TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Boston Celtics,24,24,8.0,60,166,36.1,36.4,7.3,59,152,38.8,0.7,1,14,7.1
Golden State Warriors,22,22,7.5,53,141,37.6,37.6,7.3,53,138,38.4,0.2,0,3,0.0
Dallas Mavericks,18,18,7.5,50,110,45.5,45.9,7.2,49,106,46.2,0.3,1,4,25.0
Miami Heat,18,18,7.1,44,99,44.4,44.4,6.9,44,97,45.4,0.1,0,2,0.0
Memphis Grizzlies,12,12,6.3,22,65,33.8,33.8,6.2,22,64,34.4,0.1,0,1,0.0
Phoenix Suns,13,13,5.2,30,56,53.6,53.6,5.1,30,55,54.5,0.1,0,1,0.0
Philadelphia 76ers,12,12,5.3,25,54,46.3,46.3,5.1,25,52,48.1,0.2,0,2,0.0
Milwaukee Bucks,12,12,4.8,20,50,40.0,41.0,4.5,19,47,40.4,0.3,1,3,33.3
Minnesota Timberwolves,6,6,6.8,13,36,36.1,37.5,6.3,12,33,36.4,0.6,1,3,33.3
Denver Nuggets,5,5,8.6,18,35,51.4,54.3,6.9,16,28,57.1,1.7,2,7,28.6
Chicago Bulls,5,5,7.9,16,34,47.1,47.1,7.9,16,34,47.1,0.0,0,0,-
Toronto Raptors,6,6,7.0,16,33,48.5,48.5,6.8,16,32,50.0,0.2,0,1,0.0
New Orleans Pelicans,6,6,6.4,15,32,46.9,46.9,6.4,15,32,46.9,0.0,0,0,-
Brooklyn Nets,4,4,8.9,11,30,36.7,36.7,8.6,11,29,37.9,0.3,0,1,0.0
Utah Jazz,6,6,5.2,12,25,48.0,48.0,5.0,12,24,50.0,0.2,0,1,0.0
Atlanta Hawks,5,5,5.8,10,25,40.0,40.0,5.1,10,22,45.5,0.7,0,3,0.0
