TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Boston Celtics,24,24,29.8,245,617,39.7,47.4,14.5,150,299,50.2,15.4,95,318,29.9
Golden State Warriors,22,22,30.4,237,572,41.4,51.8,11.4,118,214,55.1,19.0,119,358,33.2
Miami Heat,18,18,33.9,209,474,44.1,53.8,13.9,117,195,60.0,19.9,92,279,33.0
Dallas Mavericks,18,18,31.0,222,455,48.8,57.5,15.9,143,233,61.4,15.1,79,222,35.6
Memphis Grizzlies,12,12,32.4,139,336,41.4,49.6,15.3,84,159,52.8,17.1,55,177,31.1
Phoenix Suns,13,13,30.5,150,328,45.7,55.5,14.9,86,160,53.8,15.6,64,168,38.1
Philadelphia 76ers,12,12,31.3,130,318,40.9,48.1,15.2,84,154,54.5,16.1,46,164,28.0
Milwaukee Bucks,12,12,29.5,140,308,45.5,54.9,14.8,82,154,53.2,14.8,58,154,37.7
New Orleans Pelicans,6,6,35.4,90,176,51.1,56.8,21.3,70,106,66.0,14.1,20,70,28.6
Utah Jazz,6,6,31.8,64,154,41.6,53.2,11.8,28,57,49.1,20.0,36,97,37.1
Atlanta Hawks,5,5,33.4,66,143,46.2,55.9,16.1,38,69,55.1,17.3,28,74,37.8
Minnesota Timberwolves,6,6,25.2,63,133,47.4,59.0,11.7,32,62,51.6,13.4,31,71,43.7
Toronto Raptors,6,6,26.9,64,126,50.8,61.5,12.6,37,59,62.7,14.3,27,67,40.3
Denver Nuggets,5,5,30.7,58,125,46.4,60.0,11.8,24,48,50.0,18.9,34,77,44.2
Chicago Bulls,5,5,28.3,42,122,34.4,41.8,12.1,24,52,46.2,16.2,18,70,25.7
Brooklyn Nets,4,4,27.0,44,91,48.4,57.7,12.5,27,42,64.3,14.5,17,49,34.7
