TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
New Orleans Pelicans,82,82,26.2,781,1838,42.5,56.3,7.2,274,504,54.4,19.0,507,1334,38.0
LA Clippers,81,81,27.1,796,1822,43.7,57.3,7.8,301,522,57.7,19.3,495,1300,38.1
Chicago Bulls,81,81,26.5,778,1786,43.6,59.3,5.8,215,391,55.0,20.7,563,1395,40.4
Cleveland Cavaliers,82,82,25.7,785,1780,44.1,60.0,5.4,219,376,58.2,20.3,566,1404,40.3
Atlanta Hawks,81,81,26.6,729,1770,41.2,56.1,5.8,200,384,52.1,20.8,529,1386,38.2
Charlotte Hornets,82,82,25.8,781,1763,44.3,58.8,7.2,271,488,55.5,18.7,510,1275,40.0
Phoenix Suns,82,82,25.3,744,1744,42.7,56.9,6.4,249,439,56.7,18.9,495,1305,37.9
New York Knicks,81,81,26.1,738,1709,43.2,57.5,6.6,248,430,57.7,19.5,490,1279,38.3
Minnesota Timberwolves,82,82,25.6,748,1690,44.3,59.1,6.2,247,410,60.2,19.4,501,1280,39.1
Dallas Mavericks,82,82,25.4,682,1665,41.0,54.8,6.2,220,409,53.8,19.1,462,1256,36.8
Oklahoma City Thunder,80,80,26.1,727,1654,44.0,59.8,5.4,202,340,59.4,20.8,525,1314,40.0
Philadelphia 76ers,81,81,24.7,660,1650,40.0,54.0,5.9,198,395,50.1,18.8,462,1255,36.8
Denver Nuggets,81,81,24.9,743,1649,45.1,60.9,5.8,220,385,57.1,19.1,523,1264,41.4
Detroit Pistons,82,82,24.4,695,1625,42.8,58.1,5.1,197,339,58.1,19.3,498,1286,38.7
Sacramento Kings,82,82,25.2,709,1609,44.1,60.1,5.0,194,321,60.4,20.1,515,1288,40.0
Orlando Magic,82,82,23.8,689,1602,43.0,56.9,6.3,243,427,56.9,17.5,446,1175,38.0
Golden State Warriors,82,82,23.7,696,1598,43.6,58.3,6.1,225,413,54.5,17.6,471,1185,39.7
Los Angeles Lakers,81,81,22.8,659,1575,41.8,56.3,5.2,204,359,56.8,17.6,455,1216,37.4
Houston Rockets,82,82,23.7,675,1572,42.9,57.5,5.6,216,369,58.5,18.1,459,1203,38.2
Washington Wizards,82,82,24.1,658,1568,42.0,56.2,5.7,212,374,56.7,18.3,446,1194,37.4
San Antonio Spurs,82,82,24.1,651,1554,41.9,55.1,6.9,241,444,54.3,17.2,410,1110,36.9
Memphis Grizzlies,82,82,24.6,686,1520,45.1,60.5,6.0,219,372,58.9,18.6,467,1148,40.7
Brooklyn Nets,80,80,21.9,669,1478,45.3,58.8,7.2,268,490,54.7,14.6,401,988,40.6
Toronto Raptors,82,82,22.0,614,1426,43.1,57.5,5.8,203,375,54.1,16.2,411,1051,39.1
Boston Celtics,79,79,22.4,571,1425,40.1,53.9,5.4,178,342,52.0,17.0,393,1083,36.3
Utah Jazz,82,82,22.1,606,1402,43.2,57.0,6.4,219,406,53.9,15.7,387,996,38.9
Indiana Pacers,82,82,21.1,591,1394,42.4,57.7,4.2,165,280,58.9,16.9,426,1114,38.2
Milwaukee Bucks,81,81,21.3,600,1348,44.5,59.5,5.4,195,343,56.9,15.9,405,1005,40.3
Portland Trail Blazers,82,82,20.2,540,1335,40.4,54.5,5.4,164,355,46.2,14.8,376,980,38.4
Miami Heat,81,81,18.2,531,1157,45.9,61.4,4.3,173,272,63.6,13.9,358,885,40.5
