TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Phoenix Suns,82,82,13.7,504,944,53.4,54.0,13.1,492,907,54.2,0.5,12,37,32.4
Miami Heat,81,81,14.6,470,929,50.6,51.0,14.2,463,903,51.3,0.4,7,26,26.9
New Orleans Pelicans,82,82,12.5,487,878,55.5,55.9,12.1,479,849,56.4,0.4,8,29,27.6
Philadelphia 76ers,81,81,12.6,436,845,51.6,51.9,12.3,431,821,52.5,0.4,5,24,20.8
Atlanta Hawks,81,81,12.6,468,842,55.6,56.4,12.2,455,812,56.0,0.5,13,30,43.3
Orlando Magic,82,82,12.4,454,835,54.4,55.0,12.0,444,807,55.0,0.4,10,28,35.7
Toronto Raptors,82,82,12.7,450,822,54.7,55.3,12.2,441,792,55.7,0.5,9,30,30.0
Denver Nuggets,81,81,12.3,460,813,56.6,56.8,12.0,457,797,57.3,0.2,3,16,18.8
Portland Trail Blazers,82,82,12.3,399,812,49.1,49.5,11.9,393,786,50.0,0.4,6,26,23.1
Los Angeles Lakers,81,81,11.6,436,799,54.6,54.8,11.3,433,781,55.4,0.3,3,18,16.7
Golden State Warriors,82,82,11.8,448,794,56.4,56.8,11.5,442,775,57.0,0.3,6,19,31.6
Boston Celtics,79,79,12.4,441,790,55.8,56.3,12.1,434,771,56.3,0.3,7,19,36.8
Brooklyn Nets,80,80,11.6,424,785,54.0,54.0,11.5,424,775,54.7,0.1,0,10,0.0
Washington Wizards,82,82,11.9,452,775,58.3,58.6,11.7,447,762,58.7,0.2,5,13,38.5
Detroit Pistons,82,82,11.6,422,775,54.5,54.8,11.3,416,751,55.4,0.4,6,24,25.0
Milwaukee Bucks,81,81,12.3,437,774,56.5,56.7,11.9,434,753,57.6,0.3,3,21,14.3
Houston Rockets,82,82,11.4,436,758,57.5,57.7,11.3,433,746,58.0,0.2,3,12,25.0
Indiana Pacers,82,82,11.2,407,738,55.1,55.4,10.8,404,713,56.7,0.4,3,25,12.0
New York Knicks,81,81,10.9,394,714,55.2,55.5,10.7,390,703,55.5,0.2,4,11,36.4
Chicago Bulls,81,81,10.6,394,713,55.3,55.7,10.3,388,694,55.9,0.3,6,19,31.6
Dallas Mavericks,82,82,10.8,395,709,55.7,56.0,10.5,391,688,56.8,0.3,4,21,19.0
Memphis Grizzlies,82,82,11.0,359,680,52.8,53.1,10.7,355,661,53.7,0.3,4,19,21.1
Oklahoma City Thunder,80,80,10.6,382,673,56.8,57.2,10.3,376,655,57.4,0.3,6,18,33.3
Minnesota Timberwolves,82,82,10.0,379,659,57.5,57.8,9.6,375,635,59.1,0.4,4,24,16.7
San Antonio Spurs,82,82,10.1,348,649,53.6,53.9,9.7,345,625,55.2,0.4,3,24,12.5
Utah Jazz,82,82,10.0,342,638,53.6,54.0,9.8,337,622,54.2,0.3,5,16,31.3
Cleveland Cavaliers,82,82,9.1,342,631,54.2,54.3,8.9,341,617,55.3,0.2,1,14,7.1
Sacramento Kings,82,82,9.7,342,622,55.0,55.1,9.6,341,611,55.8,0.2,1,11,9.1
LA Clippers,81,81,9.0,326,605,53.9,54.4,8.7,320,584,54.8,0.3,6,21,28.6
Charlotte Hornets,82,82,8.7,320,595,53.8,54.0,8.4,317,575,55.1,0.3,3,20,15.0
