TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Miami Heat,82,82,38.2,1267,2456,51.6,53.5,33.7,1175,2170,54.1,4.4,92,286,32.2
Denver Nuggets,81,81,34.6,1288,2361,54.6,56.3,31.0,1205,2119,56.9,3.5,83,242,34.3
Orlando Magic,82,82,34.6,1234,2311,53.4,55.1,30.7,1153,2051,56.2,3.9,81,260,31.2
Detroit Pistons,82,82,35.2,1178,2295,51.3,53.5,30.4,1078,1984,54.3,4.8,100,311,32.2
Golden State Warriors,82,82,33.7,1162,2276,51.1,52.2,30.1,1108,2032,54.5,3.6,54,244,22.1
Portland Trail Blazers,82,82,34.1,1149,2271,50.6,52.4,29.9,1069,1991,53.7,4.2,80,280,28.6
Boston Celtics,82,82,33.9,1173,2266,51.8,53.7,29.4,1084,1969,55.1,4.4,89,297,30.0
Oklahoma City Thunder,82,82,34.4,1233,2265,54.4,56.2,30.8,1152,2024,56.9,3.7,81,241,33.6
New Orleans Pelicans,82,82,33.1,1194,2265,52.7,54.5,29.2,1113,2001,55.6,3.9,81,264,30.7
Houston Rockets,82,82,32.6,1194,2261,52.8,54.2,29.2,1130,2021,55.9,3.5,64,240,26.7
Cleveland Cavaliers,82,82,32.1,1136,2233,50.9,52.3,29.0,1071,2019,53.0,3.1,65,214,30.4
LA Clippers,82,82,33.4,1142,2225,51.3,53.1,29.4,1061,1956,54.2,4.0,81,269,30.1
Philadelphia 76ers,82,82,33.3,1209,2208,54.8,56.2,30.3,1145,2006,57.1,3.0,64,202,31.7
Brooklyn Nets,81,81,31.5,1132,2199,51.5,53.1,28.1,1059,1957,54.1,3.5,73,242,30.2
Atlanta Hawks,82,82,32.5,1086,2195,49.5,50.9,28.4,1023,1916,53.4,4.1,63,279,22.6
Charlotte Hornets,82,82,32.1,1136,2151,52.8,55.0,27.6,1043,1851,56.3,4.5,93,300,31.0
Toronto Raptors,81,81,33.9,1151,2137,53.9,56.1,29.1,1054,1834,57.5,4.8,97,303,32.0
Washington Wizards,82,82,31.9,1104,2117,52.1,53.8,28.3,1036,1879,55.1,3.6,68,238,28.6
Chicago Bulls,82,82,31.5,1100,2114,52.0,53.4,28.5,1044,1914,54.5,3.0,56,200,28.0
Phoenix Suns,80,80,32.3,1065,2104,50.6,52.6,28.1,981,1828,53.7,4.2,84,276,30.4
New York Knicks,82,82,31.3,1126,2103,53.5,55.0,28.1,1063,1888,56.3,3.2,63,215,29.3
Milwaukee Bucks,82,82,33.1,1117,2103,53.1,54.8,28.9,1046,1833,57.1,4.3,71,270,26.3
Los Angeles Lakers,82,82,31.2,1180,2098,56.2,58.0,27.6,1108,1857,59.7,3.6,72,241,29.9
Utah Jazz,82,82,32.8,1027,2072,49.6,51.5,28.7,948,1809,52.4,4.2,79,263,30.0
San Antonio Spurs,81,81,32.9,1030,2062,50.0,51.6,28.9,962,1809,53.2,4.0,68,253,26.9
Minnesota Timberwolves,82,82,31.9,1153,2059,56.0,57.3,28.9,1099,1865,58.9,3.0,54,194,27.8
Indiana Pacers,81,81,31.9,1067,2045,52.2,53.7,28.1,1004,1804,55.7,3.8,63,241,26.1
Sacramento Kings,82,82,31.5,1092,2044,53.4,55.2,27.2,1020,1768,57.7,4.2,72,276,26.1
Dallas Mavericks,81,81,33.2,1047,2027,51.7,53.6,28.9,968,1763,54.9,4.3,79,264,29.9
Memphis Grizzlies,82,82,32.0,978,1957,50.0,52.0,27.6,897,1690,53.1,4.4,81,267,30.3
