Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Dwight Howard,0.263,0.312,-0.049,2199.0,1777.0,ATL,2017,2016-17
Kent Bazemore,0.288,0.28,0.008,1963.0,2013.0,ATL,2017,2016-17
Thabo Sefolosha,0.285,0.283,0.002,1596.0,2380.0,ATL,2017,2016-17
Mike Dunleavy,0.267,0.286,-0.019,474.0,3502.0,ATL,2017,2016-17
Tim Hardaway Jr.,0.281,0.288,-0.008,2153.0,1823.0,ATL,2017,2016-17
Kris Humphries,0.308,0.279,0.028,689.0,3287.0,ATL,2017,2016-17
DeAndre' Bembry,0.276,0.285,-0.009,371.0,3605.0,ATL,2017,2016-17
Kyle Korver,0.293,0.281,0.012,894.0,3082.0,ATL,2017,2016-17
Mike Muscala,0.277,0.287,-0.01,1237.0,2739.0,ATL,2017,2016-17
Dennis Schroder,0.289,0.276,0.013,2485.0,1491.0,ATL,2017,2016-17
Taurean Prince,0.301,0.279,0.022,981.0,2995.0,ATL,2017,2016-17
Ryan Kelly,0.34,0.283,0.058,110.0,3866.0,ATL,2017,2016-17
Paul Millsap,0.289,0.277,0.013,2343.0,1633.0,ATL,2017,2016-17
Ersan Ilyasova,0.294,0.282,0.012,633.0,3343.0,ATL,2017,2016-17
Mike Scott,0.276,0.285,-0.009,195.0,3781.0,ATL,2017,2016-17
Gary Neal,0.25,0.284,-0.034,18.0,3958.0,ATL,2017,2016-17
Lamar Patterson,0.25,0.284,-0.034,40.0,3936.0,ATL,2017,2016-17
Jose Calderon,0.332,0.281,0.051,247.0,3729.0,ATL,2017,2016-17
Malcolm Delaney,0.269,0.291,-0.022,1248.0,2728.0,ATL,2017,2016-17
Edy Tavares,0.429,0.284,0.145,4.0,3972.0,ATL,2017,2016-17
Joe Harris,0.307,0.313,-0.006,1138.0,2813.0,BKN,2017,2016-17
Rondae Hollis-Jefferson,0.325,0.301,0.024,1761.0,2190.0,BKN,2017,2016-17
Archie Goodwin,0.286,0.313,-0.027,184.0,3767.0,BKN,2017,2016-17
Caris LeVert,0.319,0.308,0.011,1237.0,2714.0,BKN,2017,2016-17
KJ McDaniels,0.294,0.313,-0.018,293.0,3658.0,BKN,2017,2016-17
Andrew Nicholson,0.264,0.313,-0.048,111.0,3840.0,BKN,2017,2016-17
Brook Lopez,0.307,0.317,-0.01,2222.0,1729.0,BKN,2017,2016-17
Sean Kilpatrick,0.313,0.31,0.004,1754.0,2197.0,BKN,2017,2016-17
Trevor Booker,0.312,0.311,0.001,1754.0,2197.0,BKN,2017,2016-17
Yogi Ferrell,0.347,0.31,0.037,151.0,3800.0,BKN,2017,2016-17
Quincy Acy,0.29,0.314,-0.024,510.0,3441.0,BKN,2017,2016-17
Anthony Bennett,0.341,0.309,0.032,264.0,3687.0,BKN,2017,2016-17
Spencer Dinwiddie,0.298,0.318,-0.021,1334.0,2617.0,BKN,2017,2016-17
Jeremy Lin,0.314,0.311,0.003,883.0,3068.0,BKN,2017,2016-17
Isaiah Whitehead,0.292,0.325,-0.033,1644.0,2308.0,BKN,2017,2016-17
Randy Foye,0.322,0.307,0.015,1284.0,2667.0,BKN,2017,2016-17
Chris McCullough,0.316,0.311,0.004,72.0,3879.0,BKN,2017,2016-17
Bojan Bogdanovic,0.321,0.306,0.015,1482.0,2469.0,BKN,2017,2016-17
Luis Scola,0.29,0.314,-0.025,461.0,3490.0,BKN,2017,2016-17
Greivis Vasquez,0.338,0.311,0.026,39.0,3912.0,BKN,2017,2016-17
Justin Hamilton,0.326,0.305,0.021,1176.0,2775.0,BKN,2017,2016-17
Jonas Jerebko,0.329,0.298,0.031,1232.0,2719.0,BOS,2017,2016-17
Jordan Mickey,0.292,0.308,-0.016,141.0,3810.0,BOS,2017,2016-17
Gerald Green,0.303,0.308,-0.005,538.0,3413.0,BOS,2017,2016-17
Avery Bradley,0.321,0.296,0.025,1835.0,2116.0,BOS,2017,2016-17
Demetrius Jackson,0.346,0.307,0.039,17.0,3934.0,BOS,2017,2016-17
Tyler Zeller,0.312,0.307,0.005,525.0,3426.0,BOS,2017,2016-17
Terry Rozier,0.296,0.313,-0.017,1263.0,2688.0,BOS,2017,2016-17
Isaiah Thomas,0.313,0.296,0.017,2570.0,1381.0,BOS,2017,2016-17
Al Horford,0.302,0.315,-0.013,2193.0,1758.0,BOS,2017,2016-17
Amir Johnson,0.3,0.313,-0.013,1608.0,2343.0,BOS,2017,2016-17
Marcus Smart,0.304,0.313,-0.009,2399.0,1552.0,BOS,2017,2016-17
James Young,0.323,0.307,0.017,220.0,3731.0,BOS,2017,2016-17
Jaylen Brown,0.306,0.308,-0.002,1341.0,2610.0,BOS,2017,2016-17
Jae Crowder,0.307,0.308,-0.001,2335.0,1616.0,BOS,2017,2016-17
Kelly Olynyk,0.295,0.315,-0.02,1538.0,2413.0,BOS,2017,2016-17
Roy Hibbert,0.28,0.314,-0.034,671.0,3295.0,CHA,2017,2016-17
Briante Weber,0.333,0.307,0.026,159.0,3807.0,CHA,2017,2016-17
Jeremy Lamb,0.312,0.307,0.006,1143.0,2823.0,CHA,2017,2016-17
Michael Kidd-Gilchrist,0.3,0.32,-0.02,2350.0,1616.0,CHA,2017,2016-17
Marvin Williams,0.307,0.309,-0.002,2295.0,1671.0,CHA,2017,2016-17
Kemba Walker,0.305,0.316,-0.012,2739.0,1227.0,CHA,2017,2016-17
Spencer Hawes,0.322,0.305,0.017,626.0,3340.0,CHA,2017,2016-17
Treveon Graham,0.281,0.309,-0.028,189.0,3777.0,CHA,2017,2016-17
Aaron Harrison,0.414,0.308,0.106,17.0,3949.0,CHA,2017,2016-17
Miles Plumlee,0.327,0.307,0.019,174.0,3792.0,CHA,2017,2016-17
Mike Tobey,0.286,0.308,-0.023,25.0,3941.0,CHA,2017,2016-17
Marco Belinelli,0.316,0.302,0.013,1777.0,2189.0,CHA,2017,2016-17
Frank Kaminsky,0.315,0.302,0.013,1954.0,2012.0,CHA,2017,2016-17
Cody Zeller,0.304,0.311,-0.007,1726.0,2240.0,CHA,2017,2016-17
Johnny O'Bryant III,0.255,0.309,-0.054,34.0,3932.0,CHA,2017,2016-17
Brian Roberts,0.293,0.31,-0.016,416.0,3550.0,CHA,2017,2016-17
Christian Wood,0.278,0.309,-0.031,107.0,3859.0,CHA,2017,2016-17
Nicolas Batum,0.315,0.295,0.019,2617.0,1349.0,CHA,2017,2016-17
Ramon Sessions,0.318,0.305,0.013,811.0,3155.0,CHA,2017,2016-17
Robin Lopez,0.341,0.353,-0.013,2271.0,1685.0,CHI,2017,2016-17
Rajon Rondo,0.355,0.338,0.016,1843.0,2113.0,CHI,2017,2016-17
Bobby Portis,0.336,0.349,-0.013,1000.0,2956.0,CHI,2017,2016-17
Denzel Valentine,0.347,0.346,0.002,976.0,2980.0,CHI,2017,2016-17
Cameron Payne,0.349,0.346,0.003,142.0,3814.0,CHI,2017,2016-17
Doug McDermott,0.355,0.343,0.012,1078.0,2878.0,CHI,2017,2016-17
Taj Gibson,0.357,0.339,0.019,1502.0,2454.0,CHI,2017,2016-17
Isaiah Canaan,0.323,0.35,-0.027,592.0,3364.0,CHI,2017,2016-17
Cristiano Felicio,0.341,0.348,-0.007,1040.0,2916.0,CHI,2017,2016-17
Anthony Morrow,0.295,0.347,-0.052,87.0,3869.0,CHI,2017,2016-17
Joffrey Lauvergne,0.384,0.343,0.04,241.0,3715.0,CHI,2017,2016-17
Nikola Mirotic,0.35,0.343,0.007,1679.0,2277.0,CHI,2017,2016-17
Michael Carter-Williams,0.345,0.346,-0.001,846.0,3110.0,CHI,2017,2016-17
Paul Zipser,0.339,0.348,-0.009,843.0,3113.0,CHI,2017,2016-17
Jerian Grant,0.331,0.351,-0.021,1028.0,2928.0,CHI,2017,2016-17
Dwyane Wade,0.347,0.345,0.002,1792.0,2164.0,CHI,2017,2016-17
RJ Hunter,0.188,0.346,-0.159,9.0,3947.0,CHI,2017,2016-17
Jimmy Butler,0.349,0.34,0.009,2809.0,1147.0,CHI,2017,2016-17
Jordan McRae,0.322,0.311,0.011,383.0,3593.0,CLE,2017,2016-17
Channing Frye,0.287,0.325,-0.038,1398.0,2578.0,CLE,2017,2016-17
Iman Shumpert,0.298,0.325,-0.027,1937.0,2039.0,CLE,2017,2016-17
Mike Dunleavy,0.275,0.315,-0.041,366.0,3610.0,CLE,2017,2016-17
James Jones,0.328,0.31,0.018,380.0,3596.0,CLE,2017,2016-17
Larry Sanders,0.238,0.312,-0.074,13.0,3963.0,CLE,2017,2016-17
Kevin Love,0.316,0.308,0.008,1885.0,2091.0,CLE,2017,2016-17
Kay Felder,0.28,0.315,-0.035,386.0,3590.0,CLE,2017,2016-17
Tristan Thompson,0.318,0.302,0.017,2337.0,1639.0,CLE,2017,2016-17
Derrick Williams,0.329,0.31,0.019,427.0,3549.0,CLE,2017,2016-17
Edy Tavares,0.381,0.311,0.07,24.0,3952.0,CLE,2017,2016-17
LeBron James,0.315,0.303,0.013,2795.0,1181.0,CLE,2017,2016-17
Chris Andersen,0.3,0.312,-0.012,114.0,3862.0,CLE,2017,2016-17
Kyle Korver,0.313,0.311,0.002,859.0,3117.0,CLE,2017,2016-17
Richard Jefferson,0.3,0.319,-0.019,1614.0,2362.0,CLE,2017,2016-17
Deron Williams,0.317,0.311,0.006,486.0,3490.0,CLE,2017,2016-17
JR Smith,0.334,0.302,0.032,1187.0,2789.0,CLE,2017,2016-17
Dahntay Jones,0.435,0.311,0.124,12.0,3964.0,CLE,2017,2016-17
Kyrie Irving,0.32,0.296,0.024,2525.0,1451.0,CLE,2017,2016-17
Andrew Bogut,0.333,0.312,0.022,1.0,3975.0,CLE,2017,2016-17
DeAndre Liggins,0.311,0.312,-0.001,752.0,3224.0,CLE,2017,2016-17
Salah Mejri,0.276,0.289,-0.013,905.0,3051.0,DAL,2017,2016-17
Justin Anderson,0.293,0.285,0.008,709.0,3247.0,DAL,2017,2016-17
Quinn Cook,0.297,0.286,0.011,77.0,3879.0,DAL,2017,2016-17
Dwight Powell,0.306,0.277,0.03,1333.0,2623.0,DAL,2017,2016-17
Harrison Barnes,0.283,0.295,-0.012,2804.0,1152.0,DAL,2017,2016-17
Yogi Ferrell,0.28,0.289,-0.009,1046.0,2910.0,DAL,2017,2016-17
Nerlens Noel,0.296,0.285,0.011,483.0,3473.0,DAL,2017,2016-17
Pierre Jackson,0.23,0.288,-0.058,84.0,3872.0,DAL,2017,2016-17
AJ Hammons,0.331,0.285,0.046,163.0,3793.0,DAL,2017,2016-17
Deron Williams,0.292,0.284,0.007,1171.0,2785.0,DAL,2017,2016-17
Andrew Bogut,0.253,0.292,-0.039,582.0,3374.0,DAL,2017,2016-17
Nicolas Brussino,0.319,0.282,0.037,521.0,3435.0,DAL,2017,2016-17
DeAndre Liggins,0.244,0.287,-0.043,25.0,3931.0,DAL,2017,2016-17
Jarrod Uthoff,0.327,0.285,0.041,115.0,3841.0,DAL,2017,2016-17
Jonathan Gibson,0.328,0.284,0.044,231.0,3725.0,DAL,2017,2016-17
Manny Harris,0.395,0.286,0.109,25.0,3931.0,DAL,2017,2016-17
Wesley Matthews,0.285,0.29,-0.005,2495.0,1461.0,DAL,2017,2016-17
Dorian Finney-Smith,0.286,0.287,-0.001,1642.0,2314.0,DAL,2017,2016-17
Seth Curry,0.283,0.29,-0.007,2029.0,1927.0,DAL,2017,2016-17
Dirk Nowitzki,0.278,0.292,-0.014,1424.0,2532.0,DAL,2017,2016-17
Quincy Acy,0.224,0.287,-0.064,48.0,3908.0,DAL,2017,2016-17
Devin Harris,0.282,0.288,-0.006,1087.0,2869.0,DAL,2017,2016-17
J.J. Barea,0.285,0.287,-0.002,771.0,3185.0,DAL,2017,2016-17
Ben Bentil,0.429,0.286,0.142,10.0,3946.0,DAL,2017,2016-17
Will Barton,0.33,0.321,0.009,1705.0,2246.0,DEN,2017,2016-17
Jusuf Nurkic,0.321,0.326,-0.005,807.0,3144.0,DEN,2017,2016-17
Mike Miller,0.311,0.326,-0.015,151.0,3800.0,DEN,2017,2016-17
Danilo Gallinari,0.322,0.328,-0.006,2134.0,1817.0,DEN,2017,2016-17
Jameer Nelson,0.307,0.344,-0.037,2045.0,1906.0,DEN,2017,2016-17
