PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Rudy Gobert,UTA,25,C,81,81,100,536,1281,41.8,48.2,-6.3,2017
Robin Lopez,CHI,29,C,81,81,100,609,1240,49.1,48.5,0.6,2017
Karl-Anthony Towns,MIN,21,C,82,82,100,586,1226,47.8,47.1,0.7,2017
Draymond Green,GSW,27,F,76,76,100,486,1208,40.2,46.1,-5.8,2017
Marcin Gortat,WAS,33,C,82,82,100,599,1173,51.1,48.1,3.0,2017
Gorgui Dieng,MIN,27,F-C,82,82,100,577,1156,49.9,47.3,2.6,2017
Tristan Thompson,CLE,26,C,78,78,100,532,1153,46.1,46.8,-0.7,2017
Myles Turner,IND,21,C,80,80,100,520,1150,45.2,47.7,-2.5,2017
DeAndre Jordan,LAC,28,C,81,81,100,515,1133,45.5,47.8,-2.4,2017
Kristaps Porzingis,NYK,21,F,66,66,100,475,1107,42.9,46.4,-3.5,2017
Paul Millsap,ATL,32,F,69,69,100,520,1100,47.3,46.0,1.3,2017
Steven Adams,OKC,23,C,80,80,100,520,1098,47.4,47.5,-0.1,2017
Andrew Wiggins,MIN,22,F,82,82,100,542,1097,49.4,45.7,3.7,2017
Anthony Davis,NOP,24,F-C,75,75,100,443,1073,41.3,47.7,-6.4,2017
James Harden,HOU,27,G,81,81,100,485,1066,45.5,45.0,0.5,2017
Michael Kidd-Gilchrist,CHA,23,F,81,81,100,476,1049,45.4,45.6,-0.3,2017
Nikola Jokic,DEN,22,F-C,72,72,100,555,1037,53.5,48.7,4.8,2017
Serge Ibaka,TOR,27,F,79,79,100,478,1017,47.0,46.7,0.3,2017
Brook Lopez,BKN,29,C,75,75,100,464,1011,45.9,47.8,-1.9,2017
DeMarcus Cousins,NOP,26,F-C,72,72,100,459,1007,45.6,47.9,-2.3,2017
Hassan Whiteside,MIA,28,C,77,77,100,459,999,45.9,48.4,-2.5,2017
Al Horford,BOS,31,C,68,68,100,464,994,46.7,46.6,0.0,2017
Tobias Harris,DET,24,F,82,82,100,454,975,46.6,45.7,0.9,2017
Andre Roberson,OKC,25,F,79,79,100,405,968,41.8,45.7,-3.9,2017
Mason Plumlee,DEN,27,C,81,81,100,469,962,48.8,48.1,0.7,2017
CJ McCollum,POR,25,G,80,80,100,435,949,45.8,43.9,1.9,2017
Nikola Vucevic,ORL,26,C,75,75,100,442,949,46.6,48.0,-1.4,2017
Giannis Antetokounmpo,MIL,22,F-G,80,80,100,390,937,41.6,46.4,-4.7,2017
Kemba Walker,CHA,27,G,79,79,100,410,928,44.2,44.7,-0.6,2017
Markieff Morris,WAS,27,F,76,76,100,423,910,46.5,46.3,0.2,2017
Andre Drummond,DET,23,C,81,81,100,466,903,51.6,48.4,3.2,2017
Julius Randle,LAL,22,F,74,74,100,454,899,50.5,47.0,3.5,2017
LaMarcus Aldridge,SAS,31,F,71,71,100,365,893,40.9,46.7,-5.9,2017
Elfrid Payton,ORL,23,G,82,82,100,399,891,44.8,44.5,0.2,2017
Paul George,IND,27,F,74,74,100,392,872,45.0,45.7,-0.8,2017
Bradley Beal,WAS,24,G,77,77,100,391,867,45.1,44.5,0.6,2017
Damian Lillard,POR,26,G,75,75,100,389,858,45.3,44.1,1.2,2017
Marvin Williams,CHA,31,F,76,76,100,380,852,44.6,46.3,-1.7,2017
LeBron James,CLE,32,F,74,74,100,359,851,42.2,45.6,-3.4,2017
Marc Gasol,MEM,32,C,74,74,100,391,848,46.1,48.1,-2.0,2017
Otto Porter Jr.,WAS,24,F,80,80,100,403,844,47.7,45.3,2.4,2017
Alex Len,PHX,24,C,75,75,100,392,843,46.5,47.6,-1.1,2017
Dario Saric,PHI,23,F,81,81,100,392,839,46.7,45.7,1.0,2017
Thaddeus Young,IND,29,F,73,73,100,366,838,43.7,46.1,-2.5,2017
Jonas Valanciunas,TOR,25,C,79,79,100,406,836,48.6,48.5,0.0,2017
Frank Kaminsky,CHA,24,C,75,75,100,389,836,46.5,46.1,0.4,2017
