TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Toronto Raptors,24,24,25.3,189,504,37.5,52.4,4.0,39,80,48.8,21.3,150,424,35.4
Golden State Warriors,22,22,23.6,197,444,44.4,60.6,4.2,53,79,67.1,19.4,144,365,39.5
Milwaukee Bucks,15,15,27.8,146,375,38.9,53.3,5.0,38,68,55.9,22.8,108,307,35.2
Portland Trail Blazers,16,16,20.6,126,290,43.4,59.5,4.0,33,57,57.9,16.5,93,233,39.9
Philadelphia 76ers,12,12,26.2,95,272,34.9,48.0,5.0,24,52,46.2,21.2,71,220,32.3
Boston Celtics,9,9,29.0,86,227,37.9,51.5,5.9,24,46,52.2,23.1,62,181,34.3
Houston Rockets,11,11,22.8,75,217,34.6,45.2,4.7,29,45,64.4,18.1,46,172,26.7
Denver Nuggets,14,14,16.8,89,206,43.2,57.3,4.2,31,52,59.6,12.6,58,154,37.7
San Antonio Spurs,7,7,20.3,48,123,39.0,52.8,4.3,14,26,53.8,16.0,34,97,35.1
Orlando Magic,5,5,27.0,54,114,47.4,64.5,5.7,15,24,62.5,21.3,39,90,43.3
LA Clippers,6,6,20.3,54,108,50.0,66.7,4.7,18,25,72.0,15.6,36,83,43.4
Utah Jazz,5,5,25.4,50,107,46.7,66.8,2.9,7,12,58.3,22.6,43,95,45.3
Brooklyn Nets,5,5,21.9,46,102,45.1,56.4,7.5,23,35,65.7,14.4,23,67,34.3
Oklahoma City Thunder,5,5,20.9,42,93,45.2,59.7,5.4,15,24,62.5,15.5,27,69,39.1
Detroit Pistons,4,4,24.6,36,85,42.4,57.6,5.2,10,18,55.6,19.4,26,67,38.8
Indiana Pacers,4,4,22.8,33,73,45.2,60.3,5.3,11,17,64.7,17.5,22,56,39.3
