TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,22,22,27.5,236,517,45.6,55.3,12.6,136,237,57.4,14.9,100,280,35.7
Toronto Raptors,24,24,24.1,202,480,42.1,49.7,11.9,129,237,54.4,12.2,73,243,30.0
Portland Trail Blazers,16,16,25.7,161,363,44.4,51.1,14.0,112,198,56.6,11.7,49,165,29.7
Denver Nuggets,14,14,29.1,150,357,42.0,47.5,18.7,111,229,48.5,10.4,39,128,30.5
Milwaukee Bucks,15,15,26.0,144,350,41.1,49.3,13.9,87,187,46.5,12.1,57,163,35.0
Philadelphia 76ers,12,12,28.7,125,298,41.9,48.5,16.0,86,166,51.8,12.7,39,132,29.5
Houston Rockets,11,11,26.1,116,248,46.8,55.8,13.4,71,127,55.9,12.7,45,121,37.2
Boston Celtics,9,9,25.7,80,201,39.8,49.8,11.6,40,91,44.0,14.0,40,110,36.4
San Antonio Spurs,7,7,29.9,85,181,47.0,54.7,17.0,57,103,55.3,12.9,28,78,35.9
LA Clippers,6,6,31.1,77,166,46.4,53.6,18.2,53,97,54.6,12.9,24,69,34.8
Brooklyn Nets,5,5,25.2,56,117,47.9,54.3,15.7,41,73,56.2,9.5,15,44,34.1
Oklahoma City Thunder,5,5,25.8,50,115,43.5,54.3,12.1,25,54,46.3,13.7,25,61,41.0
Orlando Magic,5,5,26.5,45,112,40.2,47.3,13.0,29,55,52.7,13.5,16,57,28.1
Utah Jazz,5,5,25.2,47,106,44.3,51.9,12.1,31,51,60.8,13.1,16,55,29.1
Indiana Pacers,4,4,32.5,45,104,43.3,51.9,18.4,27,59,45.8,14.1,18,45,40.0
Detroit Pistons,4,4,29.0,46,100,46.0,56.5,13.6,25,47,53.2,15.4,21,53,39.6
