Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
ATL,2014,2013-14,Dennis Schroder,1.0,0.608,0.392,7.0,329.0
ATL,2014,2013-14,Cartier Martin,0.833,0.605,0.228,15.0,321.0
ATL,2014,2013-14,Mike Muscala,1.0,0.608,0.392,5.0,331.0
ATL,2014,2013-14,Elton Brand,0.583,0.625,-0.042,81.0,255.0
ATL,2014,2013-14,DeMarre Carroll,0.619,0.595,0.024,246.0,90.0
ATL,2014,2013-14,Lou Williams,0.575,0.642,-0.067,133.0,203.0
ATL,2014,2013-14,Pero Antic,0.605,0.62,-0.014,170.0,166.0
ATL,2014,2013-14,Shelvin Mack,0.627,0.606,0.022,118.0,218.0
ATL,2014,2013-14,Mike Scott,0.68,0.559,0.121,146.0,190.0
ATL,2014,2013-14,Jeff Teague,0.608,0.625,-0.017,242.0,94.0
ATL,2014,2013-14,Paul Millsap,0.576,0.75,-0.174,267.0,69.0
ATL,2014,2013-14,Kyle Korver,0.62,0.596,0.024,250.0,86.0
BKN,2014,2013-14,Paul Pierce,0.701,0.57,0.131,368.0,208.0
BKN,2014,2013-14,Joe Johnson,0.65,0.647,0.003,469.0,107.0
BKN,2014,2013-14,Jorge Gutierrez,0.667,0.65,0.017,3.0,573.0
BKN,2014,2013-14,Mason Plumlee,0.552,0.678,-0.127,114.0,462.0
BKN,2014,2013-14,Kevin Garnett,0.692,0.621,0.071,250.0,326.0
BKN,2014,2013-14,Shaun Livingston,0.652,0.646,0.005,325.0,251.0
BKN,2014,2013-14,Deron Williams,0.663,0.62,0.043,428.0,148.0
BKN,2014,2013-14,Alan Anderson,0.616,0.682,-0.066,261.0,315.0
BKN,2014,2013-14,Andray Blatche,0.633,0.657,-0.024,172.0,404.0
BKN,2014,2013-14,Mirza Teletovic,0.569,0.703,-0.135,220.0,356.0
BKN,2014,2013-14,Andrei Kirilenko,0.708,0.63,0.077,144.0,432.0
BKN,2014,2013-14,Marcus Thornton,0.66,0.647,0.013,124.0,452.0
CHA,2014,2013-14,Al Jefferson,0.712,0.636,0.075,106.0,86.0
CHA,2014,2013-14,Chris Douglas-Roberts,0.718,0.649,0.069,70.0,122.0
CHA,2014,2013-14,Jannero Pargo,0.0,0.691,-0.691,3.0,189.0
CHA,2014,2013-14,Gerald Henderson,0.673,0.683,-0.01,119.0,73.0
CHA,2014,2013-14,Cody Zeller,0.706,0.661,0.045,53.0,139.0
CHA,2014,2013-14,Anthony Tolliver,0.769,0.663,0.107,21.0,171.0
CHA,2014,2013-14,Luke Ridnour,0.636,0.689,-0.053,36.0,156.0
CHA,2014,2013-14,Josh McRoberts,0.667,0.708,-0.042,154.0,38.0
CHA,2014,2013-14,Bismack Biyombo,0.579,0.701,-0.122,48.0,144.0
CHA,2014,2013-14,Michael Kidd-Gilchrist,0.675,0.679,-0.004,91.0,101.0
CHA,2014,2013-14,Gary Neal,0.655,0.711,-0.055,104.0,88.0
CHA,2014,2013-14,Kemba Walker,0.708,0.583,0.125,153.0,39.0
CHA,2014,2013-14,DJ White,0.0,0.691,-0.691,3.0,189.0
CHI,2014,2013-14,Joakim Noah,0.61,0.6,0.01,210.0,35.0
CHI,2014,2013-14,Carlos Boozer,0.704,0.525,0.179,121.0,124.0
CHI,2014,2013-14,D.J. Augustin,0.532,0.698,-0.166,141.0,104.0
CHI,2014,2013-14,Kirk Hinrich,0.662,0.486,0.177,167.0,78.0
CHI,2014,2013-14,Mike Dunleavy,0.633,0.556,0.077,163.0,82.0
CHI,2014,2013-14,Taj Gibson,0.539,0.744,-0.204,154.0,91.0
CHI,2014,2013-14,Nazr Mohammed,0.0,0.609,-0.609,5.0,240.0
CHI,2014,2013-14,Tony Snell,0.478,0.641,-0.163,46.0,199.0
CHI,2014,2013-14,Jimmy Butler,0.624,0.5,0.124,218.0,27.0
DAL,2014,2013-14,Dirk Nowitzki,0.719,0.576,0.143,263.0,73.0
DAL,2014,2013-14,Samuel Dalembert,0.676,0.699,-0.022,135.0,201.0
DAL,2014,2013-14,Wayne Ellington,0.5,0.694,-0.194,14.0,322.0
DAL,2014,2013-14,Monta Ellis,0.68,0.722,-0.042,249.0,87.0
DAL,2014,2013-14,Jae Crowder,0.75,0.672,0.078,81.0,255.0
DAL,2014,2013-14,Brandan Wright,0.708,0.681,0.027,90.0,246.0
DAL,2014,2013-14,Bernard James,0.5,0.692,-0.192,8.0,328.0
DAL,2014,2013-14,Shane Larkin,0.8,0.686,0.114,10.0,326.0
DAL,2014,2013-14,Devin Harris,0.723,0.642,0.082,176.0,160.0
DAL,2014,2013-14,Vince Carter,0.648,0.74,-0.092,190.0,146.0
DAL,2014,2013-14,DeJuan Blair,0.774,0.669,0.105,81.0,255.0
DAL,2014,2013-14,Jose Calderon,0.671,0.711,-0.04,191.0,145.0
DAL,2014,2013-14,Shawn Marion,0.637,0.757,-0.12,193.0,143.0
GSW,2014,2013-14,Nemanja Nedovic,0.0,0.653,-0.653,0.0,336.0
GSW,2014,2013-14,Ognjen Kuzmic,1.0,0.651,0.349,8.0,328.0
GSW,2014,2013-14,Andre Iguodala,0.711,0.5,0.211,248.0,88.0
GSW,2014,2013-14,Draymond Green,0.651,0.655,-0.004,228.0,108.0
GSW,2014,2013-14,David Lee,0.67,0.615,0.054,217.0,119.0
GSW,2014,2013-14,Klay Thompson,0.698,0.5,0.198,257.0,79.0
