Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
BKN,2020,2019-20,Donta Hall,0.256,0.308,-0.051,20.0,172.0
BKN,2020,2019-20,Jeremiah Martin,0.245,0.312,-0.067,27.0,165.0
BKN,2020,2019-20,Timothe Luwawu-Cabarrot,0.3,0.306,-0.006,131.0,61.0
BKN,2020,2019-20,Chris Chiozza,0.315,0.295,0.021,65.0,127.0
BKN,2020,2019-20,Tyler Johnson,0.31,0.294,0.015,93.0,99.0
BKN,2020,2019-20,Justin Anderson,0.25,0.312,-0.062,28.0,164.0
BKN,2020,2019-20,Dzanan Musa,0.241,0.319,-0.079,39.0,153.0
BKN,2020,2019-20,Lance Thomas,0.226,0.309,-0.084,17.0,175.0
BKN,2020,2019-20,Joe Harris,0.338,0.282,0.056,72.0,120.0
BKN,2020,2019-20,Jarrett Allen,0.287,0.331,-0.043,132.0,60.0
BKN,2020,2019-20,Garrett Temple,0.281,0.352,-0.071,137.0,55.0
BKN,2020,2019-20,Caris LeVert,0.336,0.222,0.114,140.0,52.0
BKN,2020,2019-20,Rodions Kurucs,0.365,0.269,0.096,58.0,134.0
BOS,2020,2019-20,Brad Wanamaker,0.275,0.267,0.008,273.0,558.0
BOS,2020,2019-20,Enes Kanter,0.246,0.273,-0.027,102.0,729.0
BOS,2020,2019-20,Romeo Langford,0.273,0.269,0.003,46.0,785.0
BOS,2020,2019-20,Grant Williams,0.337,0.252,0.084,170.0,661.0
BOS,2020,2019-20,Gordon Hayward,0.254,0.273,-0.019,157.0,674.0
BOS,2020,2019-20,Jayson Tatum,0.264,0.298,-0.034,690.0,141.0
BOS,2020,2019-20,Daniel Theis,0.267,0.273,-0.007,482.0,349.0
BOS,2020,2019-20,Jaylen Brown,0.27,0.269,0.001,672.0,159.0
BOS,2020,2019-20,Kemba Walker,0.273,0.258,0.015,628.0,203.0
BOS,2020,2019-20,Marcus Smart,0.271,0.264,0.007,648.0,183.0
BOS,2020,2019-20,Robert Williams III,0.232,0.278,-0.046,149.0,682.0
BOS,2020,2019-20,Javonte Green,0.25,0.27,-0.02,6.0,825.0
BOS,2020,2019-20,Semi Ojeleye,0.248,0.274,-0.026,122.0,709.0
BOS,2020,2019-20,Carsen Edwards,0.714,0.267,0.447,3.0,828.0
BOS,2020,2019-20,Tacko Fall,0.0,0.271,-0.271,3.0,828.0
BOS,2020,2019-20,Vincent Poirier,0.5,0.269,0.231,2.0,829.0
BOS,2020,2019-20,Tremont Waters,0.667,0.268,0.399,2.0,829.0
DAL,2020,2019-20,Dorian Finney-Smith,0.271,0.219,0.052,191.0,102.0
DAL,2020,2019-20,Kristaps Porzingis,0.317,0.221,0.096,94.0,199.0
DAL,2020,2019-20,Maxi Kleber,0.256,0.247,0.009,203.0,90.0
DAL,2020,2019-20,Tim Hardaway Jr.,0.259,0.238,0.021,204.0,89.0
DAL,2020,2019-20,Luka Doncic,0.234,0.307,-0.073,215.0,78.0
DAL,2020,2019-20,Michael Kidd-Gilchrist,0.192,0.267,-0.075,55.0,238.0
DAL,2020,2019-20,Delon Wright,0.222,0.259,-0.036,53.0,240.0
DAL,2020,2019-20,Seth Curry,0.262,0.241,0.021,173.0,120.0
DAL,2020,2019-20,Boban Marjanovic,0.22,0.266,-0.046,82.0,211.0
DAL,2020,2019-20,Trey Burke,0.271,0.234,0.038,156.0,137.0
DAL,2020,2019-20,Antonius Cleveland,0.133,0.257,-0.123,9.0,284.0
DAL,2020,2019-20,Josh Reaves,0.133,0.257,-0.123,9.0,284.0
DAL,2020,2019-20,J.J. Barea,0.1,0.256,-0.156,5.0,288.0
DAL,2020,2019-20,Justin Jackson,0.148,0.259,-0.111,16.0,277.0
DEN,2020,2019-20,Keita Bates-Diop,0.317,0.312,0.005,24.0,893.0
DEN,2020,2019-20,Troy Daniels,0.264,0.314,-0.05,30.0,887.0
DEN,2020,2019-20,Tyler Cook,0.364,0.312,0.052,4.0,913.0
DEN,2020,2019-20,Bol Bol,0.308,0.312,-0.004,21.0,896.0
DEN,2020,2019-20,Will Barton,0.0,0.312,-0.312,0.0,917.0
DEN,2020,2019-20,Vlatko Cancar,0.0,0.312,-0.312,0.0,917.0
DEN,2020,2019-20,Gary Harris,0.323,0.304,0.018,379.0,538.0
DEN,2020,2019-20,Noah Vonleh,0.0,0.313,-0.313,3.0,914.0
DEN,2020,2019-20,Jamal Murray,0.316,0.292,0.024,753.0,164.0
DEN,2020,2019-20,Monte Morris,0.331,0.297,0.034,406.0,511.0
DEN,2020,2019-20,Jerami Grant,0.312,0.312,0.0,653.0,264.0
DEN,2020,2019-20,PJ Dozier,0.272,0.318,-0.047,125.0,792.0
DEN,2020,2019-20,Mason Plumlee,0.326,0.308,0.018,206.0,711.0
DEN,2020,2019-20,Torrey Craig,0.307,0.315,-0.008,375.0,542.0
DEN,2020,2019-20,Michael Porter Jr.,0.324,0.302,0.022,451.0,466.0
DEN,2020,2019-20,Paul Millsap,0.289,0.336,-0.047,459.0,458.0
DEN,2020,2019-20,Nikola Jokic,0.307,0.326,-0.019,694.0,223.0
HOU,2020,2019-20,Michael Frazier,0.273,0.296,-0.024,12.0,569.0
HOU,2020,2019-20,DeMarre Carroll,0.364,0.295,0.069,6.0,575.0
HOU,2020,2019-20,Danuel House Jr.,0.296,0.296,-0.0,279.0,302.0
HOU,2020,2019-20,P.J. Tucker,0.287,0.317,-0.03,414.0,167.0
HOU,2020,2019-20,Robert Covington,0.299,0.29,0.009,379.0,202.0
HOU,2020,2019-20,Eric Gordon,0.302,0.28,0.022,410.0,171.0
HOU,2020,2019-20,James Harden,0.302,0.277,0.024,448.0,133.0
HOU,2020,2019-20,Ben McLemore,0.291,0.297,-0.007,130.0,451.0
HOU,2020,2019-20,Jeff Green,0.291,0.302,-0.011,341.0,240.0
HOU,2020,2019-20,Austin Rivers,0.287,0.301,-0.013,211.0,370.0
HOU,2020,2019-20,Bruno Caboclo,0.3,0.296,0.004,7.0,574.0
HOU,2020,2019-20,Russell Westbrook,0.3,0.292,0.008,262.0,319.0
HOU,2020,2019-20,Tyson Chandler,0.0,0.296,-0.296,0.0,581.0
HOU,2020,2019-20,Chris Clemons,0.294,0.296,-0.002,8.0,573.0
IND,2020,2019-20,Edmond Sumner,0.397,0.294,0.103,40.0,152.0
IND,2020,2019-20,Justin Holiday,0.322,0.303,0.02,131.0,61.0
IND,2020,2019-20,JaKarr Sampson,0.278,0.328,-0.049,50.0,142.0
IND,2020,2019-20,T.J. McConnell,0.312,0.316,-0.004,28.0,164.0
IND,2020,2019-20,Doug McDermott,0.333,0.309,0.025,54.0,138.0
IND,2020,2019-20,Aaron Holiday,0.297,0.328,-0.031,72.0,120.0
IND,2020,2019-20,T.J. Warren,0.302,0.369,-0.067,156.0,36.0
IND,2020,2019-20,Myles Turner,0.335,0.25,0.085,146.0,46.0
IND,2020,2019-20,Malcolm Brogdon,0.299,0.39,-0.091,160.0,32.0
IND,2020,2019-20,Victor Oladipo,0.318,0.312,0.005,123.0,69.0
IND,2020,2019-20,Alize Johnson,0.0,0.317,-0.317,0.0,192.0
LAC,2020,2019-20,Landry Shamet,0.26,0.244,0.017,243.0,386.0
LAC,2020,2019-20,Terance Mann,0.36,0.245,0.115,27.0,602.0
LAC,2020,2019-20,Rodney McGruder,0.464,0.245,0.22,16.0,613.0
LAC,2020,2019-20,Joakim Noah,0.0,0.251,-0.251,2.0,627.0
LAC,2020,2019-20,Amir Coffey,0.462,0.248,0.214,7.0,622.0
LAC,2020,2019-20,Patrick Patterson,0.55,0.245,0.305,10.0,619.0
LAC,2020,2019-20,Kawhi Leonard,0.243,0.279,-0.036,511.0,118.0
LAC,2020,2019-20,Marcus Morris Sr.,0.249,0.253,-0.004,388.0,241.0
LAC,2020,2019-20,Ivica Zubac,0.221,0.278,-0.057,320.0,309.0
LAC,2020,2019-20,Paul George,0.246,0.265,-0.019,479.0,150.0
LAC,2020,2019-20,Patrick Beverley,0.251,0.25,0.001,166.0,463.0
LAC,2020,2019-20,Lou Williams,0.249,0.252,-0.003,341.0,288.0
LAC,2020,2019-20,Montrezl Harrell,0.277,0.232,0.045,243.0,386.0
LAC,2020,2019-20,Reggie Jackson,0.228,0.26,-0.032,170.0,459.0
LAC,2020,2019-20,JaMychal Green,0.247,0.252,-0.004,222.0,407.0
LAL,2020,2019-20,Alex Caruso,0.301,0.305,-0.004,510.0,498.0
LAL,2020,2019-20,JaVale McGee,0.346,0.296,0.051,135.0,873.0
LAL,2020,2019-20,Kyle Kuzma,0.303,0.303,0.001,484.0,524.0
LAL,2020,2019-20,Markieff Morris,0.305,0.302,0.002,385.0,623.0
LAL,2020,2019-20,Anthony Davis,0.299,0.316,-0.018,769.0,239.0
LAL,2020,2019-20,Dwight Howard,0.271,0.316,-0.045,282.0,726.0
LAL,2020,2019-20,Dion Waiters,0.286,0.304,-0.018,38.0,970.0
LAL,2020,2019-20,Danny Green,0.303,0.303,-0.0,525.0,483.0
LAL,2020,2019-20,Kentavious Caldwell-Pope,0.311,0.291,0.02,608.0,400.0
