TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,21,21,18.8,152,306,49.7,49.8,18.5,151,301,50.2,0.3,1,5,20.0
Atlanta Hawks,16,16,19.4,124,248,50.0,50.6,18.8,121,241,50.2,0.5,3,7,42.9
Cleveland Cavaliers,20,20,15.2,117,234,50.0,50.4,14.8,115,228,50.4,0.4,2,6,33.3
Houston Rockets,17,17,14.4,113,205,55.1,55.6,13.9,111,199,55.8,0.4,2,6,33.3
Chicago Bulls,12,12,20.1,112,187,59.9,60.2,19.5,111,181,61.3,0.6,1,6,16.7
Los Angeles Clippers,14,14,15.9,93,175,53.1,53.7,15.3,91,168,54.2,0.6,2,7,28.6
Washington Wizards,10,10,20.3,73,166,44.0,44.3,19.7,72,161,44.7,0.6,1,5,20.0
Memphis Grizzlies,11,11,14.8,65,124,52.4,53.2,14.3,63,120,52.5,0.5,2,4,50.0
San Antonio Spurs,7,7,19.5,61,107,57.0,57.0,18.8,61,103,59.2,0.7,0,4,0.0
Milwaukee Bucks,6,6,17.4,41,80,51.3,51.3,17.4,41,80,51.3,0.0,0,0,-
Portland Trail Blazers,5,5,18.5,33,74,44.6,45.3,18.3,32,73,43.8,0.3,1,1,100
Dallas Mavericks,5,5,17.7,34,72,47.2,47.2,17.5,34,71,47.9,0.2,0,1,0.0
Brooklyn Nets,6,6,13.7,27,69,39.1,39.9,12.9,26,65,40.0,0.8,1,4,25.0
Toronto Raptors,4,4,17.6,32,56,57.1,57.1,17.6,32,56,57.1,0.0,0,0,-
Boston Celtics,4,4,16.1,23,49,46.9,48.0,15.4,22,47,46.8,0.7,1,2,50.0
New Orleans Pelicans,4,4,10.4,17,34,50.0,50.0,10.4,17,34,50.0,0.0,0,0,-
