TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Cleveland Cavaliers,20,20,26.2,163,402,40.5,52.1,7.9,70,122,57.4,18.2,93,280,33.2
Houston Rockets,17,17,24.9,165,356,46.3,59.0,8.5,75,122,61.5,16.4,90,234,38.5
Golden State Warriors,21,21,20.6,141,335,42.1,54.5,6.8,58,111,52.3,13.7,83,224,37.1
Atlanta Hawks,16,16,22.4,116,287,40.4,53.8,7.6,39,97,40.2,14.8,77,190,40.5
Los Angeles Clippers,14,14,24.5,117,269,43.5,58.6,6.2,36,68,52.9,18.3,81,201,40.3
Chicago Bulls,12,12,22.6,81,210,38.6,50.2,7.9,32,73,43.8,14.7,49,137,35.8
Washington Wizards,10,10,25.2,87,206,42.2,54.6,8.7,36,71,50.7,16.5,51,135,37.8
Memphis Grizzlies,11,11,24.3,90,204,44.1,61.0,5.2,21,44,47.7,19.0,69,160,43.1
Brooklyn Nets,6,6,28.3,60,142,42.3,55.6,9.2,22,46,47.8,19.1,38,96,39.6
San Antonio Spurs,7,7,21.9,54,120,45.0,55.8,11.5,28,63,44.4,10.4,26,57,45.6
Milwaukee Bucks,6,6,23.2,49,107,45.8,59.8,6.9,19,32,59.4,16.3,30,75,40.0
Portland Trail Blazers,5,5,25.8,41,103,39.8,48.5,14.8,23,59,39.0,11.0,18,44,40.9
Dallas Mavericks,5,5,23.4,41,95,43.2,57.9,5.2,13,21,61.9,18.2,28,74,37.8
Toronto Raptors,4,4,25.4,40,81,49.4,65.4,8.5,14,27,51.9,16.9,26,54,48.1
New Orleans Pelicans,4,4,24.5,32,80,40.0,54.4,5.2,9,17,52.9,19.3,23,63,36.5
Boston Celtics,4,4,21.3,25,65,38.5,51.5,3.9,8,12,66.7,17.4,17,53,32.1
