TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,21,21,25.0,165,408,40.4,46.0,15.2,120,247,48.6,9.9,45,161,28.0
Houston Rockets,17,17,27.7,170,395,43.0,49.7,15.2,117,217,53.9,12.5,53,178,29.8
Cleveland Cavaliers,20,20,24.9,160,382,41.9,48.3,14.8,111,228,48.7,10.0,49,154,31.8
Atlanta Hawks,16,16,25.6,151,328,46.0,53.8,15.3,100,196,51.0,10.3,51,132,38.6
Los Angeles Clippers,14,14,24.0,111,264,42.0,50.0,12.2,69,134,51.5,11.8,42,130,32.3
Memphis Grizzlies,11,11,28.0,92,235,39.1,45.5,16.1,62,135,45.9,11.9,30,100,30.0
Chicago Bulls,12,12,24.9,90,231,39.0,44.6,14.7,64,137,46.7,10.1,26,94,27.7
Washington Wizards,10,10,20.4,70,167,41.9,48.5,11.9,48,97,49.5,8.6,22,70,31.4
San Antonio Spurs,7,7,24.1,56,132,42.4,47.7,14.8,42,81,51.9,9.3,14,51,27.5
Brooklyn Nets,6,6,25.3,61,127,48.0,58.3,12.5,35,63,55.6,12.7,26,64,40.6
Milwaukee Bucks,6,6,27.3,49,126,38.9,49.2,12.8,23,59,39.0,14.5,26,67,38.8
Dallas Mavericks,5,5,24.4,46,99,46.5,54.0,13.3,31,54,57.4,11.1,15,45,33.3
Portland Trail Blazers,5,5,23.6,42,94,44.7,46.8,19.8,38,79,48.1,3.8,4,15,26.7
New Orleans Pelicans,4,4,28.4,46,93,49.5,60.2,14.4,26,47,55.3,14.1,20,46,43.5
Boston Celtics,4,4,28.9,35,88,39.8,50.0,12.1,17,37,45.9,16.7,18,51,35.3
Toronto Raptors,4,4,24.5,33,78,42.3,49.4,16.3,22,52,42.3,8.2,11,26,42.3
