PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Trae Young,ATL,25,18,18,37.0,54,131,41.2,56.9,5.4,13,19,68.4,31.6,41,112,36.6
Tyrese Haliburton,IND,23,18,18,37.3,57,120,47.5,67.1,5.3,10,17,58.8,32.0,47,103,45.6
Coby White,CHI,23,22,22,39.6,51,111,45.9,68.0,1.8,2,5,40.0,37.9,49,106,46.2
Tyrese Maxey,PHI,23,20,20,27.1,46,109,42.2,61.0,3.7,5,15,33.3,23.4,41,94,43.6
Royce O'Neale,BKN,30,20,19,70.7,45,104,43.3,64.4,2.0,1,3,33.3,68.7,44,101,43.6
Cade Cunningham,DET,22,22,22,23.8,42,101,41.6,59.4,3.3,6,14,42.9,20.5,36,87,41.4
Mike Conley,MIN,36,21,21,55.9,47,99,47.5,67.2,6.2,8,11,72.7,49.7,39,88,44.3
Eric Gordon,PHX,34,20,20,40.4,40,95,42.1,62.1,0.9,2,2,100,39.6,38,93,40.9
Dorian Finney-Smith,BKN,30,20,20,54.0,44,94,46.8,68.1,2.9,4,5,80.0,51.1,40,89,44.9
Immanuel Quickley,NYK,24,21,21,38.4,38,94,40.4,58.0,5.3,5,13,38.5,33.1,33,81,40.7
Nikola Vucevic,CHI,33,22,22,28.4,31,94,33.0,42.6,6.9,13,23,56.5,21.5,18,71,25.4
Buddy Hield,IND,30,20,20,42.5,40,93,43.0,62.9,1.8,3,4,75.0,40.6,37,89,41.6
Shaedon Sharpe,POR,20,20,20,30.5,36,92,39.1,53.8,6.6,9,20,45.0,23.8,27,72,37.5
Jordan Poole,WAS,24,20,20,29.9,41,89,46.1,62.9,5.4,11,16,68.8,24.5,30,73,41.1
LaMelo Ball,CHA,22,15,15,29.9,41,89,46.1,64.6,4.4,8,13,61.5,25.5,33,76,43.4
Desmond Bane,MEM,25,21,21,21.7,42,88,47.7,63.6,4.9,14,20,70.0,16.7,28,68,41.2
Jaren Jackson Jr.,MEM,24,21,21,26.7,29,88,33.0,47.2,2.1,4,7,57.1,24.6,25,81,30.9
Grayson Allen,PHX,28,19,19,51.2,42,83,50.6,74.1,3.1,3,5,60.0,48.1,39,78,50.0
Zach Collins,SAS,26,21,21,36.6,24,82,29.3,42.1,4.9,3,11,27.3,31.7,21,71,29.6
Stephen Curry,GSW,35,19,19,22.6,39,81,48.1,67.3,2.8,8,10,80.0,19.8,31,71,43.7
Derrick Jones Jr.,DAL,26,20,19,55.9,35,81,43.2,62.3,3.4,4,5,80.0,52.4,31,76,40.8
Saddiq Bey,ATL,24,20,20,40.1,38,79,48.1,69.0,2.5,5,5,100,37.6,33,74,44.6
