PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Devin Booker,PHX,26,G,1,1,33.3,4.0,5.0,80.0,72.0,8.0
Drew Eubanks,PHX,26,F-C,2,2,56.5,7.0,13.0,53.8,46.2,7.7
Donovan Mitchell,CLE,27,G,1,1,40.0,3.0,4.0,75.0,68.2,6.8
Nassir Little,PHX,23,F-G,2,2,83.3,4.0,5.0,80.0,73.4,6.6
Nic Claxton,BKN,24,C,1,1,29.4,3.0,5.0,60.0,55.0,5.0
Paul Reed,PHI,24,F,1,1,50.0,4.0,5.0,80.0,76.0,4.0
Gabe Vincent,LAL,27,G,1,1,27.3,1.0,3.0,33.3,30.0,3.3
Moses Moody,GSW,21,G,1,1,77.8,4.0,7.0,57.1,54.3,2.9
Max Strus,CLE,27,G-F,1,1,26.7,3.0,4.0,75.0,75.0,0.0
Darius Garland,CLE,23,G,1,1,33.3,2.0,3.0,66.7,66.7,0.0
Jalen Brunson,NYK,27,G,1,1,33.3,2.0,2.0,100.0,100.0,0.0
Damian Lillard,MIL,33,G,1,1,28.6,1.0,2.0,50.0,50.0,0.0
Cameron Payne,MIL,29,G,1,1,25.0,1.0,1.0,100.0,100.0,0.0
Christian Wood,LAL,28,F,1,1,11.1,1.0,1.0,100.0,100.0,0.0
Payton Pritchard,BOS,25,G,1,1,50.0,0.0,1.0,0.0,0.0,0.0
Tobias Harris,PHI,31,F,1,1,63.6,4.0,7.0,57.1,57.9,-0.7
Dario Saric,GSW,29,F-C,1,1,50.0,5.0,9.0,55.6,56.6,-1.0
Mitchell Robinson,NYK,25,C-F,1,1,41.2,6.0,7.0,85.7,89.3,-3.6
Josh Okogie,PHX,25,G,2,2,33.3,5.0,8.0,62.5,66.2,-3.7
Dorian Finney-Smith,BKN,30,F,1,1,36.4,3.0,4.0,75.0,80.4,-5.4
Grayson Allen,PHX,28,G,2,2,20.8,3.0,5.0,60.0,66.0,-6.0
Kevon Looney,GSW,27,F,1,1,33.3,3.0,5.0,60.0,67.1,-7.1
P.J. Tucker,PHI,38,F,1,1,40.0,2.0,4.0,50.0,57.5,-7.5
Joel Embiid,PHI,29,C-F,1,1,40.0,4.0,8.0,50.0,58.1,-8.1
Brook Lopez,MIL,35,C,1,1,38.5,6.0,10.0,60.0,68.3,-8.3
Kevin Durant,PHX,35,F,2,2,50.0,4.0,8.0,50.0,61.1,-11.1
Cam Thomas,BKN,22,G,1,1,33.3,1.0,3.0,33.3,44.4,-11.1
Al Horford,BOS,37,C-F,1,1,33.3,0.0,2.0,0.0,12.5,-12.5
Evan Mobley,CLE,22,C,1,1,56.0,7.0,14.0,50.0,62.6,-12.6
Chris Paul,GSW,38,G,1,1,45.5,3.0,5.0,60.0,73.1,-13.1
Jusuf Nurkic,PHX,29,C,2,2,48.8,10.0,20.0,50.0,63.3,-13.3
Klay Thompson,GSW,33,G,1,1,33.3,2.0,4.0,50.0,63.6,-13.6
Anthony Davis,LAL,30,F-C,1,1,33.3,3.0,6.0,50.0,63.9,-13.9
Caris LeVert,CLE,29,G,1,1,42.9,2.0,3.0,66.7,85.0,-18.3
Andrew Wiggins,GSW,28,F,1,1,27.3,2.0,3.0,66.7,85.7,-19.0
D'Angelo Russell,LAL,27,G,1,1,38.5,1.0,5.0,20.0,39.5,-19.5
Danny Green,PHI,36,G,1,1,42.9,1.0,3.0,33.3,53.3,-20.0
Yuta Watanabe,PHX,29,G-F,2,2,57.1,3.0,8.0,37.5,58.2,-20.7
Kristaps Porzingis,BOS,28,F-C,1,1,52.0,1.0,13.0,7.7,30.8,-23.1
Damian Jones,CLE,28,C,1,1,33.3,1.0,2.0,50.0,73.4,-23.4
Sam Hauser,BOS,25,F,1,1,50.0,0.0,1.0,0.0,25.0,-25.0
Ben Simmons,BKN,27,G-F,1,1,22.2,1.0,2.0,50.0,81.7,-31.7
Mikal Bridges,BKN,27,G-F,1,1,30.8,1.0,4.0,25.0,58.3,-33.3
RJ Barrett,NYK,23,F-G,1,1,18.2,1.0,2.0,50.0,83.4,-33.4
Jaylen Brown,BOS,27,G-F,1,1,14.3,0.0,1.0,0.0,50.0,-50.0
Rui Hachimura,LAL,25,F,1,1,25.0,0.0,1.0,0.0,50.0,-50.0
Jaxson Hayes,LAL,23,C-F,1,1,25.0,0.0,1.0,0.0,50.0,-50.0
Jae Crowder,MIL,33,F,1,1,40.0,0.0,2.0,0.0,58.4,-58.4
Tyrese Maxey,PHI,22,G,1,1,22.2,0.0,2.0,0.0,60.0,-60.0
Donte DiVincenzo,NYK,26,G,1,1,16.7,0.0,1.0,0.0,60.0,-60.0
Isaiah Hartenstein,NYK,25,C-F,1,1,30.0,0.0,3.0,0.0,62.2,-62.2
Giannis Antetokounmpo,MIL,28,F,1,1,25.0,0.0,2.0,0.0,66.7,-66.7
Jaden Springer,PHI,21,G,1,1,50.0,0.0,1.0,0.0,75.0,-75.0
