PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Isaiah Joe,OKC,22,14,8,438.0,25,6,11,54.50000000000001,0,0,0.0,13,52.0,13,52.0,1,4.0,1,4.0,0,0.0
Isaiah Livers,DET,11,0,11,235.0,18,2,5,40.0,2,2,100.0,6,33.300000000000004,8,44.4,2,11.1,2,11.1,1,5.6000000000000005
Isaiah Mobley,CLE,2,0,2,10.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Isaiah Stewart,DET,25,2,23,758.0,33,5,12,41.699999999999996,5,6,83.3,16,48.5,11,33.300000000000004,2,6.1,6,18.2,3,9.1
Ish Smith,CHA,17,4,13,266.0,106,13,25,52.0,0,0,0.0,26,24.5,72,67.9,16,15.1,8,7.5,0,0.0
Ish Wainright,POR,2,0,2,5.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ivica Zubac,LAC,24,14,10,646.0,6,2,3,66.7,0,0,0.0,5,83.3,2,33.300000000000004,2,33.300000000000004,1,16.7,0,0.0
JT Thor,CHA,20,6,14,319.0,16,1,7,14.299999999999999,0,0,0.0,2,12.5,8,50.0,0,0.0,0,0.0,0,0.0
JaVale McGee,SAC,21,12,9,185.0,11,3,8,37.5,0,0,0.0,7,63.6,3,27.3,0,0.0,0,0.0,0,0.0
Jabari Smith Jr.,HOU,22,13,9,667.0,58,14,28,50.0,10,14,71.39999999999999,40,69.0,16,27.6,2,3.4000000000000004,5,8.6,7,12.1
Jabari Walker,POR,22,6,16,413.0,43,14,24,58.3,11,14,78.60000000000001,40,93.0,8,18.6,0,0.0,3,7.000000000000001,7,16.3
Jacob Gilyard,MEM,18,5,13,264.0,19,1,1,100.0,0,0,0.0,2,10.5,15,78.9,2,10.5,3,15.8,0,0.0
Jacob Toppin,NYK,1,0,1,2.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaden Hardy,DAL,19,12,7,244.0,97,15,40,37.5,7,12,58.3,39,40.2,40,41.199999999999996,6,6.2,7,7.199999999999999,6,6.2
Jaden Ivey,DET,21,2,19,497.0,157,29,56,51.800000000000004,23,24,95.8,84,53.5,76,48.4,17,10.8,10,6.4,12,7.6
Jaden McDaniels,MIN,13,10,3,311.0,47,17,27,63.0,0,0,0.0,35,74.5,16,34.0,2,4.3,3,6.4,0,0.0
Jaden Springer,PHI,14,10,4,155.0,32,5,13,38.5,3,6,50.0,13,40.6,11,34.4,4,12.5,4,12.5,3,9.4
Jae Crowder,MIL,9,5,4,240.0,4,3,4,75.0,0,0,0.0,6,150.0,0,0.0,0,0.0,0,0.0,0,0.0
Jae'Sean Tate,HOU,20,12,8,356.0,50,13,23,56.49999999999999,2,2,100.0,28,56.00000000000001,24,48.0,4,8.0,2,4.0,1,2.0
Jaime Jaquez Jr.,MIA,25,14,11,693.0,164,43,79,54.400000000000006,21,24,87.5,109,66.5,57,34.8,12,7.3,14,8.5,12,7.3
Jake LaRavia,MEM,7,0,7,87.0,13,5,7,71.39999999999999,0,0,0.0,10,76.9,4,30.8,1,7.7,2,15.4,0,0.0
Jakob Poeltl,TOR,24,9,15,647.0,14,4,5,80.0,0,0,0.0,8,57.099999999999994,7,50.0,0,0.0,1,7.1,0,0.0
Jalen Brunson,NYK,24,14,10,855.0,379,73,176,41.5,32,36,88.9,183,48.3,153,40.400000000000006,29,7.7,20,5.3,18,4.7
Jalen Duren,DET,14,2,12,404.0,32,9,21,42.9,0,0,0.0,18,56.3,9,28.1,1,3.1,2,6.3,0,0.0
Jalen Green,HOU,22,13,9,680.0,214,46,103,44.7,35,42,83.3,134,62.6,66,30.8,10,4.7,17,7.9,21,9.8
Jalen Hood-Schifino,LAL,4,2,2,44.0,13,1,4,25.0,2,4,50.0,4,30.8,7,53.800000000000004,1,7.7,0,0.0,2,15.4
Jalen Johnson,ATL,14,7,7,418.0,55,16,30,53.300000000000004,8,10,80.0,41,74.5,10,18.2,1,1.7999999999999998,7,12.7,5,9.1
Jalen McDaniels,TOR,16,5,11,141.0,25,1,11,9.1,2,2,100.0,4,16.0,11,44.0,2,8.0,2,8.0,1,4.0
Jalen Pickett,DEN,11,7,4,74.0,15,1,3,33.300000000000004,0,0,0.0,2,13.3,11,73.3,2,13.3,1,6.7,0,0.0
Jalen Slawson,SAC,5,3,2,19.0,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0
Jalen Smith,IND,14,8,6,216.0,11,2,6,33.300000000000004,4,4,100.0,8,72.7,1,9.1,0,0.0,2,18.2,2,18.2
Jalen Suggs,ORL,21,14,7,544.0,91,20,38,52.6,8,8,100.0,51,56.00000000000001,37,40.699999999999996,10,11.0,10,11.0,4,4.3999999999999995
Jalen Williams,OKC,19,12,7,618.0,221,54,109,49.5,18,24,75.0,131,59.3,80,36.199999999999996,17,7.7,13,5.8999999999999995,13,5.8999999999999995
Jalen Wilson,BKN,4,1,3,27.0,4,0,2,0.0,0,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0
Jamal Cain,MIA,8,2,6,113.0,6,2,3,66.7,1,2,50.0,5,83.3,1,16.7,0,0.0,0,0.0,1,16.7
Jamal Murray,DEN,11,8,3,341.0,122,23,47,48.9,8,8,100.0,55,45.1,61,50.0,18,14.799999999999999,7,5.7,4,3.3000000000000003
Jamaree Bouyea,POR,6,0,6,57.0,19,1,7,14.299999999999999,0,0,0.0,2,10.5,9,47.4,2,10.5,3,15.8,0,0.0
James Bouknight,CHA,1,0,1,5.0,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
James Harden,LAC,19,11,8,646.0,197,31,66,47.0,34,40,85.0,98,49.7,94,47.699999999999996,24,12.2,12,6.1,20,10.2
James Wiseman,DET,15,0,15,191.0,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jarace Walker,IND,7,2,5,60.0,8,4,6,66.7,0,0,0.0,9,112.5,2,25.0,1,12.5,0,0.0,0,0.0
Jared Butler,WAS,12,2,10,98.0,39,6,13,46.2,7,8,87.5,20,51.300000000000004,19,48.699999999999996,5,12.8,3,7.7,4,10.299999999999999
Jared Rhoden,DET,5,0,5,30.0,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,1,50.0,1,50.0,0,0.0
Jaren Jackson Jr.,MEM,24,6,18,763.0,223,77,153,50.3,49,57,86.0,210,94.19999999999999,24,10.8,3,1.3,10,4.5,29,13.0
Jarred Vanderbilt,LAL,4,3,1,58.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Jarrett Allen,CLE,20,11,9,576.0,14,6,8,75.0,2,2,100.0,14,100.0,3,21.4,0,0.0,2,14.299999999999999,1,7.1
Jaxson Hayes,LAL,22,14,8,246.0,3,1,3,33.300000000000004,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0
Jay Huff,DEN,2,2,0,2.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaylen Brown,BOS,23,18,5,780.0,237,65,124,52.400000000000006,14,20,70.0,148,62.4,82,34.599999999999994,18,7.6,14,5.8999999999999995,10,4.2
Jaylen Nowell,MEM,9,3,6,156.0,33,11,21,52.400000000000006,0,0,0.0,22,66.7,9,27.3,4,12.1,2,6.1,0,0.0
Jaylin Williams,OKC,17,11,6,227.0,11,3,5,60.0,1,2,50.0,7,63.6,5,45.5,1,9.1,0,0.0,1,9.1
Jayson Tatum,BOS,24,19,5,886.0,217,75,122,61.5,37,44,84.1,194,89.4,54,24.9,10,4.6,14,6.5,23,10.6
Jeff Green,HOU,21,12,9,324.0,27,12,15,80.0,15,16,93.8,43,159.3,4,14.799999999999999,0,0.0,0,0.0,8,29.599999999999998
Jerami Grant,POR,18,6,12,619.0,166,40,96,41.699999999999996,24,28,85.7,108,65.10000000000001,43,25.900000000000002,9,5.4,9,5.4,14,8.4
Jeremiah Robinson-Earl,NOP,9,4,5,100.0,11,2,2,100.0,2,2,100.0,6,54.50000000000001,6,54.50000000000001,1,9.1,2,18.2,1,9.1
Jeremy Sochan,SAS,24,4,20,699.0,227,34,89,38.2,12,14,85.7,81,35.699999999999996,117,51.5,26,11.5,10,4.3999999999999995,7,3.1
Jericho Sims,NYK,12,7,5,82.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jermaine Samuels Jr.,HOU,5,2,3,29.0,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Jerome Robinson,GSW,1,1,0,5.0,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jett Howard,ORL,7,4,3,32.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jevon Carter,CHI,25,10,15,349.0,64,8,24,33.300000000000004,0,0,0.0,16,25.0,37,57.8,6,9.4,3,4.7,0,0.0
Jimmy Butler,MIA,21,13,8,713.0,315,45,114,39.5,54,61,88.5,152,48.3,153,48.6,29,9.2,13,4.1000000000000005,31,9.8
Jock Landale,HOU,15,9,6,131.0,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Joe Harris,DET,9,2,7,113.0,10,0,3,0.0,0,0,0.0,0,0.0,6,60.0,2,20.0,1,10.0,0,0.0
Joe Ingles,ORL,23,16,7,419.0,81,10,26,38.5,5,6,83.3,26,32.1,46,56.8,17,21.0,4,4.9,3,3.6999999999999997
Joel Embiid,PHI,21,17,4,716.0,187,60,100,60.0,55,64,85.9,181,96.8,33,17.599999999999998,8,4.3,18,9.6,32,17.1
John Collins,UTA,22,7,15,683.0,84,27,54,50.0,11,20,55.00000000000001,67,79.80000000000001,12,14.299999999999999,3,3.5999999999999996,6,7.1,10,11.899999999999999
John Konchar,MEM,19,4,15,335.0,21,2,7,28.599999999999998,2,2,100.0,6,28.599999999999998,9,42.9,3,14.299999999999999,3,14.299999999999999,1,4.8
Johnny Davis,WAS,14,2,12,128.0,16,7,12,58.3,0,0,0.0,15,93.8,4,25.0,1,6.3,0,0.0,0,0.0
Jonas Valanciunas,NOP,25,15,10,695.0,24,14,16,87.5,4,6,66.7,32,133.29999999999998,5,20.8,1,4.2,0,0.0,3,12.5
Jonathan Isaac,ORL,16,13,3,215.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Jonathan Kuminga,GSW,21,9,12,429.0,85,18,45,40.0,10,18,55.60000000000001,49,57.599999999999994,22,25.900000000000002,3,3.5000000000000004,7,8.200000000000001,9,10.6
Jordan Clarkson,UTA,19,5,14,586.0,283,61,129,47.3,20,24,83.3,145,51.2,106,37.5,32,11.3,26,9.2,13,4.6
Jordan Ford,SAC,6,2,4,22.0,5,2,3,66.7,0,0,0.0,4,80.0,2,40.0,0,0.0,0,0.0,0,0.0
Jordan Goodwin,PHX,25,13,12,456.0,96,17,43,39.5,6,8,75.0,42,43.8,43,44.800000000000004,13,13.5,4,4.2,4,4.2
Jordan Hawkins,NOP,24,14,10,608.0,49,10,26,38.5,4,4,100.0,24,49.0,17,34.699999999999996,6,12.2,4,8.200000000000001,2,4.1000000000000005
Jordan McLaughlin,MIN,7,5,2,29.0,5,0,2,0.0,0,0,0.0,0,0.0,3,60.0,2,40.0,0,0.0,0,0.0
Jordan Miller,LAC,2,2,0,7.0,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Jordan Nwora,IND,7,2,5,83.0,13,3,6,50.0,1,2,50.0,8,61.5,4,30.8,2,15.4,2,15.4,1,7.7
Jordan Poole,WAS,23,4,19,674.0,232,60,123,48.8,34,38,89.5,160,69.0,66,28.4,17,7.3,16,6.9,19,8.200000000000001
Jose Alvarado,NOP,11,8,3,185.0,42,6,19,31.6,8,14,57.099999999999994,20,47.599999999999994,12,28.599999999999998,2,4.8,4,9.5,7,16.7
Josh Giddey,OKC,22,14,8,576.0,208,41,97,42.3,6,10,60.0,90,43.3,76,36.5,17,8.200000000000001,18,8.7,7,3.4000000000000004
Josh Green,DAL,17,11,6,437.0,67,12,27,44.4,2,4,50.0,27,40.300000000000004,26,38.800000000000004,6,9.0,8,11.899999999999999,2,3.0
Josh Hart,NYK,24,14,10,687.0,87,20,40,50.0,0,2,0.0,42,48.3,43,49.4,5,5.7,1,1.0999999999999999,1,1.0999999999999999
Josh Minott,MIN,11,8,3,27.0,5,3,3,100.0,0,0,0.0,8,160.0,2,40.0,0,0.0,0,0.0,0,0.0
Josh Okogie,PHX,23,13,10,491.0,47,10,21,47.599999999999994,6,8,75.0,28,59.599999999999994,18,38.3,4,8.5,4,8.5,4,8.5
Josh Richardson,MIA,20,12,8,557.0,100,19,44,43.2,9,10,90.0,49,49.0,40,40.0,13,13.0,8,8.0,5,5.0
Jrue Holiday,BOS,22,18,4,759.0,170,26,65,40.0,18,20,90.0,70,41.199999999999996,74,43.5,19,11.200000000000001,15,8.799999999999999,11,6.5
Jules Bernard,WAS,2,0,2,10.0,5,1,2,50.0,0,0,0.0,2,40.0,2,40.0,0,0.0,1,20.0,0,0.0
Julian Champagnie,SAS,17,2,15,228.0,11,1,6,16.7,2,2,100.0,5,45.5,2,18.2,1,9.1,2,18.2,1,9.1
Julian Phillips,CHI,13,5,8,66.0,8,2,4,50.0,0,0,0.0,4,50.0,4,50.0,1,12.5,0,0.0,0,0.0
Julian Strawther,DEN,21,12,9,298.0,49,16,31,51.6,6,6,100.0,38,77.60000000000001,13,26.5,3,6.1,2,4.1000000000000005,3,6.1
Julius Randle,NYK,24,14,10,844.0,353,76,144,52.800000000000004,44,58,75.9,203,57.49999999999999,140,39.7,36,10.2,28,7.9,29,8.200000000000001
Justin Holiday,DEN,14,8,6,222.0,10,0,3,0.0,0,0,0.0,0,0.0,5,50.0,4,40.0,1,10.0,0,0.0
Justin Minaya,POR,5,0,5,31.0,3,0,0,0.0,1,2,50.0,1,33.300000000000004,2,66.7,0,0.0,0,0.0,1,33.300000000000004
Jusuf Nurkic,PHX,25,13,12,708.0,16,6,10,60.0,3,6,50.0,15,93.8,3,18.8,0,0.0,0,0.0,3,18.8
KJ Martin,PHI,14,10,4,101.0,8,2,4,50.0,1,2,50.0,5,62.5,3,37.5,0,0.0,0,0.0,1,12.5
Kaiser Gates,NOP,1,0,1,7.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Karl-Anthony Towns,MIN,23,18,5,761.0,222,62,125,49.6,33,38,86.8,162,73.0,46,20.7,11,5.0,20,9.0,19,8.6
Kawhi Leonard,LAC,24,14,10,838.0,261,67,122,54.900000000000006,25,28,89.3,164,62.8,101,38.7,22,8.4,13,5.0,14,5.4
Keegan Murray,SAC,18,11,7,580.0,80,21,41,51.2,7,10,70.0,50,62.5,26,32.5,4,5.0,7,8.799999999999999,5,6.3
Keita Bates-Diop,PHX,22,12,10,387.0,46,10,24,41.699999999999996,6,8,75.0,29,63.0,15,32.6,3,6.5,3,6.5,4,8.7
Keldon Johnson,SAS,23,4,19,760.0,192,44,91,48.4,26,34,76.5,118,61.5,71,37.0,13,6.800000000000001,10,5.2,17,8.9
Kelly Olynyk,UTA,23,8,15,492.0,61,11,20,55.00000000000001,10,12,83.3,33,54.1,23,37.7,4,6.6000000000000005,11,18.0,7,11.5
Kelly Oubre Jr.,PHI,13,12,1,333.0,51,18,33,54.50000000000001,12,14,85.7,51,100.0,7,13.700000000000001,2,3.9,3,5.8999999999999995,7,13.700000000000001
Kenneth Lofton Jr.,MEM,15,4,11,99.0,13,5,6,83.3,4,6,66.7,15,115.39999999999999,3,23.1,1,7.7,1,7.7,3,23.1
Kenrich Williams,OKC,12,8,4,174.0,14,0,6,0.0,1,2,50.0,1,7.1,7,50.0,2,14.299999999999999,0,0.0,1,7.1
Kentavious Caldwell-Pope,DEN,23,14,9,757.0,67,13,31,41.9,13,14,92.9,39,58.199999999999996,21,31.3,3,4.5,6,9.0,7,10.4
Keon Ellis,SAC,15,11,4,181.0,28,3,4,75.0,2,2,100.0,8,28.599999999999998,21,75.0,4,14.299999999999999,2,7.1,1,3.5999999999999996
Kessler Edwards,SAC,17,11,6,86.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Kevin Durant,PHX,21,10,11,771.0,220,71,127,55.900000000000006,38,44,86.4,186,84.5,53,24.099999999999998,9,4.1000000000000005,12,5.5,22,10.0
Kevin Huerter,SAC,21,12,9,533.0,70,14,27,51.9,4,6,66.7,32,45.7,35,50.0,12,17.1,5,7.1,3,4.3
Kevin Knox II,DET,9,0,9,141.0,14,4,6,66.7,1,2,50.0,10,71.39999999999999,4,28.599999999999998,1,7.1,1,7.1,1,7.1
Kevin Love,MIA,19,10,9,354.0,24,7,11,63.6,5,6,83.3,19,79.2,9,37.5,2,8.3,0,0.0,3,12.5
Kevon Looney,GSW,22,10,12,483.0,23,4,11,36.4,3,4,75.0,12,52.2,10,43.5,3,13.0,0,0.0,2,8.7
Keyontae Johnson,OKC,1,0,1,6.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Keyonte George,UTA,24,8,16,618.0,161,27,73,37.0,29,36,80.60000000000001,85,52.800000000000004,54,33.5,16,9.9,13,8.1,17,10.6
Khris Middleton,MIL,20,14,6,451.0,113,26,55,47.3,5,6,83.3,58,51.300000000000004,44,38.9,19,16.8,8,7.1,3,2.7
Killian Hayes,DET,24,2,22,646.0,181,43,79,54.400000000000006,5,8,62.5,93,51.4,82,45.300000000000004,17,9.4,8,4.3999999999999995,4,2.1999999999999997
Kira Lewis Jr.,NOP,12,7,5,125.0,27,3,12,25.0,2,2,100.0,9,33.300000000000004,12,44.4,4,14.799999999999999,2,7.3999999999999995,1,3.6999999999999997
Klay Thompson,GSW,21,9,12,633.0,66,11,28,39.300000000000004,9,10,90.0,33,50.0,26,39.4,3,4.5,5,7.6,5,7.6
Kobe Brown,LAC,15,11,4,152.0,9,0,4,0.0,0,0,0.0,0,0.0,4,44.4,1,11.1,0,0.0,0,0.0
Kobe Bufkin,ATL,2,2,0,4.0,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Kris Dunn,UTA,17,6,11,221.0,83,17,34,50.0,6,10,60.0,40,48.199999999999996,34,41.0,12,14.499999999999998,8,9.6,5,6.0
Kris Murray,POR,12,1,11,135.0,10,1,6,16.7,1,2,50.0,3,30.0,3,30.0,0,0.0,0,0.0,1,10.0
Kristaps Porzingis,BOS,18,14,4,545.0,27,6,16,37.5,11,14,78.60000000000001,25,92.60000000000001,3,11.1,0,0.0,1,3.6999999999999997,7,25.900000000000002
Kyle Anderson,MIN,23,18,5,540.0,154,28,68,41.199999999999996,19,26,73.1,76,49.4,58,37.7,9,5.800000000000001,14,9.1,13,8.4
Kyle Kuzma,WAS,24,4,20,744.0,281,78,164,47.599999999999994,30,37,81.10000000000001,189,67.30000000000001,76,27.0,21,7.5,18,6.4,19,6.800000000000001
Kyle Lowry,MIA,24,13,11,715.0,126,13,32,40.6,9,12,75.0,35,27.800000000000004,78,61.9,14,11.1,7,5.6000000000000005,6,4.8
Kyrie Irving,DAL,16,10,6,505.0,205,60,110,54.50000000000001,25,28,89.3,153,74.6,71,34.599999999999994,20,9.8,5,2.4,14,6.800000000000001
LaMelo Ball,CHA,15,5,10,501.0,265,67,130,51.5,23,29,79.3,159,60.0,96,36.199999999999996,23,8.7,19,7.199999999999999,15,5.7
Lamar Stevens,BOS,8,6,2,43.0,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Landry Shamet,WAS,15,2,13,253.0,44,15,28,53.6,2,2,100.0,33,75.0,12,27.3,4,9.1,3,6.800000000000001,1,2.3
Larry Nance Jr.,NOP,14,6,8,211.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lauri Markkanen,UTA,16,5,11,536.0,60,13,32,40.6,10,12,83.3,37,61.7,19,31.7,2,3.3000000000000003,1,1.7000000000000002,6,10.0
LeBron James,LAL,23,12,11,787.0,244,73,116,62.9,30,46,65.2,183,75.0,79,32.4,19,7.8,10,4.1000000000000005,25,10.2
Leaky Black,CHA,4,0,4,17.0,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Leonard Miller,MIN,3,3,0,6.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Lester Quinones,GSW,1,1,0,5.0,3,1,1,100.0,0,0,0.0,2,66.7,1,33.300000000000004,0,0.0,1,33.300000000000004,0,0.0
Lindell Wigginton,MIL,1,1,0,2.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lindy Waters III,OKC,9,7,2,70.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Lonnie Walker IV,BKN,17,9,8,362.0,95,22,37,59.5,10,14,71.39999999999999,57,60.0,37,38.9,10,10.5,12,12.6,7,7.3999999999999995
Luguentz Dort,OKC,21,13,8,600.0,95,12,27,44.4,10,12,83.3,35,36.8,50,52.6,6,6.3,9,9.5,6,6.3
Luka Doncic,DAL,22,15,7,806.0,381,104,170,61.199999999999996,50,65,76.9,271,71.1,145,38.1,50,13.100000000000001,18,4.7,33,8.7
Luka Garza,MIN,5,3,2,16.0,2,1,1,100.0,1,2,50.0,3,150.0,0,0.0,0,0.0,0,0.0,1,50.0
Luka Samanic,UTA,11,2,9,79.0,16,3,10,30.0,0,0,0.0,6,37.5,4,25.0,0,0.0,1,6.3,0,0.0
Luke Kennard,MEM,8,2,6,172.0,22,0,6,0.0,0,0,0.0,0,0.0,13,59.099999999999994,2,9.1,2,9.1,0,0.0
Luke Kornet,BOS,17,12,5,220.0,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0
Malachi Flynn,TOR,24,9,15,393.0,88,18,33,54.50000000000001,7,10,70.0,44,50.0,41,46.6,8,9.1,6,6.800000000000001,5,5.7
Malaki Branham,SAS,24,4,20,521.0,106,35,65,53.800000000000004,0,0,0.0,71,67.0,34,32.1,6,5.7,4,3.8,0,0.0
Malcolm Brogdon,POR,15,6,9,431.0,206,44,95,46.300000000000004,21,24,87.5,113,54.900000000000006,81,39.300000000000004,14,6.800000000000001,9,4.3999999999999995,12,5.800000000000001
Malcolm Cazalon,DET,1,0,1,3.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malik Beasley,MIL,24,17,7,727.0,54,16,26,61.5,0,0,0.0,32,59.3,24,44.4,6,11.1,3,5.6000000000000005,0,0.0
Malik Monk,SAC,22,13,9,553.0,259,25,69,36.199999999999996,20,22,90.9,72,27.800000000000004,150,57.9,49,18.9,21,8.1,11,4.2
MarJon Beauchamp,MIL,20,13,7,323.0,27,3,10,30.0,4,4,100.0,10,37.0,13,48.1,4,14.799999999999999,2,7.3999999999999995,2,7.3999999999999995
Marcus Morris Sr.,PHI,17,11,6,220.0,17,4,10,40.0,0,0,0.0,9,52.900000000000006,7,41.199999999999996,1,5.8999999999999995,0,0.0,0,0.0
Marcus Sasser,DET,24,2,22,404.0,104,22,41,53.7,6,8,75.0,51,49.0,52,50.0,16,15.4,5,4.8,4,3.8
Marcus Smart,MEM,11,2,9,329.0,91,24,41,58.5,3,4,75.0,51,56.00000000000001,42,46.2,8,8.799999999999999,5,5.5,2,2.1999999999999997
Mark Williams,CHA,19,7,12,508.0,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Markelle Fultz,ORL,4,2,2,115.0,38,8,16,50.0,0,0,0.0,16,42.1,21,55.300000000000004,3,7.9,1,2.6,0,0.0
Markieff Morris,DAL,8,5,3,76.0,4,1,4,25.0,0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0
Markquis Nowell,TOR,1,0,1,4.0,4,0,1,0.0,2,2,100.0,2,50.0,2,50.0,0,0.0,0,0.0,1,25.0
Marques Bolden,MIL,1,1,0,3.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marvin Bagley III,DET,20,2,18,366.0,33,9,19,47.4,11,12,91.7,30,90.9,7,21.2,1,3.0,1,3.0,6,18.2
Mason Plumlee,LAC,6,3,3,102.0,4,0,2,0.0,1,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0,1,25.0
Matisse Thybulle,POR,22,6,16,512.0,21,6,8,75.0,0,0,0.0,12,57.099999999999994,10,47.599999999999994,1,4.8,2,9.5,0,0.0
Matt Ryan,NOP,13,6,7,298.0,20,2,7,28.599999999999998,2,2,100.0,6,30.0,8,40.0,0,0.0,3,15.0,1,5.0
Max Christie,LAL,20,10,10,344.0,49,12,31,38.7,0,0,0.0,24,49.0,14,28.599999999999998,2,4.1000000000000005,3,6.1,0,0.0
Max Strus,CLE,25,13,12,865.0,106,16,44,36.4,5,6,83.3,38,35.8,48,45.300000000000004,14,13.200000000000001,9,8.5,3,2.8000000000000003
Maxi Kleber,DAL,4,4,0,75.0,4,0,3,0.0,0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0
Maxwell Lewis,LAL,10,4,6,43.0,5,0,1,0.0,0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0
Micah Potter,UTA,1,1,0,3.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Michael Porter Jr.,DEN,24,15,9,748.0,58,17,32,53.1,0,0,0.0,35,60.3,22,37.9,5,8.6,2,3.4000000000000004,0,0.0
Mikal Bridges,BKN,24,13,11,830.0,308,87,161,54.0,35,42,83.3,215,69.8,93,30.2,23,7.5,21,6.800000000000001,21,6.800000000000001
Mike Conley,MIN,23,18,5,682.0,162,27,58,46.6,10,10,100.0,67,41.4,87,53.7,29,17.9,5,3.1,5,3.1
Mike Muscala,WAS,12,2,10,146.0,5,0,0,0.0,0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0
Miles Bridges,CHA,13,4,9,476.0,125,29,70,41.4,23,27,85.2,86,68.8,34,27.200000000000003,7,5.6000000000000005,6,4.8,14,11.200000000000001
Miles McBride,NYK,15,9,6,68.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mitchell Robinson,NYK,21,12,9,613.0,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Mo Bamba,PHI,13,10,3,83.0,3,2,2,100.0,2,2,100.0,6,200.0,0,0.0,0,0.0,0,0.0,1,33.300000000000004
Moritz Wagner,ORL,23,16,7,438.0,34,17,20,85.0,12,12,100.0,49,144.1,5,14.7,2,5.8999999999999995,3,8.799999999999999,6,17.599999999999998
Moses Brown,POR,4,0,4,30.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Moses Moody,GSW,22,10,12,421.0,56,12,20,60.0,9,12,75.0,33,58.9,27,48.199999999999996,3,5.4,2,3.5999999999999996,6,10.7
Mouhamed Gueye,ATL,2,2,0,4.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
