PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Austin Reaves,LAL,20,11,9,598,76,7,9.2,133,57.1,10,61.8,8.1
Ayo Dosunmu,CHI,15,6,9,258,21,5,23.8,39,53.8,5,61.8,11.0
Bam Adebayo,MIA,16,10,6,537,126,37,29.4,191,66.0,12,70.4,5.7
Ben Sheppard,IND,3,2,1,31,4,2,50.0,5,80.0,0,80.0,6.3
Ben Simmons,BKN,6,3,3,191,49,6,12.2,77,63.6,6,69.0,8.3
Bennedict Mathurin,IND,14,7,7,361,43,8,18.6,65,66.2,7,74.1,7.5
Bilal Coulibaly,WAS,16,2,14,441,59,8,13.6,90,65.6,9,72.8,7.1
Bismack Biyombo,MEM,12,5,7,339,57,17,29.8,105,54.3,10,60.0,5.2
Blake Wesley,SAS,1,0,1,3,1,1,100.0,1,100.0,0,100.0,5.0
Boban Marjanovic,HOU,2,2,0,13,6,2,33.3,7,85.7,0,85.7,3.7
Bobby Portis,MIL,19,13,6,456,99,28,28.3,149,66.4,11,71.7,6.8
Bogdan Bogdanovic,ATL,17,8,9,451,45,10,22.2,82,54.9,11,63.4,7.5
Bol Bol,PHX,1,1,0,4,1,0,0.0,1,100.0,0,100.0,23.3
Bones Hyland,LAC,7,2,5,138,12,3,25.0,24,50.0,2,54.5,9.3
Bradley Beal,PHX,3,1,2,86,13,2,15.4,20,65.0,4,81.3,10.1
Brandin Podziemski,GSW,10,4,6,189,33,7,21.2,45,73.3,4,80.5,7.4
Brandon Ingram,NOP,17,9,8,576,78,16,20.5,118,66.1,7,70.3,6.8
Brandon Miller,CHA,14,4,10,429,41,8,19.5,89,46.1,14,54.7,8.5
Braxton Key,DEN,2,2,0,5,2,1,50.0,2,100.0,0,100.0,4.6
Brice Sensabaugh,UTA,1,0,1,2,1,0,0.0,1,100.0,0,100.0,6.7
Brook Lopez,MIL,19,13,6,562,70,30,42.9,161,43.5,26,51.9,6.1
Bruce Brown,IND,16,8,8,505,63,5,7.9,112,56.3,12,63.0,8.0
Bruno Fernando,ATL,2,1,1,9,1,0,0.0,3,33.3,0,33.3,1.9
Bryce McGowens,CHA,10,4,6,160,20,3,15.0,32,62.5,4,71.4,8.3
Buddy Hield,IND,17,9,8,422,42,6,14.3,73,57.5,6,62.7,8.4
CJ McCollum,NOP,8,6,2,272,29,2,6.9,49,59.2,7,69.0,11.9
Cade Cunningham,DET,19,2,17,664,59,13,22.0,116,50.9,14,57.8,8.4
Caleb Houstan,ORL,8,7,1,62,11,1,9.1,13,84.6,0,84.6,12.4
Caleb Martin,MIA,9,5,4,194,20,2,10.0,34,58.8,1,60.6,10.1
Cam Reddish,LAL,15,9,6,374,34,13,38.2,49,69.4,3,73.9,7.9
Cam Thomas,BKN,9,4,5,284,30,8,26.7,59,50.8,5,55.6,10.5
Cam Whitmore,HOU,4,2,2,29,5,0,0.0,8,62.5,0,62.5,5.7
Cameron Johnson,BKN,11,5,6,320,43,10,23.3,84,51.2,8,56.6,7.9
Cameron Payne,MIL,14,10,4,250,24,2,8.3,40,60.0,2,63.2,10.0
Caris LeVert,CLE,16,8,8,486,52,10,19.2,85,61.2,10,69.3,11.6
Cason Wallace,OKC,15,10,5,337,29,8,27.6,59,49.2,10,59.2,11.1
Cedi Osman,SAS,15,3,12,299,28,4,14.3,49,57.1,7,66.7,12.6
Charles Bassey,SAS,17,3,14,196,53,16,30.2,73,72.6,6,79.1,5.3
Chet Holmgren,OKC,17,11,6,513,102,43,42.2,190,53.7,13,57.6,3.7
Chimezie Metu,PHX,8,5,3,70,13,2,15.4,22,59.1,0,59.1,3.8
Chris Boucher,TOR,16,5,11,250,46,7,15.2,67,68.7,5,74.2,5.4
Chris Duarte,SAC,13,6,7,218,28,4,14.3,43,65.1,5,73.7,7.2
Chris Paul,GSW,15,8,7,424,53,11,20.8,93,57.0,6,60.9,8.4
Christian Braun,DEN,17,11,6,369,60,11,18.3,89,67.4,9,75.0,9.8
Christian Wood,LAL,20,11,9,414,103,32,31.1,141,73.0,7,76.9,4.9
Chuma Okeke,ORL,4,3,1,20,4,2,50.0,6,66.7,0,66.7,8.3
Clint Capela,ATL,17,8,9,409,87,28,32.2,132,65.9,8,70.2,5.7
Coby White,CHI,18,5,13,594,49,10,20.4,100,49.0,5,51.6,8.6
Cody Zeller,NOP,16,8,8,155,33,14,42.4,60,55.0,8,63.5,5.5
Colby Jones,SAC,6,1,5,64,8,3,37.5,15,53.3,0,53.3,9.7
Cole Anthony,ORL,18,14,4,461,63,10,15.9,111,56.8,16,66.3,7.5
Colin Castleton,LAL,3,0,3,23,3,1,33.3,5,60.0,1,75.0,4.2
Collin Gillespie,DEN,2,1,1,37,2,1,50.0,5,40.0,0,40.0,11.0
Collin Sexton,UTA,17,6,11,350,31,4,12.9,51,60.8,6,68.9,11.6
Corey Kispert,WAS,17,3,14,398,37,4,10.8,71,52.1,5,56.1,8.5
Cory Joseph,GSW,4,2,2,38,6,1,16.7,10,60.0,2,75.0,12.6
Craig Porter Jr.,CLE,9,5,4,165,20,4,20.0,42,47.6,2,50.0,9.8
D'Angelo Russell,LAL,20,11,9,622,61,8,13.1,115,53.0,7,56.5,10.8
DaQuan Jeffries,NYK,3,1,2,8,3,0,0.0,4,75.0,0,75.0,3.8
Daishen Nix,MIN,1,1,0,10,1,0,0.0,2,50.0,0,50.0,12.5
Dalano Banton,BOS,6,6,0,59,12,2,16.7,18,66.7,1,70.6,8.1
Dalen Terry,CHI,4,2,2,19,7,0,0.0,9,77.8,0,77.8,3.8
Damian Jones,CLE,4,0,4,33,6,3,50.0,10,60.0,0,60.0,6.2
Damian Lillard,MIL,17,13,4,592,64,9,14.1,103,62.1,9,68.1,8.8
Daniel Gafford,WAS,17,3,14,427,84,32,38.1,162,51.9,19,58.7,4.0
Daniel Theis,LAC,6,4,2,102,12,2,16.7,34,35.3,7,44.4,6.7
Danilo Gallinari,WAS,16,2,14,259,44,15,34.1,76,57.9,5,62.0,5.1
Danny Green,PHI,1,0,1,14,2,0,0.0,2,100.0,0,100.0,6.1
Dante Exum,DAL,12,8,4,148,25,2,8.0,33,75.8,1,78.1,9.6
Danuel House Jr.,PHI,7,5,2,106,10,4,40.0,24,41.7,6,55.6,6.5
Dario Saric,GSW,17,9,8,363,76,28,36.8,128,59.4,14,66.7,6.3
Darius Garland,CLE,13,8,5,435,30,5,16.7,49,61.2,2,63.8,13.3
David Roddy,MEM,17,5,12,392,51,7,13.7,90,56.7,9,63.0,6.0
Davion Mitchell,SAC,8,3,5,153,16,1,6.3,24,66.7,2,72.7,8.0
Davis Bertans,OKC,3,2,1,33,4,2,50.0,7,57.1,1,66.7,8.1
Day'Ron Sharpe,BKN,17,9,8,267,74,26,35.1,124,59.7,10,64.9,4.1
De'Aaron Fox,SAC,12,8,4,435,45,5,11.1,76,59.2,9,67.2,9.8
De'Andre Hunter,ATL,17,8,9,513,64,21,32.8,107,59.8,9,65.3,6.0
De'Anthony Melton,PHI,18,11,7,549,60,11,18.3,119,50.4,12,56.1,7.7
DeAndre Jordan,DEN,4,4,0,65,17,5,29.4,24,70.8,2,77.3,3.8
DeMar DeRozan,CHI,17,5,12,599,38,5,13.2,85,44.7,7,48.7,8.8
Dean Wade,CLE,11,7,4,249,41,14,34.1,75,54.7,7,60.3,5.0
Deandre Ayton,POR,16,5,11,498,119,35,29.4,163,73.0,8,76.8,5.1
Dejounte Murray,ATL,17,8,9,582,60,7,11.7,112,53.6,13,60.6,7.8
Delon Wright,WAS,7,2,5,136,17,5,29.4,31,54.8,5,65.4,7.6
Deni Avdija,WAS,19,3,16,506,75,13,17.3,130,57.7,12,63.6,5.6
Dennis Schroder,TOR,18,7,11,568,48,2,4.2,94,51.1,8,55.8,12.4
Dennis Smith Jr.,BKN,10,5,5,176,17,4,23.5,33,51.5,3,56.7,9.4
Dereck Lively II,DAL,16,11,5,387,72,22,30.6,131,55.0,9,59.0,4.3
Dereon Seabron,NOP,3,0,3,37,6,0,0.0,9,66.7,2,85.7,4.8
Derrick Jones Jr.,DAL,16,10,6,366,41,9,22.0,64,64.1,7,71.9,10.5
Derrick Rose,MEM,9,3,6,175,13,2,15.4,25,52.0,2,56.5,13.9
Derrick White,BOS,16,14,2,515,51,11,21.6,102,50.0,12,56.7,8.4
Desmond Bane,MEM,18,5,13,616,64,11,17.2,135,47.4,16,53.8,7.9
Devin Booker,PHX,10,8,2,339,44,11,25.0,88,50.0,6,53.7,7.3
Devin Vassell,SAS,13,3,10,367,39,10,25.6,58,67.2,7,76.5,8.6
Devonte' Graham,SAS,2,0,2,29,1,0,0.0,1,100.0,0,100.0,3.8
Dillon Brooks,HOU,16,8,8,488,44,11,25.0,79,55.7,11,64.7,7.5
Domantas Sabonis,SAC,16,9,7,555,136,36,26.5,215,63.3,21,70.1,6.8
Dominick Barlow,SAS,4,0,4,20,5,0,0.0,8,62.5,1,71.4,8.1
Donovan Mitchell,CLE,14,7,7,499,62,6,9.7,101,61.4,7,66.0,9.4
Donte DiVincenzo,NYK,19,12,7,388,39,7,17.9,74,52.7,11,61.9,8.9
Dorian Finney-Smith,BKN,18,9,9,566,62,15,24.2,126,49.2,18,57.4,7.4
Doug McDermott,SAS,11,1,10,192,16,1,6.3,28,57.1,4,66.7,13.8
Draymond Green,GSW,11,6,5,262,43,14,32.6,65,66.2,5,71.7,4.7
Drew Eubanks,PHX,17,9,8,305,57,16,28.1,91,62.6,2,64.0,4.9
Dru Smith,MIA,6,4,2,117,8,1,12.5,21,38.1,2,42.1,4.3
Duncan Robinson,MIA,16,10,6,464,40,8,20.0,70,57.1,6,62.5,8.3
Duop Reath,POR,9,3,6,127,13,4,30.8,28,46.4,4,54.2,4.5
Dwight Powell,DAL,13,8,5,205,24,3,12.5,52,46.2,4,50.0,6.8
Dylan Windler,NYK,1,1,0,3,1,1,100.0,1,100.0,0,100.0,7.0
Dyson Daniels,NOP,20,11,9,532,76,11,14.5,129,58.9,10,63.9,8.2
E.J. Liddell,NOP,1,1,0,2,2,1,50.0,2,100.0,0,100.0,5.7
Emoni Bates,CLE,4,2,2,45,8,3,37.5,10,80.0,0,80.0,5.9
Eric Gordon,PHX,17,10,7,540,31,5,16.1,69,44.9,8,50.8,11.1
Eugene Omoruyi,WAS,7,1,6,63,12,2,16.7,17,70.6,1,75.0,7.0
Evan Fournier,NYK,1,1,0,16,1,0,0.0,3,33.3,2,100.0,4.6
Evan Mobley,CLE,19,10,9,632,150,42,28.0,246,61.0,26,68.2,5.5
Filip Petrusev,SAC,1,1,0,3,1,0,0.0,1,100.0,0,100.0,1.3
Franz Wagner,ORL,18,14,4,595,80,10,12.5,119,67.2,5,70.2,7.6
Fred VanVleet,HOU,14,8,6,532,58,6,10.3,94,61.7,6,65.9,9.2
Furkan Korkmaz,PHI,5,3,2,74,7,0,0.0,13,53.8,0,53.8,10.1
GG Jackson,MEM,1,0,1,4,2,0,0.0,2,100.0,0,100.0,3.6
Gabe Vincent,LAL,2,1,1,57,2,1,50.0,4,50.0,0,50.0,11.1
Garrett Temple,TOR,2,0,2,8,2,0,0.0,3,66.7,0,66.7,8.0
Garrison Mathews,ATL,5,3,2,36,5,0,0.0,7,71.4,0,71.4,10.8
Gary Harris,ORL,9,7,2,188,18,2,11.1,27,66.7,1,69.2,11.2
Gary Payton II,GSW,12,6,6,216,29,2,6.9,50,58.0,4,63.0,6.7
Gary Trent Jr.,TOR,14,6,8,363,28,5,17.9,49,57.1,3,60.9,9.9
Georges Niang,CLE,19,10,9,424,70,14,20.0,105,66.7,10,73.7,6.7
Giannis Antetokounmpo,MIL,18,12,6,616,143,36,25.2,207,69.1,10,72.6,4.5
Goga Bitadze,ORL,15,12,3,321,65,16,24.6,103,63.1,5,66.3,3.9
Gordon Hayward,CHA,15,6,9,486,67,8,11.9,98,68.4,7,73.6,9.9
Gradey Dick,TOR,10,4,6,160,15,3,20.0,24,62.5,2,68.2,7.1
Grant Williams,DAL,17,11,6,493,47,6,12.8,94,50.0,13,58.0,7.3
Grayson Allen,PHX,17,10,7,557,68,17,25.0,112,60.7,10,66.7,7.8
Harrison Barnes,SAC,15,9,6,475,39,9,23.1,72,54.2,6,59.1,9.7
Harry Giles III,BKN,2,0,2,12,2,0,0.0,2,100.0,0,100.0,5.2
Haywood Highsmith,MIA,13,9,4,309,32,3,9.4,64,50.0,8,57.1,9.6
Herbert Jones,NOP,17,11,6,525,55,18,32.7,102,53.9,10,59.8,8.5
Hunter Tyson,DEN,3,2,1,9,3,0,0.0,3,100.0,0,100.0,6.9
Immanuel Quickley,NYK,17,10,7,408,55,5,9.1,82,67.1,5,71.4,7.9
Isaac Okoro,CLE,8,3,5,208,20,1,5.0,38,52.6,4,58.8,9.2
Isaiah Hartenstein,NYK,19,12,7,322,48,16,33.3,98,49.0,9,53.9,6.0
Isaiah Jackson,IND,10,6,4,132,26,14,53.8,41,63.4,4,70.3,6.0
Isaiah Joe,OKC,15,10,5,301,35,11,31.4,66,53.0,8,60.3,6.8
Isaiah Livers,DET,4,0,4,98,9,0,0.0,16,56.3,1,60.0,8.0
Isaiah Mobley,CLE,2,0,2,10,2,2,100.0,2,100.0,0,100.0,3.3
Isaiah Stewart,DET,19,2,17,595,98,20,20.4,150,65.3,9,69.5,4.6
Ish Smith,CHA,9,2,7,151,16,2,12.5,31,51.6,3,57.1,9.7
Ivica Zubac,LAC,18,8,10,467,105,30,28.6,168,62.5,14,68.2,4.2
JT Thor,CHA,15,5,10,267,35,12,34.3,63,55.6,4,59.3,7.4
JaVale McGee,SAC,13,6,7,122,35,11,31.4,49,71.4,3,76.1,3.7
Jabari Smith Jr.,HOU,16,8,8,483,100,24,24.0,144,69.4,6,72.5,4.7
Jabari Walker,POR,17,6,11,291,58,17,29.3,82,70.7,5,75.3,4.5
Jacob Gilyard,MEM,6,1,5,137,12,1,8.3,18,66.7,0,66.7,13.8
Jaden Hardy,DAL,10,6,4,130,18,1,5.6,31,58.1,2,62.1,10.9
Jaden Ivey,DET,14,2,12,328,28,3,10.7,58,48.3,6,53.8,14.2
Jaden McDaniels,MIN,7,5,2,178,17,2,11.8,32,53.1,2,56.7,10.9
Jaden Springer,PHI,9,6,3,118,10,2,20.0,20,50.0,1,52.6,7.7
Jae Crowder,MIL,9,5,4,240,31,7,22.6,58,53.4,3,56.4,8.6
Jae'Sean Tate,HOU,14,8,6,268,42,13,31.0,69,60.9,7,67.7,4.9
Jaime Jaquez Jr.,MIA,19,11,8,505,51,10,19.6,91,56.0,9,62.2,7.0
Jake LaRavia,MEM,3,0,3,46,5,3,60.0,10,50.0,0,50.0,3.2
Jakob Poeltl,TOR,19,8,11,512,111,38,34.2,199,55.8,20,62.0,4.5
Jalen Brunson,NYK,18,11,7,635,58,7,12.1,103,56.3,9,61.7,9.1
Jalen Duren,DET,12,2,10,344,88,18,20.5,148,59.5,8,62.9,3.9
Jalen Green,HOU,16,8,8,510,65,9,13.8,111,58.6,15,67.7,5.8
Jalen Hood-Schifino,LAL,2,1,1,29,2,1,50.0,5,40.0,1,50.0,3.9
Jalen Johnson,ATL,14,7,7,418,82,23,28.0,121,67.8,7,71.9,4.9
Jalen McDaniels,TOR,10,3,7,110,14,3,21.4,27,51.9,4,60.9,6.0
Jalen Pickett,DEN,6,2,4,66,9,3,33.3,11,81.8,0,81.8,8.4
Jalen Slawson,SAC,1,0,1,12,3,1,33.3,6,50.0,0,50.0,12.5
Jalen Smith,IND,13,7,6,214,57,20,35.1,75,76.0,2,78.1,4.3
Jalen Suggs,ORL,17,13,4,458,54,9,16.7,90,60.0,5,63.5,9.4
Jalen Williams,OKC,14,9,5,465,55,16,29.1,103,53.4,16,63.2,6.6
Jalen Wilson,BKN,1,1,0,6,1,0,0.0,1,100.0,0,100.0,2.8
Jamal Cain,MIA,3,0,3,59,6,0,0.0,14,42.9,0,42.9,9.8
Jamal Murray,DEN,7,6,1,229,19,6,31.6,44,43.2,4,47.5,9.1
Jamaree Bouyea,POR,5,0,5,56,8,2,25.0,10,80.0,0,80.0,9.1
James Bouknight,CHA,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
James Harden,LAC,13,5,8,437,52,9,17.3,89,58.4,5,61.9,9.9
James Wiseman,DET,10,0,10,111,22,2,9.1,32,68.8,1,71.0,3.9
Jarace Walker,IND,3,2,1,26,6,2,33.3,9,66.7,0,66.7,4.5
Jared Butler,WAS,1,0,1,16,2,0,0.0,3,66.7,0,66.7,13.2
Jared Rhoden,DET,3,0,3,20,3,0,0.0,3,100.0,0,100.0,15.7
Jaren Jackson Jr.,MEM,18,5,13,549,75,16,21.3,150,50.0,11,54.0,7.3
Jarrett Allen,CLE,14,8,6,406,67,23,34.3,111,60.4,7,64.4,4.7
Jaxson Hayes,LAL,15,9,6,162,21,6,28.6,40,52.5,5,60.0,9.0
Jaylen Brown,BOS,18,14,4,621,79,17,21.5,145,54.5,12,59.4,7.0
Jaylen Nowell,MEM,3,2,1,58,8,0,0.0,13,61.5,0,61.5,11.9
Jaylin Williams,OKC,12,8,4,170,40,15,37.5,56,71.4,0,71.4,4.1
Jayson Tatum,BOS,19,15,4,694,152,24,15.8,196,77.6,14,83.5,6.2
Jeff Green,HOU,14,7,7,215,24,5,20.8,35,68.6,1,70.6,7.9
Jerami Grant,POR,16,6,10,565,49,7,14.3,97,50.5,11,57.0,8.6
Jeremiah Robinson-Earl,NOP,4,2,2,78,14,2,14.3,26,53.8,3,60.9,6.1
Jeremy Sochan,SAS,19,3,16,551,74,7,9.5,115,64.3,7,68.5,8.3
Jericho Sims,NYK,6,4,2,20,9,0,0.0,11,81.8,0,81.8,6.5
Jermaine Samuels Jr.,HOU,2,1,1,18,4,0,0.0,4,100.0,0,100.0,6.0
Jerome Robinson,GSW,1,1,0,5,1,0,0.0,3,33.3,0,33.3,0.0
Jett Howard,ORL,2,1,1,7,1,0,0.0,1,100.0,0,100.0,5.8
Jevon Carter,CHI,11,4,7,158,10,1,10.0,19,52.6,1,55.6,13.9
Jimmy Butler,MIA,15,10,5,504,50,8,16.0,75,66.7,5,71.4,9.0
Jock Landale,HOU,11,7,4,101,14,5,35.7,26,53.8,5,66.7,5.5
Joe Harris,DET,4,1,3,64,5,2,40.0,17,29.4,5,41.7,8.0
Joe Ingles,ORL,18,14,4,343,41,6,14.6,59,69.5,4,74.5,9.9
Joel Embiid,PHI,16,12,4,552,128,43,33.6,216,59.3,21,65.6,4.4
John Collins,UTA,19,6,13,589,107,29,27.1,167,64.1,8,67.3,4.3
John Konchar,MEM,12,2,10,240,40,10,25.0,65,61.5,4,65.6,5.0
Johnny Davis,WAS,10,0,10,110,11,2,18.2,26,42.3,1,44.0,6.0
Jonas Valanciunas,NOP,20,11,9,525,132,32,24.2,211,62.6,16,67.7,4.7
Jonathan Isaac,ORL,13,11,2,174,43,11,25.6,63,68.3,3,71.7,4.5
Jonathan Kuminga,GSW,16,8,8,315,33,9,27.3,53,62.3,5,68.8,5.4
Jordan Clarkson,UTA,16,5,11,512,35,1,2.9,64,54.7,5,59.3,9.7
Jordan Ford,SAC,1,0,1,8,1,0,0.0,2,50.0,1,100.0,6.6
Jordan Goodwin,PHX,17,9,8,317,50,13,26.0,103,48.5,10,53.8,8.9
Jordan Hawkins,NOP,18,9,9,535,62,11,17.7,113,54.9,13,62.0,6.7
Jordan Nwora,IND,5,2,3,73,9,1,11.1,13,69.2,0,69.2,10.2
Jordan Poole,WAS,16,2,14,483,41,3,7.3,74,55.4,11,65.1,10.9
Jose Alvarado,NOP,5,3,2,80,9,0,0.0,14,64.3,1,69.2,8.2
Josh Giddey,OKC,17,11,6,457,75,10,13.3,123,61.0,11,67.0,6.9
Josh Green,DAL,16,10,6,419,41,6,14.6,63,65.1,5,70.7,10.2
Josh Hart,NYK,19,12,7,545,98,23,23.5,142,69.0,17,78.4,6.4
Josh Minott,MIN,2,1,1,6,2,1,50.0,1,200.0,0,200.0,5.9
Josh Okogie,PHX,18,10,8,398,34,10,29.4,65,52.3,8,59.6,9.9
Josh Richardson,MIA,15,9,6,430,34,7,20.6,54,63.0,4,68.0,9.2
Jrue Holiday,BOS,17,14,3,587,92,16,17.4,160,57.5,12,62.2,6.8
Julian Champagnie,SAS,9,0,9,182,19,4,21.1,35,54.3,3,59.4,7.2
Julian Phillips,CHI,4,2,2,28,6,2,33.3,11,54.5,0,54.5,5.4
Julian Strawther,DEN,10,8,2,154,18,4,22.2,24,75.0,0,75.0,11.4
Julius Randle,NYK,19,12,7,664,153,18,11.8,218,70.2,22,78.1,5.2
Justin Holiday,DEN,6,4,2,136,12,1,8.3,17,70.6,1,75.0,8.7
Justin Minaya,POR,2,0,2,16,0,0,0.0,1,0.0,0,0.0,0.0
Jusuf Nurkic,PHX,19,11,8,531,119,32,26.9,202,58.9,16,64.0,4.5
KJ Martin,PHI,8,5,3,81,9,4,44.4,11,81.8,1,90.0,7.8
Kaiser Gates,NOP,1,0,1,7,1,0,0.0,1,100.0,0,100.0,8.3
Karl-Anthony Towns,MIN,18,14,4,604,146,41,28.1,201,72.6,10,76.4,5.0
Kawhi Leonard,LAC,18,8,10,614,89,14,15.7,124,71.8,10,78.1,8.7
Keegan Murray,SAC,12,7,5,399,51,11,21.6,86,59.3,10,67.1,6.7
Keita Bates-Diop,PHX,16,10,6,314,37,10,27.0,67,55.2,6,60.7,7.4
Keldon Johnson,SAS,18,3,15,591,96,24,25.0,146,65.8,10,70.6,6.3
Kelly Olynyk,UTA,19,6,13,400,69,17,24.6,118,58.5,12,65.1,6.0
Kelly Oubre Jr.,PHI,8,7,1,232,30,3,10.0,47,63.8,6,73.2,8.1
Kenneth Lofton Jr.,MEM,6,3,3,68,12,5,41.7,17,70.6,1,75.0,4.8
Kenrich Williams,OKC,6,4,2,106,13,3,23.1,21,61.9,2,68.4,6.6
Kentavious Caldwell-Pope,DEN,16,12,4,553,26,3,11.5,50,52.0,5,57.8,10.2
Keon Ellis,SAC,4,3,1,63,8,1,12.5,14,57.1,1,61.5,6.8
Kessler Edwards,SAC,6,3,3,66,8,1,12.5,14,57.1,1,61.5,8.5
Kevin Durant,PHX,17,9,8,626,109,24,22.0,148,73.6,5,76.2,8.5
Kevin Huerter,SAC,14,8,6,379,57,12,21.1,81,70.4,4,74.0,6.7
Kevin Knox II,DET,4,0,4,110,16,2,12.5,20,80.0,1,84.2,6.3
Kevin Love,MIA,13,7,6,229,75,26,34.7,117,64.1,11,70.8,4.6
Kevon Looney,GSW,17,9,8,397,97,35,36.1,161,60.2,12,65.1,4.5
Keyonte George,UTA,18,6,12,458,49,5,10.2,79,62.0,5,66.2,10.6
Khris Middleton,MIL,14,10,4,288,51,12,23.5,81,63.0,12,73.9,7.6
Killian Hayes,DET,16,2,14,441,43,11,25.6,74,58.1,4,61.4,8.4
Kira Lewis Jr.,NOP,5,2,3,73,7,0,0.0,19,36.8,5,50.0,9.9
Klay Thompson,GSW,15,8,7,473,48,7,14.6,87,55.2,9,61.5,6.3
Kobe Brown,LAC,6,4,2,58,11,4,36.4,15,73.3,1,78.6,5.4
Kobe Bufkin,ATL,1,1,0,3,1,0,0.0,1,100.0,0,100.0,19.4
Kris Dunn,UTA,10,3,7,126,19,6,31.6,37,51.4,4,57.6,6.2
Kris Murray,POR,5,1,4,66,4,1,25.0,12,33.3,1,36.4,7.3
Kristaps Porzingis,BOS,15,11,4,454,78,24,30.8,149,52.3,15,58.2,4.9
Kyle Anderson,MIN,18,14,4,433,53,10,18.9,95,55.8,4,58.2,6.6
Kyle Kuzma,WAS,19,3,16,594,97,20,20.6,159,61.0,10,65.1,5.8
Kyle Lowry,MIA,18,10,8,528,56,10,17.9,108,51.9,13,58.9,9.0
Kyrie Irving,DAL,14,8,6,464,48,7,14.6,87,55.2,7,60.0,10.5
LaMelo Ball,CHA,15,5,10,501,59,7,11.9,92,64.1,3,66.3,10.0
Lamar Stevens,BOS,4,3,1,20,2,1,50.0,4,50.0,0,50.0,10.5
Landry Shamet,WAS,11,2,9,197,19,4,21.1,27,70.4,2,76.0,7.3
Larry Nance Jr.,NOP,14,6,8,211,40,8,20.0,80,50.0,9,56.3,5.9
Lauri Markkanen,UTA,15,4,11,512,94,32,34.0,147,63.9,8,67.6,6.9
LeBron James,LAL,18,10,8,606,132,27,20.5,185,71.4,8,74.6,7.4
Leaky Black,CHA,1,0,1,6,2,0,0.0,2,100.0,0,100.0,3.3
Leonard Miller,MIN,3,3,0,6,6,1,16.7,5,120.0,0,120.0,3.0
Lindy Waters III,OKC,3,3,0,33,5,0,0.0,8,62.5,3,100.0,24.4
Lonnie Walker IV,BKN,17,9,8,362,42,3,7.1,63,66.7,3,70.0,10.2
Luguentz Dort,OKC,16,10,6,459,51,9,17.6,88,58.0,6,62.2,7.9
Luka Doncic,DAL,16,11,5,560,119,20,16.8,179,66.5,15,72.6,5.5
Luka Garza,MIN,4,2,2,13,3,0,0.0,4,75.0,1,100.0,5.7
Luka Samanic,UTA,6,0,6,40,11,0,0.0,16,68.8,1,73.3,9.1
