PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS
Keita Bates-Diop,PHX,24,424.0,11,40,27.500000000000004,11.0,40.0,27.500000000000004,41.3,33
Keldon Johnson,SAS,31,1007.0,52,148,35.099999999999994,51.0,142.0,35.9,52.400000000000006,155
Kelly Olynyk,UTA,33,722.0,26,59,44.1,25.0,54.0,46.300000000000004,65.3,77
Kelly Oubre Jr.,PHI,22,580.0,29,78,37.2,28.0,77.0,36.4,55.1,86
Kenneth Lofton Jr.,PHI,16,102.0,4,15,26.700000000000003,3.0,9.0,33.300000000000004,36.7,11
Kenrich Williams,OKC,22,343.0,17,40,42.5,17.0,39.0,43.6,63.800000000000004,51
Kentavious Caldwell-Pope,DEN,33,1060.0,42,103,40.8,39.0,97.0,40.2,59.699999999999996,123
Keon Ellis,SAC,23,304.0,17,42,40.5,17.0,42.0,40.5,60.699999999999996,51
Keon Johnson,BKN,1,21.0,2,2,100.0,2.0,2.0,100.0,150.0,6
Kessler Edwards,SAC,25,123.0,6,19,31.6,6.0,18.0,33.300000000000004,47.4,18
Kevin Durant,PHX,28,1039.0,59,118,50.0,42.0,83.0,50.6,67.80000000000001,160
Kevin Huerter,SAC,32,758.0,39,129,30.2,39.0,129.0,30.2,45.300000000000004,117
Kevin Knox II,DET,16,271.0,17,46,37.0,16.0,44.0,36.4,54.300000000000004,50
Kevin Love,MIA,27,513.0,41,126,32.5,40.0,123.0,32.5,48.4,122
Kevon Looney,GSW,33,685.0,2,3,66.7,,,,66.7,4
Keyontae Johnson,OKC,1,6.0,0,0,,,,,,0
Keyonte George,UTA,29,743.0,25,83,30.099999999999998,25.0,80.0,31.3,45.2,75
Khris Middleton,MIL,29,732.0,36,78,46.2,28.0,65.0,43.1,64.1,100
Killian Hayes,DET,29,712.0,16,54,29.599999999999998,14.0,46.0,30.4,42.6,46
Kira Lewis Jr.,NOP,14,136.0,2,15,13.3,2.0,15.0,13.3,20.0,6
Klay Thompson,GSW,32,961.0,92,248,37.1,82.0,225.0,36.4,53.6,266
Kobe Brown,LAC,22,234.0,9,32,28.1,9.0,32.0,28.1,42.199999999999996,27
Kobe Bufkin,ATL,2,4.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Kris Dunn,UTA,27,439.0,14,36,38.9,14.0,35.0,40.0,58.3,42
Kris Murray,POR,17,185.0,8,24,33.300000000000004,8.0,24.0,33.300000000000004,50.0,24
Kristaps Porzingis,BOS,24,739.0,43,121,35.5,40.0,115.0,34.8,52.1,126
Kyle Anderson,MIN,33,755.0,9,28,32.1,3.0,19.0,15.8,37.5,21
Kyle Kuzma,WAS,33,1023.0,53,157,33.800000000000004,50.0,143.0,35.0,49.7,156
Kyle Lowry,MIA,30,869.0,41,87,47.099999999999994,40.0,85.0,47.099999999999994,70.1,122
Kyrie Irving,DAL,19,602.0,35,74,47.3,31.0,67.0,46.300000000000004,68.2,101
LaMelo Ball,CHA,15,501.0,27,70,38.6,25.0,67.0,37.3,56.39999999999999,79
Lamar Stevens,BOS,12,60.0,3,7,42.9,2.0,6.0,33.300000000000004,57.099999999999994,8
Landry Shamet,WAS,21,336.0,22,55,40.0,22.0,55.0,40.0,60.0,66
Larry Nance Jr.,NOP,18,301.0,7,19,36.8,5.0,14.0,35.699999999999996,50.0,19
Lauri Markkanen,UTA,25,822.0,79,204,38.7,76.0,195.0,39.0,57.4,234
LeBron James,LAL,32,1098.0,48,106,45.300000000000004,45.0,98.0,45.9,66.5,141
Leaky Black,CHA,7,40.0,1,2,50.0,1.0,2.0,50.0,75.0,3
Leonard Miller,MIN,4,11.0,1,1,100.0,1.0,1.0,100.0,150.0,3
Lester Quinones,GSW,4,17.0,2,4,50.0,2.0,4.0,50.0,75.0,6
Lindell Wigginton,MIL,3,8.0,0,2,0.0,0.0,2.0,0.0,0.0,0
Lindy Waters III,OKC,12,95.0,10,25,40.0,10.0,25.0,40.0,60.0,30
Lonnie Walker IV,BKN,17,362.0,31,66,47.0,30.0,65.0,46.2,69.69999999999999,92
Luguentz Dort,OKC,32,922.0,53,128,41.4,52.0,123.0,42.3,61.7,158
Luka Doncic,DAL,32,1176.0,29,67,43.3,28.0,63.0,44.4,64.2,86
Luka Garza,MIN,6,18.0,0,2,0.0,0.0,2.0,0.0,0.0,0
Luka Samanic,UTA,15,97.0,5,18,27.800000000000004,5.0,18.0,27.800000000000004,41.699999999999996,15
Luke Kennard,MEM,11,232.0,18,43,41.9,17.0,42.0,40.5,61.6,53
Luke Kornet,BOS,20,284.0,0,0,,,,,,0
Malachi Flynn,NYK,31,474.0,22,60,36.7,22.0,60.0,36.7,55.00000000000001,66
Malaki Branham,SAS,33,736.0,29,86,33.7,27.0,81.0,33.300000000000004,49.4,85
Malcolm Brogdon,POR,26,725.0,41,78,52.6,41.0,78.0,52.6,78.8,123
Malcolm Cazalon,DET,1,3.0,0,0,,,,,,0
Malik Beasley,MIL,32,949.0,70,144,48.6,70.0,144.0,48.6,72.89999999999999,210
Malik Monk,SAC,32,813.0,55,128,43.0,55.0,127.0,43.3,64.5,165
MarJon Beauchamp,MIL,29,444.0,20,40,50.0,19.0,38.0,50.0,73.8,59
Marcus Morris Sr.,PHI,25,379.0,20,43,46.5,19.0,40.0,47.5,68.60000000000001,59
Marcus Sasser,DET,30,477.0,21,42,50.0,19.0,39.0,48.699999999999996,72.6,61
Marcus Smart,MEM,17,507.0,24,76,31.6,23.0,75.0,30.7,46.7,71
Mark Williams,CHA,19,508.0,1,5,20.0,,,,20.0,2
Markelle Fultz,ORL,5,143.0,0,3,0.0,0.0,3.0,0.0,0.0,0
Markieff Morris,DAL,14,140.0,9,27,33.300000000000004,7.0,24.0,29.2,46.300000000000004,25
Markquis Nowell,TOR,1,4.0,0,0,,,,,,0
Marques Bolden,MIL,2,3.0,0,0,,,,,,0
Marvin Bagley III,DET,25,466.0,7,19,36.8,1.0,6.0,16.7,39.5,15
Mason Plumlee,LAC,6,102.0,0,0,,,,,,0
Matisse Thybulle,POR,33,784.0,49,126,38.9,49.0,124.0,39.5,58.3,147
Matt Ryan,NOP,13,298.0,31,64,48.4,29.0,62.0,46.800000000000004,71.1,91
Max Christie,LAL,25,444.0,16,51,31.4,15.0,50.0,30.0,46.1,47
Max Strus,CLE,34,1175.0,95,251,37.8,93.0,249.0,37.3,56.39999999999999,283
Maxi Kleber,DAL,5,90.0,3,9,33.300000000000004,3.0,9.0,33.300000000000004,50.0,9
Maxwell Lewis,LAL,12,53.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Micah Potter,UTA,2,7.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Michael Porter Jr.,DEN,35,1093.0,81,192,42.199999999999996,70.0,171.0,40.9,60.4,232
Mikal Bridges,BKN,35,1190.0,62,162,38.3,60.0,157.0,38.2,56.8,184
Mike Conley,MIN,33,968.0,41,86,47.699999999999996,41.0,86.0,47.699999999999996,71.5,123
Mike Muscala,WAS,20,287.0,18,53,34.0,14.0,43.0,32.6,47.199999999999996,50
Miles Bridges,CHA,21,766.0,29,74,39.2,28.0,71.0,39.4,58.099999999999994,86
Miles McBride,NYK,21,117.0,6,15,40.0,6.0,15.0,40.0,60.0,18
Mitchell Robinson,NYK,21,613.0,0,0,,,,,,0
Mo Bamba,PHI,20,158.0,8,12,66.7,8.0,11.0,72.7,100.0,24
Moritz Wagner,ORL,34,621.0,19,56,33.900000000000006,16.0,52.0,30.8,48.199999999999996,54
Moses Brown,POR,9,82.0,0,0,,,,,,0
Moses Moody,GSW,31,559.0,22,79,27.800000000000004,22.0,77.0,28.599999999999998,41.8,66
Mouhamed Gueye,ATL,2,4.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Moussa Diabate,LAC,10,58.0,0,2,0.0,,,,0.0,0
Myles Turner,IND,32,882.0,61,142,43.0,46.0,118.0,39.0,59.199999999999996,168
Naji Marshall,NOP,26,496.0,24,63,38.1,24.0,62.0,38.7,57.099999999999994,72
Nassir Little,PHX,23,360.0,15,47,31.900000000000002,15.0,47.0,31.900000000000002,47.9,45
Nate Hinton,HOU,5,26.0,2,3,66.7,2.0,3.0,66.7,100.0,6
Nate Williams,HOU,4,22.0,0,2,0.0,0.0,2.0,0.0,0.0,0
Nathan Mensah,CHA,8,97.0,0,0,,,,,,0
Naz Reid,MIN,33,731.0,62,150,41.3,60.0,148.0,40.5,61.3,184
Neemias Queta,BOS,12,174.0,0,0,,,,,,0
Nic Claxton,BKN,25,688.0,4,7,57.099999999999994,1.0,1.0,100.0,64.3,9
Nick Richards,CHA,26,606.0,2,7,28.599999999999998,,,,28.599999999999998,4
Nick Smith Jr.,CHA,17,212.0,17,34,50.0,16.0,33.0,48.5,73.5,50
Nickeil Alexander-Walker,MIN,33,742.0,36,90,40.0,36.0,90.0,40.0,60.0,108
Nicolas Batum,PHI,22,520.0,29,60,48.3,26.0,56.0,46.400000000000006,70.0,84
Nikola Jokic,DEN,34,1135.0,50,118,42.4,27.0,81.0,33.300000000000004,53.800000000000004,127
Nikola Jovic,MIA,8,109.0,6,12,50.0,6.0,12.0,50.0,75.0,18
Nikola Vucevic,CHI,31,1054.0,63,194,32.5,34.0,121.0,28.1,41.199999999999996,160
Noah Clowney,BKN,2,27.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Norman Powell,LAC,33,845.0,52,107,48.6,50.0,104.0,48.1,72.0,154
OG Anunoby,NYK,29,970.0,60,152,39.5,59.0,151.0,39.1,58.9,179
Obi Toppin,IND,33,791.0,38,104,36.5,38.0,104.0,36.5,54.800000000000004,114
Ochai Agbaji,UTA,35,729.0,36,102,35.3,36.0,100.0,36.0,52.900000000000006,108
Olivier Sarr,OKC,8,67.0,2,5,40.0,2.0,5.0,40.0,60.0,6
Olivier-Maxence Prosper,DAL,22,201.0,6,26,23.1,6.0,26.0,23.1,34.599999999999994,18
Omer Yurtseven,UTA,20,233.0,3,14,21.4,3.0,13.0,23.1,32.1,9
Onuralp Bitim,CHI,1,3.0,0,0,,,,,,0
Onyeka Okongwu,ATL,32,782.0,14,44,31.8,12.0,42.0,28.599999999999998,45.5,40
Orlando Robinson,MIA,15,214.0,8,17,47.099999999999994,7.0,12.0,58.3,67.60000000000001,23
Oscar Tshiebwe,IND,3,17.0,0,1,0.0,,,,0.0,0
Oshae Brissett,BOS,17,191.0,6,12,50.0,6.0,12.0,50.0,75.0,18
Otto Porter Jr.,TOR,15,174.0,9,23,39.1,8.0,22.0,36.4,56.49999999999999,26
Ousmane Dieng,OKC,18,202.0,15,34,44.1,14.0,33.0,42.4,64.7,44
P.J. Tucker,LAC,15,239.0,5,16,31.3,5.0,16.0,31.3,46.9,15
P.J. Washington,CHA,29,853.0,48,146,32.9,46.0,142.0,32.4,48.6,142
Paolo Banchero,ORL,34,1173.0,29,71,40.8,25.0,64.0,39.1,58.5,83
Pascal Siakam,TOR,34,1188.0,36,116,31.0,35.0,109.0,32.1,46.1,107
Pat Connaughton,MIL,28,609.0,26,84,31.0,26.0,84.0,31.0,46.400000000000006,78
Patrick Baldwin Jr.,WAS,9,52.0,3,6,50.0,3.0,5.0,60.0,75.0,9
Patrick Beverley,PHI,32,553.0,14,44,31.8,14.0,42.0,33.300000000000004,47.699999999999996,42
Patrick Williams,CHI,36,988.0,42,105,40.0,42.0,105.0,40.0,60.0,126
Patty Mills,ATL,7,67.0,5,9,55.60000000000001,5.0,9.0,55.60000000000001,83.3,15
Paul George,LAC,31,1073.0,70,157,44.6,61.0,139.0,43.9,64.0,201
Paul Reed,PHI,33,498.0,7,20,35.0,5.0,14.0,35.699999999999996,47.5,19
Payton Pritchard,BOS,33,681.0,46,109,42.199999999999996,44.0,103.0,42.699999999999996,62.4,136
Peyton Watson,DEN,33,583.0,18,54,33.300000000000004,17.0,51.0,33.300000000000004,49.1,53
Precious Achiuwa,NYK,27,457.0,13,46,28.299999999999997,13.0,44.0,29.5,42.4,39
Quentin Grimes,NYK,31,631.0,45,112,40.2,44.0,111.0,39.6,59.8,134
R.J. Hampton,MIA,7,74.0,1,8,12.5,1.0,8.0,12.5,18.8,3
RJ Barrett,TOR,28,829.0,45,125,36.0,43.0,121.0,35.5,53.2,133
Rayan Rupert,POR,8,36.0,1,7,14.299999999999999,1.0,6.0,16.7,21.4,3
Reggie Bullock Jr.,HOU,14,121.0,6,20,30.0,6.0,19.0,31.6,45.0,18
Reggie Jackson,DEN,35,833.0,37,81,45.7,36.0,80.0,45.0,67.9,110
Richaun Holmes,DAL,16,169.0,1,3,33.300000000000004,,,,33.300000000000004,2
Ricky Council IV,PHI,1,6.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Robert Covington,PHI,29,488.0,16,51,31.4,16.0,50.0,32.0,47.099999999999994,48
Robert Williams III,POR,6,119.0,0,1,0.0,,,,0.0,0
Robin Lopez,MIL,9,25.0,2,4,50.0,2.0,4.0,50.0,75.0,6
Ron Harper Jr.,TOR,1,4.0,0,0,,,,,,0
Royce O'Neale,BKN,34,882.0,52,137,38.0,52.0,137.0,38.0,56.89999999999999,156
Rudy Gobert,MIN,33,1071.0,4,10,40.0,0.0,1.0,0.0,40.0,8
Rui Hachimura,LAL,25,587.0,31,78,39.7,27.0,72.0,37.5,57.099999999999994,89
Russell Westbrook,LAC,33,785.0,17,60,28.299999999999997,15.0,58.0,25.900000000000002,40.8,49
Ryan Arcidiacono,NYK,12,23.0,0,2,0.0,0.0,2.0,0.0,0.0,0
Ryan Rollins,WAS,10,66.0,1,2,50.0,1.0,2.0,50.0,75.0,3
Saben Lee,PHX,7,58.0,0,3,0.0,0.0,3.0,0.0,0.0,0
Saddiq Bey,ATL,33,1067.0,55,152,36.199999999999996,54.0,149.0,36.199999999999996,53.900000000000006,164
Sam Hauser,BOS,33,736.0,72,169,42.6,71.0,167.0,42.5,63.6,215
Sam Merrill,CLE,19,237.0,32,70,45.7,32.0,70.0,45.7,68.60000000000001,96
Sandro Mamukelashvili,SAS,18,133.0,6,24,25.0,5.0,23.0,21.7,35.4,17
Santi Aldama,MEM,27,649.0,42,115,36.5,41.0,113.0,36.3,54.300000000000004,125
Sasha Vezenkov,SAC,27,348.0,25,69,36.199999999999996,24.0,66.0,36.4,53.6,74
Scoot Henderson,POR,24,663.0,11,54,20.4,11.0,54.0,20.4,30.599999999999998,33
Scottie Barnes,TOR,34,1200.0,73,167,43.7,65.0,153.0,42.5,63.2,211
Seth Curry,DAL,26,348.0,22,55,40.0,20.0,52.0,38.5,58.199999999999996,64
Seth Lundy,ATL,4,30.0,1,8,12.5,1.0,8.0,12.5,18.8,3
Shaedon Sharpe,POR,28,952.0,28,69,40.6,27.0,64.0,42.199999999999996,60.099999999999994,83
Shai Gilgeous-Alexander,OKC,32,1113.0,11,37,29.7,8.0,33.0,24.2,40.5,30
Shake Milton,MIN,28,405.0,11,38,28.9,10.0,36.0,27.800000000000004,42.1,32
Shaquille Harrison,MEM,3,6.0,0,0,,,,,,0
Sidy Cissoko,SAS,5,32.0,0,4,0.0,0.0,4.0,0.0,0.0,0
Simone Fontecchio,UTA,33,721.0,56,136,41.199999999999996,56.0,136.0,41.199999999999996,61.8,168
Skylar Mays,POR,21,356.0,11,36,30.599999999999998,11.0,36.0,30.599999999999998,45.800000000000004,33
Spencer Dinwiddie,BKN,33,1037.0,36,108,33.300000000000004,36.0,108.0,33.300000000000004,50.0,108
Stanley Umude,DET,15,155.0,13,25,52.0,13.0,25.0,52.0,78.0,39
Stephen Curry,GSW,31,1040.0,77,166,46.400000000000006,70.0,156.0,44.9,67.5,224
Svi Mykhailiuk,BOS,13,99.0,4,23,17.4,4.0,23.0,17.4,26.1,12
T.J. McConnell,IND,25,380.0,1,8,12.5,0.0,7.0,0.0,12.5,2
Taj Gibson,NYK,10,97.0,2,5,40.0,0.0,2.0,0.0,40.0,4
Talen Horton-Tucker,UTA,29,647.0,28,74,37.8,28.0,74.0,37.8,56.8,84
Tari Eason,HOU,22,480.0,21,58,36.199999999999996,18.0,48.0,37.5,51.7,60
Taurean Prince,LAL,33,1018.0,52,141,36.9,52.0,140.0,37.1,55.300000000000004,156
Taylor Hendricks,UTA,11,175.0,9,31,28.999999999999996,9.0,31.0,28.999999999999996,43.5,27
Terance Mann,LAC,27,691.0,13,70,18.6,13.0,68.0,19.1,27.900000000000002,39
Terry Rozier,CHA,21,753.0,21,63,33.300000000000004,21.0,62.0,33.900000000000006,50.0,63
Terry Taylor,CHI,13,90.0,0,2,0.0,0.0,2.0,0.0,0.0,0
Thaddeus Young,TOR,7,31.0,0,0,,,,,,0
Thanasis Antetokounmpo,MIL,14,58.0,0,0,,,,,,0
Theo Maledon,PHX,13,200.0,4,22,18.2,4.0,22.0,18.2,27.3,12
Thomas Bryant,MIA,19,226.0,1,8,12.5,0.0,2.0,0.0,12.5,2
Tim Hardaway Jr.,DAL,32,921.0,70,198,35.4,67.0,189.0,35.4,52.300000000000004,207
Tobias Harris,PHI,33,1122.0,33,97,34.0,32.0,93.0,34.4,50.5,98
Torrey Craig,CHI,27,572.0,26,75,34.699999999999996,25.0,71.0,35.199999999999996,51.300000000000004,77
Toumani Camara,POR,32,795.0,26,85,30.599999999999998,26.0,85.0,30.599999999999998,45.9,78
Trae Young,ATL,31,1132.0,29,71,40.8,27.0,69.0,39.1,59.9,85
Trayce Jackson-Davis,GSW,23,296.0,0,0,,,,,,0
Tre Jones,SAS,29,681.0,13,45,28.9,12.0,44.0,27.3,42.199999999999996,38
Tre Mann,OKC,12,102.0,3,8,37.5,3.0,8.0,37.5,56.3,9
Trendon Watford,BKN,25,339.0,7,20,35.0,7.0,19.0,36.8,52.5,21
Trent Forrest,ATL,9,79.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Trevelin Queen,ORL,2,39.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Trey Lyles,SAC,20,396.0,30,73,41.099999999999994,30.0,73.0,41.099999999999994,61.6,90
Trey Murphy III,NOP,12,324.0,25,58,43.1,25.0,58.0,43.1,64.7,75
Tristan Thompson,CLE,29,334.0,0,0,,,,,,0
Troy Brown Jr.,MIN,29,369.0,24,62,38.7,24.0,62.0,38.7,58.099999999999994,72
Ty Jerome,CLE,2,15.0,0,1,0.0,0.0,1.0,0.0,0.0,0
TyTy Washington Jr.,MIL,2,6.0,1,2,50.0,1.0,2.0,50.0,75.0,3
Tyler Herro,MIA,16,545.0,31,61,50.8,29.0,53.0,54.7,74.6,91
Tyrese Haliburton,IND,30,1028.0,25,56,44.6,24.0,55.0,43.6,66.10000000000001,74
Tyrese Maxey,PHI,32,1187.0,54,106,50.9,52.0,102.0,51.0,75.5,160
Tyus Jones,WAS,33,915.0,30,77,39.0,30.0,77.0,39.0,58.4,90
Udoka Azubuike,PHX,9,74.0,0,0,,,,,,0
Usman Garuba,GSW,2,6.0,0,0,,,,,,0
Vasilije Micic,OKC,14,174.0,4,13,30.8,4.0,13.0,30.8,46.2,12
Victor Wembanyama,SAS,29,853.0,37,134,27.6,24.0,93.0,25.8,36.6,98
Vince Williams Jr.,MEM,25,523.0,28,80,35.0,28.0,79.0,35.4,52.5,84
Walker Kessler,UTA,27,678.0,4,18,22.2,4.0,16.0,25.0,33.300000000000004,12
Wendell Carter Jr.,ORL,13,317.0,13,33,39.4,13.0,31.0,41.9,59.099999999999994,39
Wendell Moore Jr.,MIN,7,19.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Wesley Matthews,ATL,18,205.0,4,24,16.7,4.0,23.0,17.4,25.0,12
Xavier Moon,LAC,2,12.0,0,1,0.0,0.0,1.0,0.0,0.0,0
Xavier Tillman,MEM,22,424.0,11,40,27.500000000000004,10.0,35.0,28.599999999999998,40.0,32
Yuta Watanabe,PHX,22,347.0,23,69,33.300000000000004,23.0,69.0,33.300000000000004,50.0,69
Zach Collins,SAS,31,810.0,40,122,32.800000000000004,33.0,102.0,32.4,46.300000000000004,113
Zach LaVine,CHI,18,635.0,14,38,36.8,13.0,36.0,36.1,53.900000000000006,41
Zeke Nnaji,DEN,29,301.0,4,13,30.8,4.0,12.0,33.300000000000004,46.2,12
Ziaire Williams,MEM,32,587.0,33,95,34.699999999999996,33.0,89.0,37.1,52.1,99
Zion Williamson,NOP,29,887.0,3,8,37.5,3.0,7.0,42.9,56.3,9
