PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Chuma Okeke,ORL,3,2,1,12,2,0,0.0,3,66.7,0,66.7,19.8
Clint Capela,ATL,7,4,3,173,27,17,63.0,55,49.1,4,52.9,3.6
Coby White,CHI,8,3,5,259,3,1,33.3,6,50.0,1,60.0,17.3
Cody Zeller,NOP,6,2,4,35,5,2,40.0,13,38.5,0,38.5,5.1
Colby Jones,SAC,4,1,3,49,5,2,40.0,9,55.6,0,55.6,9.6
Cole Anthony,ORL,7,4,3,174,5,2,40.0,15,33.3,0,33.3,16.3
Colin Castleton,LAL,2,0,2,18,2,2,100.0,3,66.7,0,66.7,5.9
Collin Gillespie,DEN,1,1,0,17,0,0,0.0,1,0.0,0,0.0,0.0
Collin Sexton,UTA,8,3,5,154,6,2,33.3,17,35.3,1,37.5,12.3
Corey Kispert,WAS,6,2,4,133,3,1,33.3,7,42.9,1,50.0,12.6
Cory Joseph,GSW,2,1,1,8,1,0,0.0,2,50.0,0,50.0,15.8
Craig Porter,CLE,2,1,1,33,1,0,0.0,3,33.3,0,33.3,13.4
D'Angelo Russell,LAL,9,4,5,302,2,1,50.0,11,18.2,0,18.2,15.9
DaQuan Jeffries,NYK,2,1,1,5,0,0,0.0,2,0.0,0,0.0,0.0
Dalano Banton,BOS,3,3,0,21,3,2,66.7,5,60.0,0,60.0,2.9
Dalen Terry,CHI,2,1,1,7,0,0,0.0,0,0.0,0,0.0,0.0
Damian Jones,CLE,3,0,3,21,2,1,50.0,10,20.0,0,20.0,5.1
Damian Lillard,MIL,7,5,2,236,4,1,25.0,18,22.2,1,23.5,8.8
Daniel Gafford,WAS,6,2,4,142,16,13,81.3,44,36.4,0,36.4,4.9
Danilo Gallinari,WAS,7,1,6,103,5,1,20.0,8,62.5,0,62.5,10.5
Danny Green,PHI,1,0,1,14,0,0,0.0,1,0.0,0,0.0,0.0
Dante Exum,DAL,5,5,0,46,1,0,0.0,9,11.1,0,11.1,21.8
Danuel House Jr.,PHI,2,2,0,22,1,0,0.0,3,33.3,0,33.3,5.5
Dario Saric,GSW,8,6,2,150,17,8,47.1,38,44.7,3,48.6,8.3
Darius Garland,CLE,3,2,1,98,2,0,0.0,6,33.3,0,33.3,27.0
David Roddy,MEM,8,1,7,168,6,3,50.0,12,50.0,0,50.0,8.5
Davion Mitchell,SAC,6,3,3,129,1,1,100.0,6,16.7,2,25.0,6.7
Davis Bertans,OKC,1,1,0,13,0,0,0.0,0,0.0,0,0.0,0.0
Day'Ron Sharpe,BKN,8,4,4,103,16,12,75.0,38,42.1,2,44.4,7.0
De'Aaron Fox,SAC,3,2,1,106,3,2,66.7,7,42.9,0,42.9,4.6
De'Andre Hunter,ATL,7,4,3,213,4,2,50.0,11,36.4,0,36.4,12.6
De'Anthony Melton,PHI,8,7,1,218,3,2,66.7,18,16.7,1,17.6,6.6
DeMar DeRozan,CHI,8,3,5,277,10,3,30.0,20,50.0,0,50.0,12.0
Dean Wade,CLE,6,2,4,122,6,4,66.7,12,50.0,0,50.0,5.2
Deandre Ayton,POR,7,3,4,211,23,14,60.9,38,60.5,1,62.2,6.4
Dejounte Murray,ATL,7,4,3,241,6,3,50.0,15,40.0,1,42.9,9.8
Delon Wright,WAS,7,2,5,136,3,0,0.0,14,21.4,0,21.4,15.9
Deni Avdija,WAS,8,2,6,204,12,8,66.7,31,38.7,0,38.7,12.4
Dennis Schroder,TOR,7,3,4,233,7,0,0.0,18,38.9,1,41.2,20.1
Dennis Smith Jr.,BKN,7,3,4,121,6,1,16.7,16,37.5,2,42.9,8.7
Dereck Lively II,DAL,8,7,1,194,22,10,45.5,57,38.6,2,40.0,4.3
Dereon Seabron,NOP,2,0,2,29,1,0,0.0,2,50.0,0,50.0,1.7
Derrick Jones Jr.,DAL,7,6,1,158,7,6,85.7,12,58.3,0,58.3,7.2
Derrick Rose,MEM,3,0,3,56,4,3,75.0,6,66.7,0,66.7,3.0
Derrick White,BOS,6,5,1,183,6,3,50.0,16,37.5,0,37.5,10.2
Desmond Bane,MEM,9,1,8,320,6,2,33.3,19,31.6,3,37.5,11.7
Devin Booker,PHX,2,1,1,72,2,0,0.0,6,33.3,0,33.3,16.0
Devin Vassell,SAS,7,3,4,202,2,1,50.0,7,28.6,0,28.6,13.0
Devonte' Graham,SAS,1,0,1,12,1,0,0.0,1,100.0,0,100.0,20.3
Dillon Brooks,HOU,8,5,3,249,4,1,25.0,14,28.6,0,28.6,11.4
Domantas Sabonis,SAC,7,3,4,238,26,14,53.8,51,51.0,0,51.0,6.7
Dominick Barlow,SAS,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0.0
Donovan Mitchell,CLE,7,3,4,251,8,2,25.0,15,53.3,0,53.3,15.6
Donte DiVincenzo,NYK,8,4,4,155,7,2,28.6,17,41.2,0,41.2,14.1
Dorian Finney-Smith,BKN,9,4,5,290,18,7,38.9,38,47.4,0,47.4,6.0
Doug McDermott,SAS,6,1,5,106,1,0,0.0,2,50.0,1,100.0,14.7
Draymond Green,GSW,6,5,1,156,9,3,33.3,17,52.9,0,52.9,9.2
Drew Eubanks,PHX,9,4,5,166,12,8,66.7,25,48.0,1,50.0,4.8
Dru Smith,MIA,3,1,2,60,3,2,66.7,9,33.3,0,33.3,15.0
Duncan Robinson,MIA,8,4,4,209,3,1,33.3,5,60.0,0,60.0,18.9
Dwight Powell,DAL,7,6,1,118,15,9,60.0,32,46.9,0,46.9,10.1
Dylan Windler,NYK,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Dyson Daniels,NOP,9,4,5,229,10,7,70.0,21,47.6,1,50.0,4.3
E.J. Liddell,NOP,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Emoni Bates,CLE,1,0,1,23,1,0,0.0,4,25.0,1,33.3,2.8
Eric Gordon,PHX,9,4,5,266,5,3,60.0,12,41.7,1,45.5,11.3
Eugene Omoruyi,WAS,5,1,4,41,4,4,100.0,9,44.4,0,44.4,5.7
Evan Mobley,CLE,8,3,5,263,23,11,47.8,48,47.9,1,48.9,5.1
Filip Petrusev,SAC,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Franz Wagner,ORL,7,4,3,235,9,2,22.2,25,36.0,2,39.1,8.6
Fred VanVleet,HOU,7,5,2,250,2,0,0.0,9,22.2,3,33.3,21.6
Furkan Korkmaz,PHI,3,3,0,54,1,0,0.0,3,33.3,0,33.3,14.9
Gabe Vincent,LAL,2,1,1,57,2,0,0.0,3,66.7,0,66.7,22.2
Garrison Mathews,ATL,1,0,1,4,0,0,0.0,1,0.0,0,0.0,0.0
Gary Harris,ORL,4,2,2,74,4,0,0.0,6,66.7,1,80.0,17.7
Gary Payton II,GSW,7,5,2,141,8,3,37.5,21,38.1,2,42.1,6.3
Gary Trent Jr.,TOR,6,2,4,161,4,1,25.0,13,30.8,2,36.4,16.7
Georges Niang,CLE,8,3,5,183,3,0,0.0,7,42.9,0,42.9,22.9
Giannis Antetokounmpo,MIL,8,5,3,253,18,6,33.3,35,51.4,0,51.4,10.0
Goga Bitadze,ORL,4,2,2,57,8,5,62.5,18,44.4,0,44.4,4.6
Gordon Hayward,CHA,7,3,4,234,10,3,30.0,14,71.4,1,76.9,7.9
Gradey Dick,TOR,5,2,3,90,4,1,25.0,8,50.0,0,50.0,15.1
Grant Williams,DAL,8,7,1,239,7,3,42.9,23,30.4,1,31.8,13.3
Grayson Allen,PHX,9,4,5,282,10,1,10.0,20,50.0,1,52.6,19.0
Harrison Barnes,SAC,6,3,3,191,4,1,25.0,13,30.8,1,33.3,10.3
Harry Giles III,BKN,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
Haywood Highsmith,MIA,3,2,1,71,2,1,50.0,5,40.0,0,40.0,12.7
Herbert Jones,NOP,7,4,3,218,4,1,25.0,9,44.4,1,50.0,9.6
Hunter Tyson,DEN,2,1,1,8,0,0,0.0,1,0.0,0,0.0,0.0
Immanuel Quickley,NYK,7,3,4,165,4,0,0.0,10,40.0,0,40.0,19.2
Isaac Okoro,CLE,6,2,4,173,12,6,50.0,21,57.1,0,57.1,8.7
Isaiah Hartenstein,NYK,8,4,4,136,19,12,63.2,45,42.2,0,42.2,6.2
Isaiah Jackson,IND,4,3,1,56,4,2,50.0,15,26.7,1,28.6,2.5
Isaiah Joe,OKC,7,4,3,134,1,0,0.0,5,20.0,1,25.0,26.5
Isaiah Mobley,CLE,1,0,1,1,0,0,0.0,0,0.0,0,0.0,0.0
Isaiah Stewart,DET,10,2,8,345,17,12,70.6,45,37.8,2,39.5,4.7
Ish Smith,CHA,1,0,1,10,0,0,0.0,0,0.0,0,0.0,0.0
Ivica Zubac,LAC,8,3,5,201,23,19,82.6,52,44.2,1,45.1,3.9
JT Thor,CHA,8,3,5,148,7,2,28.6,19,36.8,1,38.9,11.7
JaVale McGee,SAC,5,1,4,61,9,8,88.9,16,56.3,0,56.3,3.4
Jabari Smith Jr.,HOU,8,5,3,233,12,8,66.7,25,48.0,1,50.0,6.1
Jabari Walker,POR,7,3,4,92,9,7,77.8,26,34.6,0,34.6,5.8
Jacob Gilyard,MEM,2,0,2,54,2,0,0.0,2,100.0,0,100.0,14.7
Jaden Hardy,DAL,6,5,1,76,1,0,0.0,7,14.3,1,16.7,8.7
Jaden Ivey,DET,6,2,4,124,4,2,50.0,11,36.4,0,36.4,13.6
Jaden McDaniels,MIN,4,3,1,117,6,1,16.7,7,85.7,0,85.7,15.3
Jaden Springer,PHI,4,4,0,39,4,2,50.0,8,50.0,0,50.0,5.0
Jae Crowder,MIL,8,5,3,223,4,1,25.0,14,28.6,1,30.8,12.5
Jae'Sean Tate,HOU,7,5,2,148,5,2,40.0,19,26.3,2,29.4,12.7
Jaime Jaquez Jr.,MIA,8,4,4,149,7,6,85.7,17,41.2,1,43.8,10.5
Jake LaRavia,MEM,3,0,3,46,3,0,0.0,6,50.0,0,50.0,23.4
Jakob Poeltl,TOR,7,3,4,181,18,10,55.6,34,52.9,1,54.5,5.6
Jalen Brunson,NYK,8,4,4,278,7,0,0.0,19,36.8,0,36.8,21.8
Jalen Duren,DET,8,2,6,231,28,15,53.6,63,44.4,1,45.2,6.2
Jalen Green,HOU,8,5,3,254,4,1,25.0,12,33.3,0,33.3,16.4
Jalen Johnson,ATL,7,4,3,211,14,7,50.0,32,43.8,1,45.2,7.9
Jalen McDaniels,TOR,4,2,2,48,1,0,0.0,4,25.0,1,33.3,23.9
Jalen Pickett,DEN,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Jalen Smith,IND,7,5,2,124,14,11,78.6,32,43.8,1,45.2,3.8
Jalen Suggs,ORL,7,4,3,179,10,3,30.0,30,33.3,1,34.5,8.4
Jalen Williams,OKC,9,5,4,300,3,2,66.7,21,14.3,0,14.3,8.8
Jalen Wilson,BKN,1,1,0,6,0,0,0.0,1,0.0,0,0.0,0.0
Jamal Cain,MIA,2,0,2,29,3,1,33.3,5,60.0,0,60.0,8.3
Jamal Murray,DEN,6,5,1,206,3,1,33.3,6,50.0,0,50.0,4.1
James Harden,LAC,3,0,3,96,0,0,0.0,2,0.0,0,0.0,0.0
James Wiseman,DET,3,0,3,24,3,1,33.3,7,42.9,0,42.9,3.9
Jarace Walker,IND,3,2,1,26,1,0,0.0,2,50.0,0,50.0,2.4
Jared Rhoden,DET,3,0,3,20,1,1,100.0,1,100.0,0,100.0,3.1
Jaren Jackson Jr.,MEM,9,1,8,286,17,4,23.5,40,42.5,0,42.5,9.1
Jarrett Allen,CLE,3,1,2,75,11,7,63.6,24,45.8,0,45.8,3.5
Jaxson Hayes,LAL,7,4,3,59,2,1,50.0,6,33.3,0,33.3,6.4
Jaylen Brown,BOS,8,6,2,269,3,2,66.7,24,12.5,1,13.0,16.8
Jaylin Williams,OKC,4,2,2,56,1,1,100.0,4,25.0,0,25.0,5.1
Jayson Tatum,BOS,8,6,2,288,5,0,0.0,15,33.3,0,33.3,9.6
Jeff Green,HOU,8,5,3,112,10,8,80.0,17,58.8,1,62.5,5.5
Jerami Grant,POR,7,3,4,251,9,6,66.7,23,39.1,1,40.9,10.3
Jeremiah Robinson-Earl,NOP,1,0,1,28,3,2,66.7,7,42.9,1,50.0,9.8
Jeremy Sochan,SAS,9,3,6,243,13,5,38.5,24,54.2,0,54.2,7.4
Jericho Sims,NYK,3,2,1,9,1,0,0.0,1,100.0,0,100.0,11.5
Jermaine Samuels Jr.,HOU,1,1,0,12,1,0,0.0,2,50.0,0,50.0,15.4
Jerome Robinson,GSW,1,1,0,5,1,1,100.0,2,50.0,0,50.0,7.8
Jett Howard,ORL,2,1,1,7,1,1,100.0,2,50.0,0,50.0,3.7
Jevon Carter,CHI,6,2,4,88,1,0,0.0,5,20.0,1,25.0,26.1
Jimmy Butler,MIA,7,4,3,234,19,12,63.2,30,63.3,1,65.5,5.9
Jock Landale,HOU,5,5,0,66,7,4,57.1,19,36.8,1,38.9,6.4
Joe Harris,DET,4,1,3,64,2,1,50.0,5,40.0,0,40.0,3.7
Joe Ingles,ORL,7,4,3,128,2,1,50.0,3,66.7,0,66.7,12.9
Joel Embiid,PHI,8,7,1,271,23,17,73.9,39,59.0,2,62.2,4.7
John Collins,UTA,10,3,7,311,25,13,52.0,55,45.5,1,46.3,6.7
John Konchar,MEM,6,0,6,121,7,3,42.9,25,28.0,1,29.2,9.1
Johnny Davis,WAS,4,0,4,53,3,1,33.3,6,50.0,0,50.0,7.9
Jonas Valanciunas,NOP,9,4,5,223,17,13,76.5,50,34.0,1,34.7,2.9
Jonathan Isaac,ORL,4,3,1,46,2,1,50.0,7,28.6,0,28.6,7.8
Jonathan Kuminga,GSW,7,5,2,142,6,4,66.7,17,35.3,1,37.5,5.7
Jordan Clarkson,UTA,10,3,7,313,16,9,56.3,36,44.4,2,47.1,7.1
Jordan Ford,SAC,1,0,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Jordan Goodwin,PHX,9,4,5,154,10,5,50.0,24,41.7,0,41.7,6.8
Jordan Hawkins,NOP,8,3,5,253,7,1,14.3,19,36.8,0,36.8,13.8
Jordan Nwora,IND,3,2,1,36,1,0,0.0,3,33.3,0,33.3,5.8
Jordan Poole,WAS,7,2,5,199,3,3,100.0,8,37.5,2,50.0,6.7
Josh Giddey,OKC,9,5,4,252,10,7,70.0,32,31.3,2,33.3,4.3
Josh Green,DAL,7,6,1,189,5,1,20.0,15,33.3,3,41.7,16.6
Josh Hart,NYK,8,4,4,215,8,5,62.5,20,40.0,0,40.0,10.4
Josh Okogie,PHX,9,4,5,216,18,13,72.2,43,41.9,1,42.9,4.6
Josh Richardson,MIA,4,2,2,100,0,0,0.0,5,0.0,0,0.0,0.0
Jrue Holiday,BOS,8,6,2,273,16,4,25.0,36,44.4,3,48.5,13.0
Julian Champagnie,SAS,2,0,2,23,0,0,0.0,1,0.0,0,0.0,0.0
Julian Phillips,CHI,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Julian Strawther,DEN,3,3,0,33,0,0,0.0,0,0.0,0,0.0,0.0
Julius Randle,NYK,8,4,4,275,19,12,63.2,48,39.6,0,39.6,10.0
Justin Holiday,DEN,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
Jusuf Nurkic,PHX,9,4,5,248,26,19,73.1,59,44.1,5,48.1,7.1
KJ Martin,PHI,3,3,0,35,1,1,100.0,4,25.0,0,25.0,7.1
Kaiser Gates,NOP,1,0,1,7,0,0,0.0,2,0.0,0,0.0,0.0
Karl-Anthony Towns,MIN,8,6,2,256,7,7,100.0,24,29.2,0,29.2,4.1
Kawhi Leonard,LAC,8,3,5,264,10,2,20.0,26,38.5,2,41.7,10.1
Keegan Murray,SAC,7,3,4,243,14,9,64.3,26,53.8,1,56.0,7.8
Keita Bates-Diop,PHX,6,3,3,128,5,1,20.0,14,35.7,1,38.5,17.9
Keldon Johnson,SAS,9,3,6,286,8,4,50.0,22,36.4,1,38.1,6.9
Kelly Olynyk,UTA,10,3,7,204,19,10,52.6,33,57.6,0,57.6,8.2
Kelly Oubre Jr.,PHI,8,7,1,232,11,5,45.5,25,44.0,3,50.0,8.7
Kenneth Lofton Jr.,MEM,3,1,2,41,2,1,50.0,5,40.0,1,50.0,12.6
Kentavious Caldwell-Pope,DEN,6,6,0,204,1,0,0.0,3,33.3,0,33.3,26.3
Keon Ellis,SAC,2,1,1,45,2,1,50.0,4,50.0,0,50.0,2.9
Kessler Edwards,SAC,1,0,1,12,0,0,0.0,2,0.0,0,0.0,0.0
Kevin Durant,PHX,9,4,5,331,5,2,40.0,22,22.7,4,27.8,16.5
Kevin Huerter,SAC,7,3,4,178,6,3,50.0,15,40.0,0,40.0,8.7
Kevin Love,MIA,3,1,2,66,4,2,50.0,7,57.1,1,66.7,3.6
Kevon Looney,GSW,8,6,2,183,22,11,50.0,40,55.0,2,57.9,5.8
Keyonte George,UTA,9,3,6,199,4,2,50.0,7,57.1,0,57.1,16.7
Khris Middleton,MIL,6,4,2,112,4,3,75.0,14,28.6,1,30.8,10.9
Killian Hayes,DET,10,2,8,311,4,2,50.0,12,33.3,2,40.0,21.9
Kira Lewis Jr.,NOP,4,2,2,65,2,1,50.0,9,22.2,0,22.2,8.7
Klay Thompson,GSW,7,5,2,220,6,2,33.3,15,40.0,4,54.5,15.1
Kobe Brown,LAC,3,2,1,37,2,2,100.0,3,66.7,0,66.7,4.0
Kobe Bufkin,ATL,1,1,0,3,1,1,100.0,1,100.0,0,100.0,11.3
Kris Dunn,UTA,8,2,6,102,3,1,33.3,5,60.0,0,60.0,8.5
Kris Murray,POR,1,0,1,5,0,0,0.0,1,0.0,0,0.0,0.0
Kristaps Porzingis,BOS,8,6,2,241,12,7,58.3,30,40.0,3,44.4,4.3
Kyle Anderson,MIN,8,6,2,207,6,1,16.7,17,35.3,0,35.3,16.7
Kyle Kuzma,WAS,8,2,6,234,11,4,36.4,18,61.1,1,64.7,8.6
Kyle Lowry,MIA,8,4,4,246,9,4,44.4,16,56.3,0,56.3,8.1
Kyrie Irving,DAL,6,5,1,204,5,2,40.0,16,31.3,1,33.3,3.4
LaMelo Ball,CHA,8,3,5,263,14,5,35.7,27,51.9,0,51.9,10.8
Lamar Stevens,BOS,3,2,1,17,4,2,50.0,5,80.0,0,80.0,9.0
Landry Shamet,WAS,3,1,2,43,0,0,0.0,0,0.0,0,0.0,0.0
Larry Nance Jr.,NOP,9,4,5,150,12,4,33.3,23,52.2,0,52.2,10.9
Lauri Markkanen,UTA,10,3,7,335,24,16,66.7,46,52.2,1,53.3,4.2
LeBron James,LAL,9,4,5,315,5,3,60.0,16,31.3,1,33.3,9.4
Leonard Miller,MIN,1,1,0,2,0,0,0.0,1,0.0,0,0.0,0.0
Lonnie Walker IV,BKN,8,4,4,179,1,0,0.0,4,25.0,0,25.0,6.5
Luguentz Dort,OKC,9,5,4,270,12,5,41.7,32,37.5,2,40.0,11.5
Luka Doncic,DAL,8,7,1,292,6,5,83.3,25,24.0,1,25.0,7.7
Luka Garza,MIN,2,1,1,6,1,1,100.0,2,50.0,1,100.0,1.9
Luka Samanic,UTA,3,0,3,14,0,0,0.0,3,0.0,0,0.0,0.0
Luke Kennard,MEM,6,1,5,142,2,0,0.0,7,28.6,0,28.6,18.6
Luke Kornet,BOS,6,5,1,73,9,7,77.8,22,40.9,0,40.9,4.4
Malachi Flynn,TOR,4,2,2,66,3,1,33.3,4,75.0,0,75.0,11.3
Malaki Branham,SAS,6,2,4,114,1,0,0.0,10,10.0,1,11.1,7.5
Malcolm Brogdon,POR,7,3,4,217,8,2,25.0,20,40.0,0,40.0,10.6
Malik Beasley,MIL,8,5,3,210,4,2,50.0,7,57.1,0,57.1,9.2
Malik Monk,SAC,6,3,3,141,5,0,0.0,11,45.5,0,45.5,25.8
MarJon Beauchamp,MIL,7,4,3,117,6,3,50.0,13,46.2,0,46.2,8.0
Marcus Morris Sr.,PHI,2,2,0,12,0,0,0.0,0,0.0,0,0.0,0.0
Marcus Sasser,DET,10,2,8,211,2,0,0.0,8,25.0,0,25.0,17.3
Marcus Smart,MEM,8,1,7,252,3,1,33.3,18,16.7,0,16.7,6.2
Mark Williams,CHA,8,3,5,205,33,23,69.7,51,64.7,0,64.7,5.1
Markelle Fultz,ORL,4,2,2,115,6,4,66.7,11,54.5,0,54.5,4.5
Marvin Bagley III,DET,10,2,8,183,14,10,71.4,31,45.2,0,45.2,5.4
Mason Plumlee,LAC,6,3,3,102,8,6,75.0,20,40.0,1,42.1,3.5
Matisse Thybulle,POR,4,1,3,73,1,0,0.0,4,25.0,0,25.0,3.6
Matt Ryan,NOP,8,4,4,181,2,0,0.0,7,28.6,0,28.6,12.6
Max Christie,LAL,4,1,3,88,1,1,100.0,6,16.7,0,16.7,3.4
Max Strus,CLE,8,3,5,282,3,0,0.0,15,20.0,1,21.4,12.5
Maxi Kleber,DAL,4,4,0,75,4,1,25.0,10,40.0,1,44.4,8.7
Maxwell Lewis,LAL,1,0,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Michael Porter Jr.,DEN,7,6,1,190,15,7,46.7,29,51.7,0,51.7,8.2
Mikal Bridges,BKN,9,4,5,311,10,6,60.0,23,43.5,0,43.5,10.1
Mike Conley,MIN,8,6,2,232,6,1,16.7,12,50.0,0,50.0,15.3
Mike Muscala,WAS,4,1,3,54,1,1,100.0,5,20.0,0,20.0,10.3
