Player,Team,Age,GP,Min,ScreenAssists,ScreenAssists PTS,Deflections,OFF Loose BallsRecovered,DEF Loose BallsRecovered,Loose BallsRecovered,% Loose BallsRecovered OFF,% Loose BallsRecovered DEF,ChargesDrawn,Contested2PT Shots,Contested3PT Shots,ContestedShots
D.J. Augustin,ORL,31,81,2269,23,52,61,32,44,76,42.1,57.9,6,89,172,261
D.J. Wilson,MIL,23,48,882,29,69,29,11,14,25,44.0,56.0,3,229,143,372
DJ Stephens,MEM,28,1,7,0,0,1,0,1,1,0.0,100.0,0,0,2,2
Dairis Bertans,NOP,29,12,167,1,2,4,2,1,3,66.7,33.3,1,15,20,35
Damian Jones,GSW,24,24,410,63,146,9,8,6,14,57.1,42.9,0,156,65,221
Damian Lillard,POR,28,80,2838,18,40,171,52,64,116,44.8,55.2,6,205,197,402
Damion Lee,GSW,26,32,375,1,3,22,6,4,10,60.0,40.0,1,31,45,76
Damyean Dotson,NYK,25,73,2004,3,7,92,31,34,65,47.7,52.3,3,136,201,337
Daniel Hamilton,ATL,23,19,204,0,0,12,2,4,6,33.3,66.7,0,36,27,63
Daniel Theis,BOS,27,66,908,121,282,39,14,12,26,53.8,46.2,2,308,100,408
Danilo Gallinari,LAC,30,68,2059,61,137,94,28,25,53,52.8,47.2,12,401,181,582
Danny Green,TOR,32,80,2215,21,47,132,22,38,60,36.7,63.3,7,368,299,667
Dante Cunningham,SAS,32,64,928,28,68,39,16,19,35,45.7,54.3,1,129,122,251
Dante Exum,UTA,23,42,664,3,7,22,13,13,26,50.0,50.0,2,104,66,170
Danuel House Jr.,HOU,26,39,979,11,29,37,10,19,29,34.5,65.5,1,169,121,290
Dario Saric,MIN,25,81,2022,62,140,90,38,33,71,53.5,46.5,2,397,257,654
Darius Miller,NOP,29,69,1757,14,33,87,16,33,49,32.7,67.3,2,211,200,411
Darren Collison,IND,31,76,2143,23,47,158,33,58,91,36.3,63.7,3,131,210,341
Daryl Macon,DAL,23,8,90,0,0,0,1,0,1,100.0,0.0,0,2,7,9
David Nwaba,CLE,26,51,984,8,18,84,22,16,38,57.9,42.1,1,140,107,247
Davis Bertans,SAS,26,76,1632,45,107,64,16,20,36,44.4,55.6,1,350,220,570
Davon Reed,IND,24,10,47,1,2,2,1,0,1,100.0,0.0,0,5,7,12
De'Aaron Fox,SAC,21,81,2546,13,32,206,45,74,119,37.8,62.2,0,210,229,439
De'Anthony Melton,PHX,21,50,984,5,11,131,13,32,45,28.9,71.1,0,125,109,234
DeAndre Jordan,NYK,30,69,2047,280,653,72,32,26,58,55.2,44.8,2,457,84,541
DeAndre' Bembry,ATL,24,82,1931,9,25,201,38,57,95,40.0,60.0,1,192,164,356
DeMar DeRozan,SAS,29,77,2688,10,24,151,33,49,82,40.2,59.8,0,213,206,419
DeMarcus Cousins,GSW,28,30,771,80,197,75,14,23,37,37.8,62.2,11,254,109,363
DeMarre Carroll,BKN,32,67,1703,21,52,72,27,23,50,54.0,46.0,4,192,158,350
DeVaughn Akoon-Purcell,DEN,26,7,22,0,0,1,2,2,4,50.0,50.0,0,1,2,3
Deandre Ayton,PHX,20,71,2183,301,675,89,47,50,97,48.5,51.5,0,680,237,917
Delon Wright,MEM,27,75,1698,3,6,164,24,46,70,34.3,65.7,1,204,162,366
Demetrius Jackson,PHI,24,6,39,0,0,1,3,0,3,100.0,0.0,0,6,2,8
Deng Adel,CLE,22,19,194,1,3,9,3,4,7,42.9,57.1,4,25,19,44
Dennis Schroder,OKC,25,79,2314,16,44,113,38,43,81,46.9,53.1,14,269,225,494
Dennis Smith Jr.,NYK,21,53,1508,4,9,127,22,31,53,41.5,58.5,0,218,216,434
Deonte Burton,OKC,25,32,240,2,5,10,2,5,7,28.6,71.4,0,39,32,71
Derrick Favors,UTA,27,76,1766,136,304,81,39,29,68,57.4,42.6,0,660,227,887
Derrick Jones Jr.,MIA,22,60,1154,20,48,85,23,22,45,51.1,48.9,1,193,174,367
Derrick Rose,MIN,30,51,1392,2,5,56,21,28,49,42.9,57.1,1,104,131,235
Derrick White,SAS,24,67,1728,10,22,132,27,27,54,50.0,50.0,9,344,286,630
Devin Booker,PHX,22,64,2242,21,44,81,32,40,72,44.4,55.6,5,172,165,337
Devin Harris,DAL,36,68,1071,5,11,69,13,23,36,36.1,63.9,15,57,58,115
Devin Robinson,WAS,24,7,95,0,0,7,3,1,4,75.0,25.0,1,17,11,28
Devonte' Graham,CHA,24,46,676,3,7,47,11,18,29,37.9,62.1,3,49,67,116
Dewayne Dedmon,ATL,29,64,1609,139,317,138,37,34,71,52.1,47.9,4,438,177,615
Deyonta Davis,ATL,22,9,118,16,34,9,2,2,4,50.0,50.0,0,30,20,50
Dillon Brooks,MEM,23,18,330,2,4,20,5,8,13,38.5,61.5,0,34,55,89
Dion Waiters,MIA,27,44,1138,4,8,43,16,21,37,43.2,56.8,0,99,152,251
Dirk Nowitzki,DAL,41,51,795,49,115,22,3,6,9,33.3,66.7,0,158,64,222
Domantas Sabonis,IND,23,74,1838,304,671,75,37,35,72,51.4,48.6,0,433,143,576
Donatas Motiejunas,SAS,28,3,13,3,6,1,0,0,0,0.0,0.0,0,3,3,6
Donovan Mitchell,UTA,22,77,2598,19,44,178,47,64,111,42.3,57.7,0,211,215,426
Donte DiVincenzo,MIL,22,27,411,5,13,22,8,12,20,40.0,60.0,0,64,52,116
Donte Grantham,OKC,24,3,2,0,0,0,1,0,1,100.0,0.0,0,0,2,2
Dorian Finney-Smith,DAL,26,81,1985,17,43,116,29,40,69,42.0,58.0,3,348,259,607
Doug McDermott,IND,27,77,1340,1,2,19,10,11,21,47.6,52.4,0,155,131,286
Dragan Bender,PHX,21,46,826,43,95,26,4,13,17,23.5,76.5,0,315,128,443
Draymond Green,GSW,29,66,2065,138,348,212,22,51,73,30.1,69.9,11,454,312,766
Drew Eubanks,SAS,22,23,113,12,24,3,3,1,4,75.0,25.0,0,43,16,59
Duncan Robinson,MIA,25,15,161,1,2,10,2,2,4,50.0,50.0,0,16,23,39
Dusty Hannahs,MEM,25,2,26,0,0,0,0,0,0,0.0,0.0,0,1,2,3
Dwayne Bacon,CHA,23,43,759,6,17,18,11,12,23,47.8,52.2,0,80,90,170
Dwight Howard,WAS,33,9,230,24,50,11,3,2,5,60.0,40.0,0,52,10,62
Dwight Powell,DAL,27,77,1663,219,514,88,37,38,75,49.3,50.7,3,478,244,722
Dwyane Wade,MIA,37,72,1885,3,7,117,39,39,78,50.0,50.0,0,148,189,337
Dzanan Musa,BKN,20,9,39,0,0,2,2,0,2,100.0,0.0,0,4,2,6
E'Twaun Moore,NOP,30,53,1463,8,18,66,19,32,51,37.3,62.7,0,161,114,275
Ed Davis,BKN,30,81,1446,228,545,50,35,27,62,56.5,43.5,0,425,58,483
Edmond Sumner,IND,23,23,210,0,0,20,2,3,5,40.0,60.0,1,30,30,60
Ekpe Udoh,UTA,32,51,320,41,99,19,4,5,9,44.4,55.6,0,148,22,170
Elfrid Payton,NOP,25,42,1250,11,29,86,25,25,50,50.0,50.0,0,133,132,265
Elie Okobo,PHX,21,53,958,4,10,53,10,23,33,30.3,69.7,0,132,99,231
Emanuel Terry,MIA,22,3,23,6,13,4,0,0,0,0.0,0.0,0,7,5,12
Emmanuel Mudiay,NYK,23,59,1607,14,31,86,26,30,57,45.6,52.6,6,140,206,346
Enes Freedom,POR,27,67,1639,197,445,53,33,18,51,64.7,35.3,0,408,109,517
Eric Bledsoe,MIL,29,78,2272,28,72,197,50,42,92,54.3,45.7,3,243,217,460
Eric Gordon,HOU,30,68,2158,27,68,94,21,29,50,42.0,58.0,2,158,131,289
Eric Moreland,TOR,27,5,43,3,8,0,2,1,3,66.7,33.3,0,7,3,10
Ersan Ilyasova,MIL,32,67,1231,68,160,82,11,19,30,36.7,63.3,49,249,120,369
Evan Fournier,ORL,26,81,2553,13,36,114,40,46,86,46.5,53.5,1,285,217,502
Evan Turner,POR,30,73,1606,15,42,52,22,25,47,46.8,53.2,0,201,179,380
Frank Jackson,NOP,21,61,1169,7,17,27,18,29,47,38.3,61.7,0,121,103,224
Frank Kaminsky,CHA,26,47,755,66,148,28,13,6,19,68.4,31.6,2,219,78,297
Frank Mason III,SAC,25,38,435,4,10,23,6,10,16,37.5,62.5,0,32,45,77
Frank Ntilikina,NYK,20,43,904,6,12,49,14,28,42,33.3,66.7,3,137,70,207
Fred VanVleet,TOR,25,64,1760,9,22,138,19,41,60,31.7,68.3,0,166,193,359
Furkan Korkmaz,PHI,21,48,679,4,9,43,8,20,28,28.6,71.4,2,70,67,137
Garrett Temple,LAC,33,75,2041,6,12,149,26,44,70,37.1,62.9,2,218,213,431
Gary Clark,HOU,24,51,641,11,30,37,10,17,27,37.0,63.0,0,123,55,178
Gary Harris,DEN,24,57,1639,15,31,114,22,49,71,31.0,69.0,3,93,154,247
Gary Payton II,WAS,26,3,16,0,0,3,0,1,1,0.0,100.0,0,2,5,7
Gary Trent Jr.,POR,20,15,111,0,0,7,1,1,2,50.0,50.0,1,11,18,29
George Hill,MIL,33,60,1302,18,39,81,20,24,44,45.5,54.5,0,125,169,294
George King,PHX,25,1,6,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Georges Niang,UTA,26,59,516,5,11,18,6,10,16,37.5,62.5,0,73,48,121
Gerald Green,HOU,33,73,1473,13,33,53,11,31,42,26.2,73.8,0,203,161,364
Giannis Antetokounmpo,MIL,24,72,2358,144,337,152,61,55,116,52.6,47.4,1,393,292,685
Glenn Robinson III,DET,25,47,610,5,11,28,9,12,21,42.9,57.1,0,86,53,139
Goran Dragic,MIA,33,36,991,9,19,48,18,22,40,45.0,55.0,1,98,81,179
Gordon Hayward,BOS,29,72,1863,18,45,72,15,42,57,26.3,73.7,0,236,156,392
Gorgui Dieng,MIN,29,76,1031,144,311,87,30,25,55,54.5,45.5,6,330,114,444
Grayson Allen,UTA,23,38,416,1,2,9,5,3,8,62.5,37.5,0,47,47,94
Greg Monroe,PHI,29,43,480,63,137,27,9,11,20,45.0,55.0,2,182,20,202
Guerschon Yabusele,BOS,23,41,251,21,48,8,8,6,14,57.1,42.9,0,61,25,86
Hamidou Diallo,OKC,20,51,526,2,5,25,8,16,24,33.3,66.7,1,51,51,102
Harrison Barnes,SAC,27,77,2533,41,100,98,32,38,70,45.7,54.3,1,335,294,629
Harry Giles III,SAC,21,58,820,86,198,51,9,18,27,33.3,66.7,0,194,78,272
Hassan Whiteside,MIA,30,72,1674,210,455,75,32,17,49,65.3,34.7,0,620,91,711
Haywood Highsmith,PHI,22,5,40,0,0,1,2,0,2,100.0,0.0,0,6,2,8
Henry Ellenson,NYK,22,19,259,7,17,6,3,3,6,50.0,50.0,0,53,30,83
Ian Clark,NOP,28,60,973,8,20,37,13,12,25,52.0,48.0,0,80,113,193
Ian Mahinmi,WAS,32,34,498,89,194,49,2,10,12,16.7,83.3,4,151,44,195
Ike Anigbogu,IND,20,3,6,0,0,0,0,0,0,0.0,0.0,0,2,0,2
Iman Shumpert,HOU,29,62,1481,21,57,116,27,34,61,44.3,55.7,0,124,114,238
Isaac Bonga,LAL,19,22,120,0,0,11,4,2,6,66.7,33.3,0,21,14,35
Isaac Humphries,ATL,21,5,56,1,2,6,0,0,0,0.0,0.0,0,10,7,17
Isaiah Briscoe,ORL,23,39,559,1,3,25,4,6,10,40.0,60.0,7,63,56,119
Isaiah Canaan,MIL,28,30,628,3,6,23,14,13,27,51.9,48.1,2,32,53,85
Isaiah Hartenstein,HOU,21,28,221,31,78,11,3,5,8,37.5,62.5,0,68,44,112
Isaiah Hicks,NYK,24,3,32,2,4,1,1,2,3,33.3,66.7,0,15,2,17
Isaiah Thomas,DEN,30,12,181,1,3,10,2,4,6,33.3,66.7,0,10,13,23
Ish Smith,DET,30,56,1251,12,30,46,23,29,52,44.2,55.8,2,152,90,242
Ivan Rabb,MEM,22,49,721,60,135,30,14,11,25,56.0,44.0,0,164,95,259
Ivica Zubac,LAC,22,59,1039,141,325,27,11,10,21,52.4,47.6,1,446,75,521
J.J. Barea,DAL,35,38,752,2,6,26,16,16,32,50.0,50.0,2,29,55,84
J.P. Macura,CHA,24,2,17,0,0,2,1,1,2,50.0,50.0,1,2,1,3
JJ Redick,PHI,35,76,2379,67,134,50,27,26,53,50.9,49.1,10,195,164,359
JR Smith,CLE,33,11,222,2,4,14,3,5,8,37.5,62.5,0,10,21,31
JaKarr Sampson,CHI,26,4,127,4,9,7,1,2,3,33.3,66.7,0,17,22,39
JaMychal Green,LAC,29,65,1371,36,84,78,17,23,40,42.5,57.5,4,160,137,297
JaVale McGee,LAL,31,75,1671,204,456,83,22,19,41,53.7,46.3,1,712,165,877
Jabari Parker,WAS,24,64,1724,36,87,66,25,40,65,38.5,61.5,0,255,195,450
Jacob Evans,GSW,22,30,204,2,6,11,4,5,9,44.4,55.6,0,35,16,51
Jae Crowder,UTA,28,80,2166,49,117,93,25,54,79,31.6,68.4,6,261,190,451
Jahlil Okafor,NOP,23,59,935,86,197,19,12,10,22,54.5,45.5,0,349,70,419
Jake Layman,POR,25,71,1327,21,51,62,20,22,42,47.6,52.4,6,179,112,291
Jakob Poeltl,SAS,23,77,1273,214,487,54,21,19,40,52.5,47.5,5,549,132,681
Jalen Brunson,DAL,22,73,1591,11,28,63,20,28,48,41.7,58.3,12,146,156,302
Jalen Jones,CLE,26,16,214,1,2,9,2,3,5,40.0,60.0,1,34,38,72
Jamal Crawford,PHX,39,64,1211,3,6,37,11,14,25,44.0,56.0,0,56,67,123
Jamal Murray,DEN,22,75,2447,64,139,123,43,53,96,44.8,55.2,4,239,247,486
James Ennis III,PHI,28,58,1230,19,51,88,19,27,46,41.3,58.7,2,142,107,249
James Harden,HOU,29,78,2867,21,51,277,47,73,120,39.2,60.8,6,344,184,528
James Johnson,MIA,32,55,1164,46,120,88,17,19,36,47.2,52.8,2,170,178,348
James Nunnally,HOU,28,15,101,0,0,4,3,0,3,100.0,0.0,1,8,6,14
Jared Dudley,BKN,33,59,1220,77,187,51,8,21,29,27.6,72.4,7,210,112,322
Jared Terrell,MIN,24,14,111,0,0,3,0,1,1,0.0,100.0,0,13,13,26
Jarell Martin,ORL,25,42,328,18,41,18,4,4,8,50.0,50.0,1,68,49,117
Jaren Jackson Jr.,MEM,19,58,1515,99,230,78,34,33,67,50.7,49.3,0,439,186,625
Jaron Blossomgame,CLE,25,27,439,10,24,15,3,6,9,33.3,66.7,1,56,45,101
Jarred Vanderbilt,DEN,20,17,69,4,9,7,2,1,3,66.7,33.3,0,20,10,30
Jarrett Allen,BKN,21,80,2096,374,871,78,33,22,55,60.0,40.0,0,1109,148,1257
Jason Smith,NOP,33,20,191,16,33,7,4,2,6,66.7,33.3,2,41,33,74
Jawun Evans,OKC,22,8,64,0,0,9,1,4,5,20.0,80.0,0,3,4,7
Jaylen Adams,ATL,23,34,428,7,17,21,7,11,18,38.9,61.1,0,47,41,88
Jaylen Brown,BOS,22,74,1913,8,20,122,28,41,69,40.6,59.4,3,193,246,439
Jaylen Morris,MIL,23,4,29,0,0,1,0,1,1,0.0,100.0,0,4,3,7
Jayson Tatum,BOS,21,79,2455,23,55,154,33,50,83,39.8,60.2,0,281,320,601
Jeff Green,WAS,32,77,2097,100,223,69,19,21,40,47.5,52.5,12,393,290,683
Jeff Teague,MIN,31,42,1264,11,27,93,11,22,33,33.3,66.7,9,99,124,223
Jemerrio Jones,LAL,24,6,143,2,5,10,6,2,8,75.0,25.0,1,18,13,31
Jerami Grant,OKC,25,80,2612,67,157,89,37,45,82,45.1,54.9,12,510,284,794
Jeremy Lamb,CHA,27,79,2250,13,30,160,34,44,78,43.6,56.4,1,233,274,507
Jeremy Lin,TOR,30,74,1436,10,23,74,26,40,66,39.4,60.6,16,188,123,311
Jerian Grant,ORL,26,60,939,14,30,78,13,11,24,54.2,45.8,2,108,86,194
Jerome Robinson,LAC,22,33,321,3,7,22,4,5,9,44.4,55.6,2,34,27,61
Jerryd Bayless,MIN,30,34,657,1,2,32,5,12,17,29.4,70.6,1,35,59,94
Jevon Carter,MEM,23,39,576,4,9,49,8,19,27,29.6,70.4,1,51,55,106
Jimmer Fredette,PHX,30,6,65,0,0,3,2,2,4,50.0,50.0,0,3,5,8
Jimmy Butler,PHI,29,65,2185,19,44,198,45,47,92,48.9,51.1,1,272,219,491
Joakim Noah,MEM,34,42,693,98,224,40,13,11,24,54.2,45.8,3,156,83,239
Jodie Meeks,TOR,31,8,104,0,0,4,1,1,2,50.0,50.0,0,3,8,11
Joe Chealey,CHA,23,1,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Joe Harris,BKN,27,76,2294,27,69,54,33,44,77,42.9,57.1,2,335,229,564
Joe Ingles,UTA,31,82,2568,31,65,212,24,56,80,30.0,70.0,0,190,208,398
Joel Embiid,PHI,25,64,2154,247,577,79,54,36,90,60.0,40.0,1,663,171,834
John Collins,ATL,21,61,1828,146,325,42,41,17,58,70.7,29.3,0,387,253,640
John Henson,CLE,28,14,188,17,42,8,4,8,12,33.3,66.7,0,71,21,92
John Holland,CLE,30,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0
John Jenkins,NYK,28,26,333,1,2,8,6,3,9,66.7,33.3,0,22,26,48
John Wall,WAS,28,32,1104,8,16,88,9,35,44,20.5,79.5,2,138,83,221
Johnathan Motley,LAC,24,22,156,12,27,4,3,3,6,50.0,50.0,0,31,13,44
Johnathan Williams,LAL,24,24,372,44,100,21,9,4,13,69.2,30.8,2,85,39,124
Jon Leuer,DET,30,41,402,30,68,16,1,9,10,10.0,90.0,4,116,25,141
Jonah Bolden,PHI,23,44,639,50,122,39,7,12,19,36.8,63.2,0,143,58,201
Jonas Jerebko,GSW,32,73,1218,43,101,38,22,17,39,56.4,43.6,10,176,129,305
Jonas Valanciunas,MEM,27,49,1091,149,337,40,13,16,29,44.8,55.2,0,475,70,545
Jonathan Isaac,ORL,21,75,1996,74,167,139,23,33,56,41.1,58.9,5,407,171,578
Jonathon Simmons,PHI,29,56,1064,5,11,49,18,14,32,56.3,43.8,4,90,93,183
Jordan Bell,GSW,24,68,788,84,195,49,15,15,30,50.0,50.0,5,251,104,355
Jordan Clarkson,CLE,27,81,2215,19,45,97,32,34,66,48.5,51.5,1,220,258,478
Jordan Loyd,TOR,25,12,55,0,0,5,1,0,1,100.0,0.0,0,4,3,7
Jordan McRae,WAS,28,27,333,0,0,20,1,3,4,25.0,75.0,0,50,46,96
Jordan Sibert,ATL,26,1,4,1,2,0,0,0,0,0.0,0.0,0,0,0,0
Jose Calderon,DET,37,49,632,4,8,37,10,11,21,47.6,52.4,2,53,59,112
Josh Hart,LAL,24,67,1715,14,30,101,29,39,68,42.6,57.4,1,348,219,567
Josh Jackson,PHX,22,79,1988,10,21,114,26,35,61,42.6,57.4,12,280,213,493
Josh Okogie,MIN,20,74,1757,3,7,158,20,42,62,32.3,67.7,13,225,206,431
Josh Richardson,MIA,25,73,2539,21,50,185,45,54,99,45.5,54.5,1,293,295,588
Jrue Holiday,NOP,29,67,2402,40,104,211,48,52,100,48.0,52.0,2,278,300,578
Juancho Hernangomez,DEN,23,70,1358,10,21,46,19,22,41,46.3,53.7,1,237,171,408
Julian Washburn,MEM,27,18,254,0,0,14,3,7,10,30.0,70.0,0,26,27,53
Julius Randle,NOP,24,73,2232,104,241,78,38,48,86,44.2,55.8,2,436,274,710
Justin Anderson,ATL,25,48,464,1,2,34,3,10,13,23.1,76.9,2,56,39,95
Justin Holiday,MEM,30,82,2607,15,37,185,27,55,82,32.9,67.1,1,301,302,603
Justin Jackson,DAL,24,81,1613,12,26,31,18,37,55,32.7,67.3,1,207,167,374
Justin Patton,PHI,22,3,21,1,2,2,0,1,1,0.0,100.0,0,7,1,8
Justise Winslow,MIA,23,66,1960,16,44,107,38,49,87,43.7,56.3,5,244,199,443
