PLAYER,TEAM,POSITION,AGE,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Al Horford,BOS,C-F,37.0,2,2,100.0,14,26,53.8,47.9,5.9,2024
Norman Powell,LAC,G,30.0,3,3,100.0,12,26,46.2,47.9,-1.8,2024
Daniel Gafford,DAL,F-C,25.0,3,3,100.0,12,26,46.2,57.2,-11.0,2024
Jonathan Isaac,ORL,F,26.0,3,3,100.0,7,26,26.9,52.9,-26.0,2024
Darius Garland,CLE,G,24.0,3,3,100.0,9,25,36.0,46.8,-10.8,2024
Jaylen Brown,BOS,G-F,27.0,2,2,100.0,13,25,52.0,46.5,5.5,2024
Michael Porter Jr.,DEN,F,25.0,3,3,100.0,11,25,44.0,51.4,-7.4,2024
Dereck Lively II,DAL,C,20.0,3,3,100.0,9,24,37.5,55.5,-18.0,2024
OG Anunoby,NYK,F-G,26.0,3,3,100.0,9,24,37.5,47.5,-10.0,2024
Jalen Suggs,ORL,G,22.0,3,3,100.0,9,24,37.5,48.6,-11.1,2024
Luguentz Dort,OKC,G,25.0,2,2,100.0,8,24,33.3,48.7,-15.4,2024
Anthony Edwards,MIN,G,22.0,3,3,100.0,11,24,45.8,49.0,-3.1,2024
Amir Coffey,LAC,G-F,26.0,3,3,100.0,11,23,47.8,49.0,-1.2,2024
Russell Westbrook,LAC,G,35.0,3,3,100.0,7,23,30.4,50.6,-20.2,2024
Peyton Watson,DEN,G,21.0,3,3,100.0,10,22,45.5,51.3,-5.9,2024
Derrick White,BOS,G,29.0,2,2,100.0,10,22,45.5,46.7,-1.2,2024
Royce O'Neale,PHX,F,30.0,3,3,100.0,12,21,57.1,48.1,9.0,2024
Shai Gilgeous-Alexander,OKC,G,25.0,2,2,100.0,10,21,47.6,49.0,-1.4,2024
T.J. McConnell,IND,G,32.0,3,3,100.0,7,21,33.3,43.8,-10.4,2024
Moritz Wagner,ORL,F-C,27.0,3,3,100.0,5,21,23.8,49.5,-25.7,2024
Ben Sheppard,IND,G,22.0,3,3,100.0,9,20,45.0,44.6,0.4,2024
Haywood Highsmith,MIA,F,27.0,2,2,100.0,9,20,45.0,48.1,-3.1,2024
Christian Braun,DEN,G,23.0,3,3,100.0,7,20,35.0,46.6,-11.6,2024
Caris LeVert,CLE,G,29.0,3,3,100.0,7,20,35.0,47.6,-12.6,2024
Gabe Vincent,LAL,G,27.0,3,3,100.0,9,19,47.4,47.6,-0.3,2024
Drew Eubanks,PHX,F-C,27.0,3,3,100.0,10,19,52.6,46.8,5.8,2024
Donte DiVincenzo,NYK,G,27.0,3,3,100.0,9,19,47.4,46.7,0.7,2024
Kawhi Leonard,LAC,F,32.0,2,2,100.0,9,19,47.4,48.8,-1.5,2024
Josh Giddey,OKC,G,21.0,2,2,100.0,7,19,36.8,47.8,-10.9,2024
Cole Anthony,ORL,G,23.0,3,3,100.0,9,18,50.0,46.7,3.3,2024
Jrue Holiday,BOS,G,33.0,2,2,100.0,10,18,55.6,46.5,9.0,2024
Grayson Allen,PHX,G,28.0,2,2,100.0,9,17,52.9,47.1,5.8,2024
Bam Adebayo,MIA,C-F,26.0,2,2,100.0,10,17,58.8,48.9,9.9,2024
Obi Toppin,IND,F,26.0,3,3,100.0,11,17,64.7,46.7,18.0,2024
Herbert Jones,NOP,F,25.0,2,2,100.0,5,17,29.4,50.7,-21.2,2024
Delon Wright,MIA,G,32.0,2,2,100.0,9,16,56.3,48.3,8.0,2024
Josh Green,DAL,G,23.0,2,2,100.0,9,16,56.3,48.9,7.3,2024
Naz Reid,MIN,C-F,24.0,3,3,100.0,8,16,50.0,48.4,1.6,2024
Malik Beasley,MIL,G,27.0,3,3,100.0,6,16,37.5,50.7,-13.2,2024
Duncan Robinson,MIA,F,30.0,2,2,100.0,10,16,62.5,47.4,15.1,2024
Reggie Jackson,DEN,G,34.0,3,3,100.0,6,15,40.0,46.8,-6.8,2024
Aaron Wiggins,OKC,G,25.0,2,2,100.0,7,15,46.7,45.0,1.6,2024
AJ Green,MIL,G,24.0,3,3,100.0,4,14,28.6,51.7,-23.1,2024
Jayson Tatum,BOS,F-G,26.0,2,2,100.0,4,14,28.6,45.0,-16.5,2024
Cason Wallace,OKC,G,20.0,2,2,100.0,4,14,28.6,44.7,-16.1,2024
Paul Reed,PHI,F,24.0,3,3,100.0,8,14,57.1,50.6,6.6,2024
Spencer Dinwiddie,LAL,G,31.0,3,3,100.0,3,13,23.1,48.7,-25.7,2024
Tim Hardaway Jr.,DAL,G-F,32.0,2,2,100.0,5,13,38.5,48.2,-9.8,2024
Naji Marshall,NOP,F,26.0,2,2,100.0,10,13,76.9,52.3,24.6,2024
Mason Plumlee,LAC,F-C,34.0,3,3,100.0,6,13,46.2,55.4,-9.2,2024
Bojan Bogdanovic,NYK,F,35.0,3,3,100.0,5,12,41.7,45.8,-4.2,2024
Dante Exum,DAL,G,28.0,3,3,100.0,5,12,41.7,48.1,-6.4,2024
Caleb Martin,MIA,F,28.0,2,2,100.0,6,12,50.0,48.0,2.0,2024
Buddy Hield,PHI,G,31.0,3,3,100.0,6,12,50.0,48.0,2.0,2024
Markelle Fultz,ORL,G,25.0,3,3,100.0,6,11,54.5,44.2,10.3,2024
Monte Morris,MIN,G,28.0,3,3,100.0,3,11,27.3,46.3,-19.0,2024
Jose Alvarado,NOP,G,26.0,2,2,100.0,4,11,36.4,50.5,-14.2,2024
Payton Pritchard,BOS,G,26.0,2,2,100.0,5,11,45.5,45.3,0.1,2024
Larry Nance Jr.,NOP,F-C,31.0,2,2,100.0,6,10,60.0,52.0,8.0,2024
Jalen Smith,IND,F-C,24.0,2,2,100.0,4,10,40.0,46.3,-6.3,2024
Andre Jackson Jr.,MIL,G,22.0,1,1,100.0,0,10,0.0,50.7,-50.7,2024
Sam Hauser,BOS,F,26.0,2,2,100.0,4,9,44.4,45.4,-0.9,2024
Sam Merrill,CLE,G,27.0,1,1,100.0,4,9,44.4,45.2,-0.8,2024
Justin Holiday,DEN,F-G,35.0,3,3,100.0,3,8,37.5,47.8,-10.3,2024
Kenrich Williams,OKC,G-F,29.0,2,2,100.0,5,8,62.5,49.0,13.5,2024
Precious Achiuwa,NYK,F,24.0,1,1,100.0,2,8,25.0,47.2,-22.2,2024
Isaiah Joe,OKC,G,24.0,2,2,100.0,6,8,75.0,45.1,29.9,2024
Joe Ingles,ORL,F-G,36.0,3,3,100.0,5,7,71.4,45.5,25.9,2024
Jaylin Williams,OKC,F,21.0,2,2,100.0,1,7,14.3,45.4,-31.2,2024
Cameron Payne,PHI,G,29.0,1,1,100.0,1,6,16.7,45.5,-28.8,2024
DeAndre Jordan,DEN,C,35.0,1,1,100.0,3,6,50.0,48.1,1.9,2024
Gordon Hayward,OKC,F,34.0,2,2,100.0,1,6,16.7,45.3,-28.6,2024
Kevin Love,MIA,F-C,35.0,2,2,100.0,4,6,66.7,49.7,17.0,2024
Jae Crowder,MIL,F,33.0,2,2,100.0,4,6,66.7,54.0,12.7,2024
Jaxson Hayes,LAL,C-F,23.0,2,2,100.0,4,5,80.0,53.5,26.5,2024
Damian Jones,CLE,C,28.0,1,1,100.0,2,5,40.0,49.9,-9.9,2024
Jett Howard,ORL,G,20.0,1,1,100.0,2,5,40.0,44.2,-4.2,2024
Dyson Daniels,NOP,G,21.0,2,2,100.0,4,5,80.0,52.8,27.2,2024
Luka Garza,MIN,C,25.0,1,1,100.0,2,5,40.0,36.2,3.8,2024
Tristan Thompson,CLE,C-F,33.0,1,1,100.0,2,4,50.0,53.1,-3.1,2024
Marcus Morris Sr.,CLE,F,34.0,1,1,100.0,0,4,0.0,46.5,-46.5,2024
Bol Bol,PHX,C-F,24.0,2,2,100.0,3,4,75.0,50.3,24.8,2024
Kyle Anderson,MIN,F-G,30.0,2,2,100.0,2,4,50.0,47.8,2.2,2024
Jordan McLaughlin,MIN,G,28.0,2,2,100.0,2,4,50.0,41.4,8.6,2024
Josh Okogie,PHX,G,25.0,3,3,100.0,2,4,50.0,50.5,-0.5,2024
Wendell Moore Jr.,MIN,G,22.0,2,2,100.0,1,3,33.3,49.1,-15.7,2024
Dwight Powell,DAL,F-C,32.0,1,1,100.0,2,3,66.7,50.6,16.1,2024
Goga Bitadze,ORL,C-F,24.0,1,1,100.0,3,3,100.0,42.2,57.8,2024
Isaiah Thomas,PHX,G,35.0,1,1,100.0,2,2,100.0,44.0,56.1,2024
Jeremiah Robinson-Earl,NOP,F,23.0,1,1,100.0,1,2,50.0,50.2,-0.2,2024
David Roddy,PHX,F,23.0,1,1,100.0,0,2,0.0,47.9,-47.9,2024
Chuma Okeke,ORL,F,25.0,1,1,100.0,2,2,100.0,42.3,57.7,2024
Caleb Houstan,ORL,G,21.0,2,2,100.0,0,2,0.0,44.3,-44.3,2024
Anthony Black,ORL,G,20.0,1,1,100.0,1,2,50.0,41.9,8.1,2024
Doug McDermott,IND,F,32.0,1,1,100.0,1,2,50.0,42.0,8.0,2024
Isaiah Jackson,IND,F,22.0,1,1,100.0,2,2,100.0,50.4,49.6,2024
Brandon Boston Jr.,LAC,G,22.0,1,1,100.0,1,2,50.0,42.8,7.2,2024
Lindy Waters III,OKC,F,26.0,1,1,100.0,0,1,0.0,38.0,-38.0,2024
Jaden Hardy,DAL,G,21.0,1,1,100.0,0,1,0.0,40.5,-40.5,2024
Chris Livingston,MIL,F,20.0,1,1,100.0,0,1,0.0,53.8,-53.8,2024
A.J. Lawson,DAL,G,23.0,1,1,100.0,1,1,100.0,40.5,59.5,2024
Kendall Brown,IND,G,20.0,1,1,100.0,1,1,100.0,50.0,50.0,2024
Olivier-Maxence Prosper,DAL,F,21.0,1,1,100.0,1,1,100.0,46.8,53.2,2024
Jarace Walker,IND,F,20.0,1,1,100.0,0,1,0.0,48.5,-48.5,2024
Ousmane Dieng,OKC,F,20.0,1,1,100.0,1,1,100.0,46.0,54.0,2024
Jordan Hawkins,NOP,G,21.0,1,1,100.0,1,1,100.0,56.7,43.3,2024
Nassir Little,PHX,F-G,24.0,1,1,100.0,0,1,0.0,39.6,-39.6,2024
MarJon Beauchamp,MIL,F,23.0,1,1,100.0,0,1,0.0,53.8,-53.8,2024
