TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Sacramento Kings,81,701,7.7,0.95,669,249,587,42.4,49.1,8.4,9.1,7.6,1.3,42.5,58.6
Brooklyn Nets,81,717,8.1,0.89,640,226,559,40.4,47.8,8.9,14.8,8.2,1.7,38.6,27.6
Detroit Pistons,81,623,6.8,0.99,616,227,518,43.8,51.3,10.3,9.0,9.6,2.4,44.0,72.4
Utah Jazz,81,575,6.2,0.99,569,191,442,43.2,52.9,10.6,15.5,9.6,3.0,40.9,75.9
Denver Nuggets,81,572,6.2,0.96,547,198,490,40.4,48.0,8.6,7.2,8.0,1.4,41.4,62.1
Milwaukee Bucks,81,507,5.8,1.05,534,181,425,42.6,53.1,10.1,8.5,9.1,2.4,43.2,100.0
Miami Heat,81,490,5.6,1.03,507,184,420,43.8,53.8,6.1,9.2,5.5,1.0,42.4,96.6
Washington Wizards,81,537,5.8,0.88,470,163,453,36.0,44.6,8.2,9.7,7.6,2.2,36.3,10.3
Atlanta Hawks,81,508,5.4,0.92,466,165,411,40.1,47.6,9.6,12.2,8.9,2.8,39.2,41.4
New Orleans Pelicans,81,514,5.6,0.88,453,159,426,37.3,44.4,9.5,8.9,8.6,1.4,38.7,17.2
Dallas Mavericks,81,441,4.9,0.99,438,166,367,45.2,53.1,7.5,11.1,7.0,1.8,43.1,79.3
Toronto Raptors,81,531,5.7,0.82,436,156,432,36.1,43.1,8.7,11.3,8.3,1.3,35.8,3.4
Charlotte Hornets,81,512,5.6,0.81,416,149,437,34.1,42.0,5.9,9.4,5.5,0.6,34.0,0.0
Cleveland Cavaliers,81,415,4.6,1.0,415,145,337,43.0,52.8,8.7,11.3,7.2,1.2,41.7,86.2
Portland Trail Blazers,81,434,4.7,0.95,414,137,331,41.4,48.5,13.8,12.2,12.9,2.3,42.9,55.2
Golden State Warriors,81,468,5.1,0.88,410,145,383,37.9,46.7,7.7,12.2,6.6,1.7,36.3,13.8
San Antonio Spurs,81,441,4.9,0.9,399,152,354,42.9,47.7,10.2,12.0,10.0,2.5,41.7,31.0
Minnesota Timberwolves,81,408,4.6,0.96,393,133,340,39.1,48.1,10.8,8.3,10.0,2.5,40.2,65.5
LA Clippers,81,387,4.4,1.0,385,135,308,43.8,50.3,11.6,9.8,11.1,1.0,45.5,82.8
Houston Rockets,81,419,4.4,0.91,382,139,358,38.8,46.8,7.4,9.1,7.2,1.9,38.4,34.5
New York Knicks,81,404,4.5,0.94,379,146,351,41.6,48.3,6.7,8.4,5.9,2.0,40.6,48.3
Oklahoma City Thunder,81,376,4.1,0.98,369,148,331,44.7,52.3,4.3,9.0,4.3,1.3,42.3,69.0
Indiana Pacers,81,345,3.9,1.03,355,140,287,48.8,56.1,7.5,11.0,7.2,1.7,45.8,93.1
Philadelphia 76ers,81,367,4.1,0.89,326,119,304,39.1,45.4,9.3,10.1,8.2,2.2,39.2,24.1
Los Angeles Lakers,81,346,3.9,0.88,306,102,290,35.2,43.3,9.5,8.4,9.0,1.7,37.3,20.7
Orlando Magic,81,354,4.0,0.82,292,114,298,38.3,43.8,6.5,11.3,6.5,2.0,36.4,6.9
Boston Celtics,81,251,2.8,1.02,257,90,216,41.7,54.2,6.4,8.8,6.4,1.2,41.0,89.7
Phoenix Suns,81,273,3.1,0.92,252,95,210,45.2,50.7,8.8,16.5,8.1,2.2,41.4,44.8
Chicago Bulls,81,274,3.0,0.92,251,88,212,41.5,48.6,10.9,13.5,9.5,1.8,40.5,37.9
Memphis Grizzlies,81,194,2.0,0.94,183,70,166,42.2,50.9,5.2,9.8,4.6,0.5,40.2,51.7
