TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
New York Knicks,13,120,8.5,0.97,116,43,105,41.0,48.1,10.0,6.7,10.0,4.2,41.7,80.0
Denver Nuggets,12,101,8.2,0.97,98,36,84,42.9,49.4,9.9,9.9,8.9,3.0,42.6,86.7
Indiana Pacers,17,71,3.9,1.01,72,28,61,45.9,54.1,7.0,8.5,4.2,1.4,45.1,93.3
Cleveland Cavaliers,12,76,6.2,0.88,67,25,63,39.7,46.8,5.3,11.8,5.3,0.0,38.2,40.0
Minnesota Timberwolves,16,50,3.0,0.94,47,14,38,36.8,44.7,16.0,8.0,16.0,0.0,44.0,53.3
Milwaukee Bucks,6,43,6.8,0.95,41,13,35,37.1,42.9,11.6,7.0,9.3,0.0,41.9,73.3
Philadelphia 76ers,6,34,5.4,1.09,37,14,30,46.7,58.3,8.8,5.9,8.8,2.9,44.1,100.0
Dallas Mavericks,18,45,2.4,0.82,37,14,38,36.8,43.4,4.4,11.1,4.4,0.0,35.6,26.7
Boston Celtics,15,36,2.3,0.94,34,13,33,39.4,47.0,5.6,2.8,5.6,0.0,41.7,66.7
Miami Heat,5,44,9.1,0.7,31,11,38,28.9,36.8,4.5,11.4,4.5,2.3,27.3,13.3
New Orleans Pelicans,4,25,5.7,0.72,18,7,22,31.8,40.9,0.0,12.0,0.0,0.0,28.0,20.0
Los Angeles Lakers,5,17,3.3,0.94,16,7,16,43.8,50.0,5.9,5.9,5.9,5.9,41.2,60.0
LA Clippers,6,16,2.6,0.94,15,6,14,42.9,53.6,0.0,12.5,0.0,0.0,37.5,46.7
Orlando Magic,7,17,2.2,0.82,14,5,14,35.7,42.9,5.9,11.8,5.9,0.0,35.3,33.3
Oklahoma City Thunder,10,24,2.3,0.58,14,5,18,27.8,33.3,4.2,20.8,4.2,0.0,25.0,0.0
Phoenix Suns,4,14,3.4,0.64,9,3,11,27.3,31.8,14.3,7.1,7.1,0.0,35.7,6.7
