TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Dallas Mavericks,19,488,24.4,1.07,524,183,446,41.0,55.2,4.9,4.5,4.7,0.8,41.2,86.7
Indiana Pacers,17,443,24.5,1.05,467,171,410,41.7,54.3,3.4,4.7,3.4,0.7,40.9,80.0
Minnesota Timberwolves,16,484,28.9,0.92,445,162,427,37.9,48.4,5.4,7.9,5.2,1.4,37.2,26.7
Boston Celtics,16,397,24.1,1.11,441,151,359,42.1,56.3,5.3,5.3,5.0,1.0,42.3,93.3
New York Knicks,13,276,19.5,1.04,287,101,257,39.3,52.5,4.0,3.6,3.6,0.7,39.9,73.3
Oklahoma City Thunder,10,290,27.7,0.99,286,103,264,39.0,50.8,3.8,5.5,3.1,0.3,39.0,53.3
Denver Nuggets,12,251,20.3,0.95,239,79,232,34.1,47.2,4.4,3.6,4.0,0.4,35.9,40.0
Cleveland Cavaliers,12,214,17.4,0.79,169,60,194,30.9,39.7,4.7,6.1,4.2,1.4,31.3,13.3
Philadelphia 76ers,6,134,21.2,1.16,156,50,122,41.0,57.8,6.0,4.5,6.0,1.5,41.8,100.0
LA Clippers,6,140,22.5,0.99,139,49,131,37.4,50.8,2.1,4.3,1.4,0.0,37.1,60.0
Orlando Magic,7,177,23.3,0.75,133,47,164,28.7,39.0,2.3,5.1,1.7,0.0,28.8,6.7
Milwaukee Bucks,6,112,17.8,0.96,107,39,107,36.4,48.1,2.7,2.7,2.7,0.9,36.6,46.7
New Orleans Pelicans,4,102,23.4,0.94,96,31,92,33.7,46.7,4.9,4.9,3.9,0.0,35.3,33.3
Miami Heat,5,92,19.1,1.03,95,32,89,36.0,51.1,3.3,2.2,3.3,2.2,35.9,66.7
Los Angeles Lakers,5,110,21.5,0.84,92,35,102,34.3,43.6,1.8,5.5,0.9,0.0,33.6,20.0
Phoenix Suns,4,74,18.0,0.73,54,18,64,28.1,37.5,4.1,9.5,2.7,0.0,28.4,0.0
