TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Boston Celtics,17,118,6.8,0.99,117,47,99,47.5,47.5,13.6,4.2,11.0,1.7,50.8,46.7
Minnesota Timberwolves,16,91,5.4,1.22,111,37,60,61.7,61.7,29.7,14.3,23.1,9.9,59.3,100.0
Indiana Pacers,17,94,5.2,1.17,110,45,70,64.3,64.3,17.0,12.8,16.0,4.3,60.6,66.7
Denver Nuggets,12,96,7.8,0.99,95,38,74,51.4,51.4,11.5,13.5,8.3,2.1,49.0,40.0
Milwaukee Bucks,6,56,8.9,1.05,59,26,49,53.1,53.1,12.5,3.6,10.7,3.6,53.6,60.0
Philadelphia 76ers,6,52,8.2,1.0,52,20,40,50.0,50.0,15.4,13.5,15.4,5.8,48.1,53.3
Miami Heat,5,41,8.5,1.2,49,20,32,62.5,62.5,19.5,12.2,19.5,9.8,58.5,86.7
Dallas Mavericks,20,51,2.4,0.96,49,17,34,50.0,50.0,21.6,13.7,21.6,2.0,51.0,26.7
Los Angeles Lakers,5,38,7.4,0.97,37,16,31,51.6,51.6,13.2,7.9,13.2,2.6,52.6,33.3
Orlando Magic,7,35,4.6,0.89,31,12,24,50.0,50.0,11.4,20.0,11.4,0.0,45.7,6.7
New York Knicks,13,22,1.6,1.18,26,12,18,66.7,66.7,13.6,9.1,13.6,4.5,59.1,73.3
New Orleans Pelicans,4,28,6.4,0.89,25,10,22,45.5,45.5,14.3,10.7,14.3,3.6,46.4,13.3
Cleveland Cavaliers,12,35,2.9,0.63,22,11,31,35.5,35.5,2.9,11.4,2.9,2.9,31.4,0.0
Phoenix Suns,4,16,3.9,1.19,19,8,14,57.1,57.1,12.5,6.3,12.5,6.3,56.3,80.0
LA Clippers,6,21,3.4,0.9,19,9,19,47.4,47.4,4.8,9.5,4.8,4.8,42.9,20.0
Oklahoma City Thunder,10,15,1.4,1.2,18,7,13,53.8,53.8,20.0,0.0,20.0,6.7,60.0,93.3
