TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Toronto Raptors,24,24,29.0,231,589,39.2,54.2,5.3,54,107,50.5,23.7,177,482,36.7
Golden State Warriors,22,22,19.9,173,377,45.9,60.1,5.3,66,100,66.0,14.6,107,277,38.6
Milwaukee Bucks,15,15,28.2,140,372,37.6,52.8,3.7,27,49,55.1,24.5,113,323,35.0
Portland Trail Blazers,16,16,19.3,120,276,43.5,59.1,4.1,34,59,57.6,15.2,86,217,39.6
Denver Nuggets,14,14,19.8,98,245,40.0,55.3,3.6,23,44,52.3,16.3,75,201,37.3
Philadelphia 76ers,12,12,22.0,94,226,41.6,54.9,5.3,34,55,61.8,16.6,60,171,35.1
Houston Rockets,11,11,24.3,109,223,48.9,69.1,3.1,19,28,67.9,21.3,90,195,46.2
Boston Celtics,9,9,27.5,91,208,43.8,57.7,6.6,33,50,66.0,20.9,58,158,36.7
Utah Jazz,5,5,29.9,37,129,28.7,38.8,4.4,11,19,57.9,25.5,26,110,23.6
LA Clippers,6,6,22.7,52,121,43.0,56.2,5.2,20,28,71.4,17.4,32,93,34.4
Orlando Magic,5,5,28.2,41,117,35.0,50.0,5.1,6,21,28.6,23.1,35,96,36.5
Indiana Pacers,4,4,29.0,37,97,38.1,49.0,9.6,16,32,50.0,19.5,21,65,32.3
Brooklyn Nets,5,5,21.3,36,97,37.1,51.0,3.3,9,15,60.0,18.0,27,82,32.9
Oklahoma City Thunder,5,5,21.6,40,93,43.0,60.8,2.8,7,12,58.3,18.8,33,81,40.7
San Antonio Spurs,7,7,15.5,43,92,46.7,60.3,4.6,18,27,66.7,11.0,25,65,38.5
Detroit Pistons,4,4,20.2,24,78,30.8,41.7,3.6,7,14,50.0,16.5,17,64,26.6
